cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch
605,W31764,3,13Baso,14Mo,single_batch
606,W31765,3,13Baso,14Mo,single_batch
607,W31766,7,19Lymph,19Lymph,single_batch
608,W31767,1,13Baso,10GMP,single_batch
609,W31768,2,4Ery,3Ery,single_batch
610,W31771,1,12Baso,10GMP,single_batch
611,W31773,1,10GMP,10GMP,single_batch
612,W31774,8,11DC,11DC,single_batch
613,W31775,6,1Ery,2Ery,single_batch
614,W31776,7,19Lymph,19Lymph,single_batch
615,W31777,5,3Ery,5Ery,single_batch
616,W31778,0,6Ery,7MEP,single_batch
617,W31779,0,6Ery,7MEP,single_batch
618,W31780,5,2Ery,5Ery,single_batch
619,W31781,6,2Ery,2Ery,single_batch
620,W31782,1,13Baso,10GMP,single_batch
621,W31783,5,3Ery,5Ery,single_batch
622,W31785,4,15Mo,16Neu,single_batch
623,W31786,5,2Ery,5Ery,single_batch
624,W31787,1,10GMP,10GMP,single_batch
625,W31788,5,5Ery,5Ery,single_batch
626,W31789,1,13Baso,10GMP,single_batch
627,W31791,1,9GMP,10GMP,single_batch
628,W31792,1,9GMP,10GMP,single_batch
629,W31793,1,12Baso,10GMP,single_batch
630,W31794,1,17Neu,10GMP,single_batch
631,W31795,0,6Ery,7MEP,single_batch
632,W31796,0,7MEP,7MEP,single_batch
633,W31797,5,6Ery,5Ery,single_batch
634,W31798,3,14Mo,14Mo,single_batch
635,W31799,1,14Mo,10GMP,single_batch
636,W31800,7,19Lymph,19Lymph,single_batch
637,W31801,3,13Baso,14Mo,single_batch
638,W31802,3,13Baso,14Mo,single_batch
639,W31803,5,2Ery,5Ery,single_batch
640,W31804,1,13Baso,10GMP,single_batch
641,W31805,1,7MEP,10GMP,single_batch
642,W31806,5,3Ery,5Ery,single_batch
643,W31807,1,13Baso,10GMP,single_batch
644,W31808,4,15Mo,16Neu,single_batch
645,W31809,9,13Baso,6Ery,single_batch
646,W31810,8,11DC,11DC,single_batch
647,W31811,1,17Neu,10GMP,single_batch
648,W31812,1,13Baso,10GMP,single_batch
649,W31813,1,14Mo,10GMP,single_batch
650,W31814,5,2Ery,5Ery,single_batch
651,W31815,8,11DC,11DC,single_batch
652,W31816,1,13Baso,10GMP,single_batch
653,W31817,1,13Baso,10GMP,single_batch
654,W31818,5,2Ery,5Ery,single_batch
655,W31819,6,2Ery,2Ery,single_batch
656,W31820,4,16Neu,16Neu,single_batch
657,W31821,1,14Mo,10GMP,single_batch
658,W31822,1,10GMP,10GMP,single_batch
659,W31823,4,16Neu,16Neu,single_batch
660,W31824,3,13Baso,14Mo,single_batch
661,W31825,1,10GMP,10GMP,single_batch
662,W31826,4,16Neu,16Neu,single_batch
663,W31827,0,2Ery,7MEP,single_batch
664,W31828,3,14Mo,14Mo,single_batch
665,W31829,1,12Baso,10GMP,single_batch
666,W31830,1,9GMP,10GMP,single_batch
667,W31831,5,2Ery,5Ery,single_batch
668,W31832,2,2Ery,3Ery,single_batch
669,W31834,6,2Ery,2Ery,single_batch
670,W31835,5,6Ery,5Ery,single_batch
671,W31836,3,13Baso,14Mo,single_batch
672,W31837,1,14Mo,10GMP,single_batch
673,W31838,5,2Ery,5Ery,single_batch
674,W31839,5,5Ery,5Ery,single_batch
675,W31840,4,16Neu,16Neu,single_batch
676,W31841,0,6Ery,7MEP,single_batch
677,W31842,1,13Baso,10GMP,single_batch
678,W31845,3,14Mo,14Mo,single_batch
679,W31846,5,5Ery,5Ery,single_batch
680,W31847,5,5Ery,5Ery,single_batch
681,W31849,6,2Ery,2Ery,single_batch
682,W31850,2,4Ery,3Ery,single_batch
683,W31851,6,2Ery,2Ery,single_batch
684,W31854,1,10GMP,10GMP,single_batch
685,W31855,5,5Ery,5Ery,single_batch
686,W31856,1,13Baso,10GMP,single_batch
687,W31857,3,13Baso,14Mo,single_batch
688,W31858,5,2Ery,5Ery,single_batch
689,W31859,1,12Baso,10GMP,single_batch
690,W31860,1,12Baso,10GMP,single_batch
691,W31861,1,15Mo,10GMP,single_batch
692,W31864,3,13Baso,14Mo,single_batch
693,W31865,3,13Baso,14Mo,single_batch
694,W31866,3,13Baso,14Mo,single_batch
695,W31868,1,13Baso,10GMP,single_batch
696,W31870,1,10GMP,10GMP,single_batch
697,W31871,1,14Mo,10GMP,single_batch
698,W31872,3,13Baso,14Mo,single_batch
699,W36865,0,7MEP,7MEP,single_batch
700,W36866,1,13Baso,10GMP,single_batch
701,W36867,0,9GMP,7MEP,single_batch
702,W36868,3,14Mo,14Mo,single_batch
703,W36869,6,1Ery,2Ery,single_batch
704,W36871,2,3Ery,3Ery,single_batch
705,W36873,3,13Baso,14Mo,single_batch
706,W36874,3,13Baso,14Mo,single_batch
707,W36875,4,15Mo,16Neu,single_batch
708,W36876,6,2Ery,2Ery,single_batch
709,W36877,3,13Baso,14Mo,single_batch
710,W36878,2,5Ery,3Ery,single_batch
711,W36879,3,14Mo,14Mo,single_batch
712,W36881,5,3Ery,5Ery,single_batch
713,W36882,5,6Ery,5Ery,single_batch
714,W36883,2,2Ery,3Ery,single_batch
715,W36884,7,19Lymph,19Lymph,single_batch
716,W36885,4,15Mo,16Neu,single_batch
717,W36886,1,12Baso,10GMP,single_batch
718,W36887,0,7MEP,7MEP,single_batch
719,W36889,6,2Ery,2Ery,single_batch
720,W36890,0,8Mk,7MEP,single_batch
721,W36891,3,14Mo,14Mo,single_batch
722,W36892,3,14Mo,14Mo,single_batch
723,W36893,1,8Mk,10GMP,single_batch
724,W36894,5,5Ery,5Ery,single_batch
725,W36895,1,14Mo,10GMP,single_batch
726,W36897,6,2Ery,2Ery,single_batch
727,W36898,2,3Ery,3Ery,single_batch
728,W36899,1,9GMP,10GMP,single_batch
729,W36900,5,5Ery,5Ery,single_batch
730,W36901,5,3Ery,5Ery,single_batch
731,W36902,5,5Ery,5Ery,single_batch
732,W36903,3,14Mo,14Mo,single_batch
733,W36905,2,2Ery,3Ery,single_batch
734,W36906,2,2Ery,3Ery,single_batch
735,W36907,1,14Mo,10GMP,single_batch
736,W36908,4,16Neu,16Neu,single_batch
737,W36909,0,9GMP,7MEP,single_batch
738,W36910,4,16Neu,16Neu,single_batch
739,W36911,4,15Mo,16Neu,single_batch
740,W36912,1,10GMP,10GMP,single_batch
741,W36913,2,3Ery,3Ery,single_batch
742,W36914,3,14Mo,14Mo,single_batch
743,W36915,0,8Mk,7MEP,single_batch
744,W36916,1,14Mo,10GMP,single_batch
745,W36917,3,15Mo,14Mo,single_batch
746,W36918,4,16Neu,16Neu,single_batch
747,W36919,5,5Ery,5Ery,single_batch
748,W36920,3,14Mo,14Mo,single_batch
749,W36921,1,16Neu,10GMP,single_batch
750,W36922,5,4Ery,5Ery,single_batch
751,W36923,6,2Ery,2Ery,single_batch
752,W36924,3,13Baso,14Mo,single_batch
753,W36925,3,14Mo,14Mo,single_batch
754,W36926,1,13Baso,10GMP,single_batch
755,W36927,5,5Ery,5Ery,single_batch
756,W36928,1,13Baso,10GMP,single_batch
757,W36929,0,7MEP,7MEP,single_batch
758,W36930,4,15Mo,16Neu,single_batch
759,W36931,0,6Ery,7MEP,single_batch
760,W36932,4,16Neu,16Neu,single_batch
761,W36933,4,15Mo,16Neu,single_batch
762,W36934,1,12Baso,10GMP,single_batch
763,W36935,0,6Ery,7MEP,single_batch
764,W36936,3,13Baso,14Mo,single_batch
765,W36939,4,14Mo,16Neu,single_batch
766,W36940,4,16Neu,16Neu,single_batch
767,W36941,3,14Mo,14Mo,single_batch
768,W36942,3,14Mo,14Mo,single_batch
769,W36943,6,2Ery,2Ery,single_batch
770,W36944,0,6Ery,7MEP,single_batch
771,W36945,0,6Ery,7MEP,single_batch
772,W36946,1,13Baso,10GMP,single_batch
773,W36947,3,14Mo,14Mo,single_batch
774,W36948,4,16Neu,16Neu,single_batch
775,W36949,2,2Ery,3Ery,single_batch
776,W36950,6,2Ery,2Ery,single_batch
777,W36951,5,5Ery,5Ery,single_batch
778,W36952,5,2Ery,5Ery,single_batch
779,W36953,5,5Ery,5Ery,single_batch
780,W36954,6,1Ery,2Ery,single_batch
781,W36955,1,13Baso,10GMP,single_batch
782,W36956,3,14Mo,14Mo,single_batch
783,W36957,3,14Mo,14Mo,single_batch
784,W36958,4,16Neu,16Neu,single_batch
785,W36959,6,1Ery,2Ery,single_batch
786,W36960,2,6Ery,3Ery,single_batch
787,W36961,4,14Mo,16Neu,single_batch
788,W36962,3,14Mo,14Mo,single_batch
789,W36963,4,15Mo,16Neu,single_batch
790,W36964,3,13Baso,14Mo,single_batch
791,W36966,4,15Mo,16Neu,single_batch
792,W36967,6,1Ery,2Ery,single_batch
793,W36969,0,8Mk,7MEP,single_batch
794,W36970,4,15Mo,16Neu,single_batch
795,W36971,3,14Mo,14Mo,single_batch
796,W36972,1,10GMP,10GMP,single_batch
797,W36973,1,9GMP,10GMP,single_batch
798,W36974,5,4Ery,5Ery,single_batch
799,W36975,3,15Mo,14Mo,single_batch
800,W36976,0,4Ery,7MEP,single_batch
801,W36977,8,11DC,11DC,single_batch
802,W36978,6,2Ery,2Ery,single_batch
803,W36979,3,14Mo,14Mo,single_batch
804,W36980,1,14Mo,10GMP,single_batch
805,W36981,0,8Mk,7MEP,single_batch
806,W36982,3,13Baso,14Mo,single_batch
807,W36983,5,6Ery,5Ery,single_batch
808,W36984,1,13Baso,10GMP,single_batch
809,W36985,5,4Ery,5Ery,single_batch
810,W36987,1,13Baso,10GMP,single_batch
811,W36990,3,15Mo,14Mo,single_batch
812,W36991,1,13Baso,10GMP,single_batch
813,W36992,2,4Ery,3Ery,single_batch
814,W36993,6,2Ery,2Ery,single_batch
815,W36994,4,16Neu,16Neu,single_batch
816,W36995,6,2Ery,2Ery,single_batch
817,W36996,5,5Ery,5Ery,single_batch
818,W36997,6,2Ery,2Ery,single_batch
819,W36998,5,5Ery,5Ery,single_batch
820,W36999,1,10GMP,10GMP,single_batch
821,W37000,3,13Baso,14Mo,single_batch
822,W37001,1,13Baso,10GMP,single_batch
823,W37003,0,8Mk,7MEP,single_batch
824,W37004,4,16Neu,16Neu,single_batch
825,W37005,1,13Baso,10GMP,single_batch
826,W37006,0,7MEP,7MEP,single_batch
827,W37008,5,4Ery,5Ery,single_batch
828,W37009,3,13Baso,14Mo,single_batch
829,W37010,0,6Ery,7MEP,single_batch
830,W37011,5,2Ery,5Ery,single_batch
831,W37012,1,14Mo,10GMP,single_batch
832,W37013,4,16Neu,16Neu,single_batch
833,W37014,5,2Ery,5Ery,single_batch
834,W37015,1,13Baso,10GMP,single_batch
835,W37016,1,14Mo,10GMP,single_batch
836,W37017,5,6Ery,5Ery,single_batch
837,W37018,6,2Ery,2Ery,single_batch
838,W37019,5,2Ery,5Ery,single_batch
839,W37020,6,2Ery,2Ery,single_batch
840,W37022,1,8Mk,10GMP,single_batch
841,W37023,5,2Ery,5Ery,single_batch
842,W37024,5,4Ery,5Ery,single_batch
843,W37025,3,14Mo,14Mo,single_batch
844,W37026,1,17Neu,10GMP,single_batch
845,W37027,5,5Ery,5Ery,single_batch
846,W37028,3,13Baso,14Mo,single_batch
847,W37029,0,7MEP,7MEP,single_batch
848,W37030,2,3Ery,3Ery,single_batch
849,W37031,2,5Ery,3Ery,single_batch
850,W37032,3,13Baso,14Mo,single_batch
851,W37034,0,8Mk,7MEP,single_batch
852,W37035,0,6Ery,7MEP,single_batch
853,W37036,5,5Ery,5Ery,single_batch
854,W37037,5,5Ery,5Ery,single_batch
855,W37038,8,11DC,11DC,single_batch
856,W37039,5,5Ery,5Ery,single_batch
857,W37040,1,15Mo,10GMP,single_batch
858,W37041,5,2Ery,5Ery,single_batch
859,W37042,5,2Ery,5Ery,single_batch
860,W37043,4,15Mo,16Neu,single_batch
861,W37044,4,15Mo,16Neu,single_batch
862,W37045,3,13Baso,14Mo,single_batch
863,W37046,3,14Mo,14Mo,single_batch
864,W37047,3,14Mo,14Mo,single_batch
865,W37048,3,14Mo,14Mo,single_batch
866,W37049,5,5Ery,5Ery,single_batch
867,W37050,0,7MEP,7MEP,single_batch
868,W37051,5,3Ery,5Ery,single_batch
869,W37052,5,2Ery,5Ery,single_batch
870,W37053,0,7MEP,7MEP,single_batch
871,W37054,6,1Ery,2Ery,single_batch
872,W37055,3,14Mo,14Mo,single_batch
873,W37056,5,2Ery,5Ery,single_batch
874,W37057,4,15Mo,16Neu,single_batch
875,W37058,3,13Baso,14Mo,single_batch
876,W37059,5,4Ery,5Ery,single_batch
877,W37060,3,13Baso,14Mo,single_batch
878,W37061,5,6Ery,5Ery,single_batch
879,W37063,1,9GMP,10GMP,single_batch
880,W37065,2,3Ery,3Ery,single_batch
881,W37066,5,6Ery,5Ery,single_batch
882,W37067,6,1Ery,2Ery,single_batch
883,W37068,2,4Ery,3Ery,single_batch
884,W37069,3,13Baso,14Mo,single_batch
885,W37070,1,9GMP,10GMP,single_batch
886,W37072,0,7MEP,7MEP,single_batch
887,W37073,3,14Mo,14Mo,single_batch
888,W37074,4,13Baso,16Neu,single_batch
889,W37075,3,13Baso,14Mo,single_batch
890,W37076,7,19Lymph,19Lymph,single_batch
891,W37077,1,10GMP,10GMP,single_batch
892,W37078,1,9GMP,10GMP,single_batch
893,W37079,5,5Ery,5Ery,single_batch
894,W37080,4,16Neu,16Neu,single_batch
895,W37081,3,14Mo,14Mo,single_batch
896,W37082,4,15Mo,16Neu,single_batch
897,W37083,5,2Ery,5Ery,single_batch
898,W37084,5,3Ery,5Ery,single_batch
899,W37085,4,13Baso,16Neu,single_batch
900,W37086,5,6Ery,5Ery,single_batch
901,W37087,5,4Ery,5Ery,single_batch
902,W37088,2,3Ery,3Ery,single_batch
903,W37089,4,16Neu,16Neu,single_batch
904,W37090,1,9GMP,10GMP,single_batch
905,W37091,1,9GMP,10GMP,single_batch
906,W37092,0,12Baso,7MEP,single_batch
907,W37093,0,7MEP,7MEP,single_batch
908,W37094,4,16Neu,16Neu,single_batch
909,W37095,5,6Ery,5Ery,single_batch
910,W37096,3,13Baso,14Mo,single_batch
911,W37097,1,17Neu,10GMP,single_batch
912,W37098,3,14Mo,14Mo,single_batch
913,W37099,2,3Ery,3Ery,single_batch
914,W37100,4,16Neu,16Neu,single_batch
915,W37101,3,13Baso,14Mo,single_batch
916,W37102,3,14Mo,14Mo,single_batch
917,W37103,2,3Ery,3Ery,single_batch
918,W37104,1,14Mo,10GMP,single_batch
919,W37105,4,16Neu,16Neu,single_batch
920,W37106,2,2Ery,3Ery,single_batch
921,W37107,1,18Eos,10GMP,single_batch
922,W37108,0,7MEP,7MEP,single_batch
923,W37109,0,7MEP,7MEP,single_batch
924,W37110,5,5Ery,5Ery,single_batch
925,W37111,3,16Neu,14Mo,single_batch
926,W37112,5,2Ery,5Ery,single_batch
927,W37113,5,5Ery,5Ery,single_batch
928,W37114,3,13Baso,14Mo,single_batch
929,W37115,0,6Ery,7MEP,single_batch
930,W37116,3,14Mo,14Mo,single_batch
931,W37117,1,12Baso,10GMP,single_batch
932,W37118,1,13Baso,10GMP,single_batch
933,W37119,5,5Ery,5Ery,single_batch
934,W37120,5,2Ery,5Ery,single_batch
935,W37121,2,2Ery,3Ery,single_batch
936,W37122,3,14Mo,14Mo,single_batch
937,W37123,4,16Neu,16Neu,single_batch
938,W37124,1,14Mo,10GMP,single_batch
939,W37125,6,1Ery,2Ery,single_batch
940,W37126,8,11DC,11DC,single_batch
941,W37127,6,1Ery,2Ery,single_batch
942,W37128,1,13Baso,10GMP,single_batch
943,W37130,5,3Ery,5Ery,single_batch
944,W37131,5,5Ery,5Ery,single_batch
945,W37132,4,16Neu,16Neu,single_batch
946,W37133,4,16Neu,16Neu,single_batch
947,W37134,5,6Ery,5Ery,single_batch
948,W37135,6,1Ery,2Ery,single_batch
949,W37137,3,14Mo,14Mo,single_batch
950,W37138,4,16Neu,16Neu,single_batch
951,W37139,2,2Ery,3Ery,single_batch
952,W37140,1,10GMP,10GMP,single_batch
953,W37141,5,5Ery,5Ery,single_batch
954,W37142,3,14Mo,14Mo,single_batch
955,W37143,6,2Ery,2Ery,single_batch
956,W37144,5,6Ery,5Ery,single_batch
957,W37145,2,5Ery,3Ery,single_batch
958,W37146,6,1Ery,2Ery,single_batch
959,W37147,0,5Ery,7MEP,single_batch
960,W37148,4,15Mo,16Neu,single_batch
961,W37149,7,19Lymph,19Lymph,single_batch
962,W37150,1,10GMP,10GMP,single_batch
963,W37151,5,2Ery,5Ery,single_batch
964,W37152,5,5Ery,5Ery,single_batch
965,W37153,0,7MEP,7MEP,single_batch
966,W37154,2,6Ery,3Ery,single_batch
967,W37155,8,11DC,11DC,single_batch
968,W37156,2,4Ery,3Ery,single_batch
969,W37157,3,15Mo,14Mo,single_batch
970,W37158,2,3Ery,3Ery,single_batch
971,W37159,6,2Ery,2Ery,single_batch
972,W37161,0,7MEP,7MEP,single_batch
973,W37162,6,1Ery,2Ery,single_batch
974,W37163,0,7MEP,7MEP,single_batch
975,W37164,5,5Ery,5Ery,single_batch
976,W37165,2,3Ery,3Ery,single_batch
977,W37166,5,3Ery,5Ery,single_batch
978,W37167,3,13Baso,14Mo,single_batch
979,W37168,2,3Ery,3Ery,single_batch
980,W37169,4,15Mo,16Neu,single_batch
981,W37170,3,15Mo,14Mo,single_batch
982,W37171,5,4Ery,5Ery,single_batch
983,W37172,3,14Mo,14Mo,single_batch
984,W37173,5,2Ery,5Ery,single_batch
985,W37174,5,2Ery,5Ery,single_batch
986,W37175,4,16Neu,16Neu,single_batch
987,W37176,3,13Baso,14Mo,single_batch
988,W37177,3,14Mo,14Mo,single_batch
989,W37178,5,5Ery,5Ery,single_batch
990,W37179,4,16Neu,16Neu,single_batch
991,W37180,3,14Mo,14Mo,single_batch
992,W37181,4,16Neu,16Neu,single_batch
993,W37182,0,8Mk,7MEP,single_batch
994,W37183,0,7MEP,7MEP,single_batch
995,W37184,0,8Mk,7MEP,single_batch
996,W37185,3,14Mo,14Mo,single_batch
997,W37186,1,10GMP,10GMP,single_batch
998,W37187,5,5Ery,5Ery,single_batch
999,W37188,0,10GMP,7MEP,single_batch
1000,W37190,5,3Ery,5Ery,single_batch
1001,W37191,3,13Baso,14Mo,single_batch
1002,W37192,1,14Mo,10GMP,single_batch
1003,W37193,5,3Ery,5Ery,single_batch
1004,W37194,5,2Ery,5Ery,single_batch
1005,W37195,6,2Ery,2Ery,single_batch
1006,W37196,1,14Mo,10GMP,single_batch
1007,W37197,5,2Ery,5Ery,single_batch
1008,W37198,5,6Ery,5Ery,single_batch
1009,W37199,2,4Ery,3Ery,single_batch
1010,W37200,4,15Mo,16Neu,single_batch
1011,W37201,1,13Baso,10GMP,single_batch
1012,W37202,5,6Ery,5Ery,single_batch
1013,W37203,1,12Baso,10GMP,single_batch
1014,W37204,4,16Neu,16Neu,single_batch
1015,W37205,3,14Mo,14Mo,single_batch
1016,W37206,4,15Mo,16Neu,single_batch
1017,W37207,3,13Baso,14Mo,single_batch
1018,W37208,5,2Ery,5Ery,single_batch
1019,W37209,1,14Mo,10GMP,single_batch
1020,W37210,1,14Mo,10GMP,single_batch
1021,W37211,1,12Baso,10GMP,single_batch
1022,W37212,1,10GMP,10GMP,single_batch
1023,W37213,0,7MEP,7MEP,single_batch
1024,W37215,5,2Ery,5Ery,single_batch
1025,W37216,5,4Ery,5Ery,single_batch
1026,W37217,5,3Ery,5Ery,single_batch
1027,W37218,1,16Neu,10GMP,single_batch
1028,W37219,5,5Ery,5Ery,single_batch
1029,W37220,6,2Ery,2Ery,single_batch
1030,W37221,5,3Ery,5Ery,single_batch
1031,W37223,6,2Ery,2Ery,single_batch
1032,W37224,1,14Mo,10GMP,single_batch
1033,W37225,3,14Mo,14Mo,single_batch
1034,W37226,0,8Mk,7MEP,single_batch
1035,W37227,5,5Ery,5Ery,single_batch
1036,W37228,0,7MEP,7MEP,single_batch
1037,W37229,0,7MEP,7MEP,single_batch
1038,W37230,4,16Neu,16Neu,single_batch
1039,W37231,5,2Ery,5Ery,single_batch
1040,W37232,1,13Baso,10GMP,single_batch
1041,W37233,5,5Ery,5Ery,single_batch
1042,W37234,5,5Ery,5Ery,single_batch
1043,W37235,4,14Mo,16Neu,single_batch
1044,W37236,0,6Ery,7MEP,single_batch
1045,W37237,3,14Mo,14Mo,single_batch
1046,W37238,0,7MEP,7MEP,single_batch
1047,W37239,6,2Ery,2Ery,single_batch
1048,W37240,1,13Baso,10GMP,single_batch
1049,W37241,6,2Ery,2Ery,single_batch
1050,W37242,1,14Mo,10GMP,single_batch
1051,W37243,5,2Ery,5Ery,single_batch
1052,W37244,4,15Mo,16Neu,single_batch
1053,W37245,5,3Ery,5Ery,single_batch
1054,W37246,5,5Ery,5Ery,single_batch
1055,W37247,0,10GMP,7MEP,single_batch
1056,W37248,5,6Ery,5Ery,single_batch
1057,W37249,1,15Mo,10GMP,single_batch
1058,W37250,2,1Ery,3Ery,single_batch
1059,W37251,2,4Ery,3Ery,single_batch
1060,W37252,0,12Baso,7MEP,single_batch
1061,W37253,5,4Ery,5Ery,single_batch
1062,W37258,3,13Baso,14Mo,single_batch
1063,W37259,2,6Ery,3Ery,single_batch
1064,W37260,0,3Ery,7MEP,single_batch
1065,W37261,2,8Mk,3Ery,single_batch
1066,W37262,2,6Ery,3Ery,single_batch
1067,W37264,5,3Ery,5Ery,single_batch
1068,W37265,2,3Ery,3Ery,single_batch
1069,W37266,2,4Ery,3Ery,single_batch
1070,W37267,4,16Neu,16Neu,single_batch
1071,W37268,0,7MEP,7MEP,single_batch
1072,W37269,2,3Ery,3Ery,single_batch
1073,W37270,4,15Mo,16Neu,single_batch
1074,W37273,1,10GMP,10GMP,single_batch
1075,W37274,1,12Baso,10GMP,single_batch
1076,W37275,2,3Ery,3Ery,single_batch
1077,W37276,2,3Ery,3Ery,single_batch
1078,W37277,3,14Mo,14Mo,single_batch
1079,W37278,1,9GMP,10GMP,single_batch
1080,W37279,1,12Baso,10GMP,single_batch
1081,W37280,4,15Mo,16Neu,single_batch
1082,W37281,4,15Mo,16Neu,single_batch
1083,W37282,2,2Ery,3Ery,single_batch
1084,W37283,3,14Mo,14Mo,single_batch
1085,W37284,5,4Ery,5Ery,single_batch
1086,W37285,2,3Ery,3Ery,single_batch
1087,W37286,3,14Mo,14Mo,single_batch
1088,W37288,3,14Mo,14Mo,single_batch
1089,W37289,0,8Mk,7MEP,single_batch
1090,W37290,4,16Neu,16Neu,single_batch
1091,W37291,1,10GMP,10GMP,single_batch
1092,W37292,5,2Ery,5Ery,single_batch
1093,W37293,5,2Ery,5Ery,single_batch
1094,W37294,2,3Ery,3Ery,single_batch
1095,W37295,0,9GMP,7MEP,single_batch
1096,W37296,4,15Mo,16Neu,single_batch
1097,W37297,3,14Mo,14Mo,single_batch
1098,W37298,5,5Ery,5Ery,single_batch
1099,W37300,1,14Mo,10GMP,single_batch
1100,W37301,5,2Ery,5Ery,single_batch
1101,W37302,3,13Baso,14Mo,single_batch
1102,W37303,3,14Mo,14Mo,single_batch
1103,W37304,3,14Mo,14Mo,single_batch
1104,W37305,4,14Mo,16Neu,single_batch
1105,W37306,2,2Ery,3Ery,single_batch
1106,W37307,5,2Ery,5Ery,single_batch
1107,W37308,3,13Baso,14Mo,single_batch
1108,W37309,5,6Ery,5Ery,single_batch
1109,W37310,0,7MEP,7MEP,single_batch
1110,W37311,0,7MEP,7MEP,single_batch
1111,W37312,3,13Baso,14Mo,single_batch
1112,W37313,2,3Ery,3Ery,single_batch
1113,W37314,5,3Ery,5Ery,single_batch
1114,W37315,1,14Mo,10GMP,single_batch
1115,W37317,0,2Ery,7MEP,single_batch
1116,W37318,6,2Ery,2Ery,single_batch
1117,W37319,0,8Mk,7MEP,single_batch
1118,W37320,0,7MEP,7MEP,single_batch
1119,W37322,4,16Neu,16Neu,single_batch
1120,W37323,5,5Ery,5Ery,single_batch
1121,W37324,3,14Mo,14Mo,single_batch
1122,W37325,5,2Ery,5Ery,single_batch
1123,W37326,3,14Mo,14Mo,single_batch
1124,W37327,0,8Mk,7MEP,single_batch
1125,W37328,0,7MEP,7MEP,single_batch
1126,W37329,7,19Lymph,19Lymph,single_batch
1127,W37330,4,14Mo,16Neu,single_batch
1128,W37331,0,12Baso,7MEP,single_batch
1129,W37332,1,13Baso,10GMP,single_batch
1130,W37334,0,12Baso,7MEP,single_batch
1131,W37335,3,13Baso,14Mo,single_batch
1132,W37336,2,4Ery,3Ery,single_batch
1133,W37337,3,14Mo,14Mo,single_batch
1134,W37338,2,2Ery,3Ery,single_batch
1135,W37339,5,5Ery,5Ery,single_batch
1136,W37340,8,11DC,11DC,single_batch
1137,W37341,4,16Neu,16Neu,single_batch
1138,W37342,2,3Ery,3Ery,single_batch
1139,W37343,8,11DC,11DC,single_batch
1140,W37344,2,3Ery,3Ery,single_batch
1141,W37345,2,4Ery,3Ery,single_batch
1142,W37346,2,3Ery,3Ery,single_batch
1143,W37347,0,6Ery,7MEP,single_batch
1144,W37348,4,15Mo,16Neu,single_batch
1145,W37349,1,17Neu,10GMP,single_batch
1146,W37350,3,14Mo,14Mo,single_batch
1147,W37353,2,4Ery,3Ery,single_batch
1148,W37354,1,9GMP,10GMP,single_batch
1149,W37355,0,7MEP,7MEP,single_batch
1150,W37356,0,7MEP,7MEP,single_batch
1151,W37357,3,14Mo,14Mo,single_batch
1152,W37358,3,13Baso,14Mo,single_batch
1153,W37361,2,4Ery,3Ery,single_batch
1154,W37362,1,13Baso,10GMP,single_batch
1155,W37363,3,14Mo,14Mo,single_batch
1156,W37364,5,3Ery,5Ery,single_batch
1157,W37365,6,2Ery,2Ery,single_batch
1158,W37366,2,3Ery,3Ery,single_batch
1159,W37367,3,14Mo,14Mo,single_batch
1160,W37369,2,6Ery,3Ery,single_batch
1161,W37371,6,2Ery,2Ery,single_batch
1162,W37372,1,10GMP,10GMP,single_batch
1163,W37373,3,13Baso,14Mo,single_batch
1164,W37374,5,5Ery,5Ery,single_batch
1165,W37375,0,7MEP,7MEP,single_batch
1166,W37376,3,13Baso,14Mo,single_batch
1167,W37377,2,3Ery,3Ery,single_batch
1168,W37378,5,2Ery,5Ery,single_batch
1169,W37379,3,14Mo,14Mo,single_batch
1170,W37380,5,3Ery,5Ery,single_batch
1171,W37381,5,2Ery,5Ery,single_batch
1172,W37382,0,10GMP,7MEP,single_batch
1173,W37384,3,13Baso,14Mo,single_batch
1174,W37385,3,14Mo,14Mo,single_batch
1175,W37386,2,4Ery,3Ery,single_batch
1176,W37387,5,5Ery,5Ery,single_batch
1177,W37388,1,18Eos,10GMP,single_batch
1178,W37389,6,2Ery,2Ery,single_batch
1179,W37390,4,14Mo,16Neu,single_batch
1180,W37391,2,3Ery,3Ery,single_batch
1181,W37392,1,13Baso,10GMP,single_batch
1182,W37393,2,5Ery,3Ery,single_batch
1183,W37394,1,12Baso,10GMP,single_batch
1184,W37395,5,5Ery,5Ery,single_batch
1185,W37396,2,2Ery,3Ery,single_batch
1186,W37397,0,7MEP,7MEP,single_batch
1187,W37398,0,5Ery,7MEP,single_batch
1188,W37399,4,16Neu,16Neu,single_batch
1189,W37401,4,15Mo,16Neu,single_batch
1190,W37402,1,14Mo,10GMP,single_batch
1191,W37403,5,5Ery,5Ery,single_batch
1192,W37405,4,16Neu,16Neu,single_batch
1193,W37406,5,2Ery,5Ery,single_batch
1194,W37407,5,2Ery,5Ery,single_batch
1195,W37409,2,6Ery,3Ery,single_batch
1196,W37410,5,2Ery,5Ery,single_batch
1197,W37411,5,5Ery,5Ery,single_batch
1198,W37412,1,14Mo,10GMP,single_batch
1199,W37413,2,2Ery,3Ery,single_batch
1200,W37414,2,3Ery,3Ery,single_batch
1201,W37415,2,5Ery,3Ery,single_batch
1202,W37417,4,16Neu,16Neu,single_batch
