cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch
419,human1_lib1.final_cell_0420-0,1,endothelial,endothelial,single_batch
420,human1_lib1.final_cell_0421-0,8,gamma,delta,single_batch
421,human1_lib1.final_cell_0422-0,1,endothelial,endothelial,single_batch
422,human1_lib1.final_cell_0423-0,1,endothelial,endothelial,single_batch
423,human1_lib1.final_cell_0424-0,7,beta,beta,single_batch
424,human1_lib1.final_cell_0425-0,7,beta,beta,single_batch
425,human1_lib1.final_cell_0426-0,8,gamma,delta,single_batch
426,human1_lib1.final_cell_0427-0,8,beta,delta,single_batch
427,human1_lib1.final_cell_0428-0,5,mast,mast,single_batch
428,human1_lib1.final_cell_0429-0,7,beta,beta,single_batch
429,human1_lib1.final_cell_0430-0,1,endothelial,endothelial,single_batch
430,human1_lib1.final_cell_0431-0,8,gamma,delta,single_batch
431,human1_lib1.final_cell_0432-0,6,quiescent_stellate,quiescent_stellate,single_batch
432,human1_lib1.final_cell_0433-0,9,alpha,alpha,single_batch
433,human1_lib1.final_cell_0434-0,7,beta,beta,single_batch
434,human1_lib1.final_cell_0435-0,8,alpha,delta,single_batch
435,human1_lib1.final_cell_0436-0,0,acinar,acinar,single_batch
436,human1_lib1.final_cell_0437-0,4,ductal,ductal,single_batch
437,human1_lib1.final_cell_0438-0,7,beta,beta,single_batch
438,human1_lib1.final_cell_0439-0,7,beta,beta,single_batch
439,human1_lib1.final_cell_0440-0,4,ductal,ductal,single_batch
440,human1_lib1.final_cell_0441-0,7,beta,beta,single_batch
441,human1_lib1.final_cell_0442-0,7,beta,beta,single_batch
442,human1_lib1.final_cell_0443-0,4,ductal,ductal,single_batch
443,human1_lib1.final_cell_0444-0,0,acinar,acinar,single_batch
444,human1_lib1.final_cell_0445-0,1,endothelial,endothelial,single_batch
445,human1_lib1.final_cell_0446-0,7,beta,beta,single_batch
446,human1_lib1.final_cell_0447-0,8,beta,delta,single_batch
447,human1_lib1.final_cell_0448-0,7,beta,beta,single_batch
448,human1_lib1.final_cell_0449-0,4,ductal,ductal,single_batch
449,human1_lib1.final_cell_0450-0,3,activated_stellate,activated_stellate,single_batch
450,human1_lib1.final_cell_0451-0,7,beta,beta,single_batch
451,human1_lib1.final_cell_0452-0,6,quiescent_stellate,quiescent_stellate,single_batch
452,human1_lib1.final_cell_0453-0,0,acinar,acinar,single_batch
453,human1_lib1.final_cell_0454-0,8,gamma,delta,single_batch
454,human1_lib1.final_cell_0455-0,6,quiescent_stellate,quiescent_stellate,single_batch
455,human1_lib1.final_cell_0456-0,1,endothelial,endothelial,single_batch
456,human1_lib1.final_cell_0457-0,1,endothelial,endothelial,single_batch
457,human1_lib1.final_cell_0458-0,9,alpha,alpha,single_batch
458,human1_lib1.final_cell_0459-0,6,quiescent_stellate,quiescent_stellate,single_batch
459,human1_lib1.final_cell_0460-0,8,beta,delta,single_batch
460,human1_lib1.final_cell_0461-0,0,acinar,acinar,single_batch
461,human1_lib1.final_cell_0462-0,7,beta,beta,single_batch
462,human1_lib1.final_cell_0463-0,1,endothelial,endothelial,single_batch
463,human1_lib1.final_cell_0464-0,1,endothelial,endothelial,single_batch
464,human1_lib1.final_cell_0465-0,7,beta,beta,single_batch
465,human1_lib1.final_cell_0466-0,0,acinar,acinar,single_batch
466,human1_lib1.final_cell_0467-0,8,delta,delta,single_batch
467,human1_lib1.final_cell_0468-0,7,beta,beta,single_batch
468,human1_lib1.final_cell_0469-0,7,beta,beta,single_batch
469,human1_lib1.final_cell_0470-0,7,beta,beta,single_batch
470,human1_lib1.final_cell_0471-0,7,beta,beta,single_batch
471,human1_lib1.final_cell_0472-0,7,beta,beta,single_batch
472,human1_lib1.final_cell_0473-0,7,beta,beta,single_batch
473,human1_lib1.final_cell_0474-0,7,beta,beta,single_batch
474,human1_lib1.final_cell_0475-0,7,beta,beta,single_batch
475,human1_lib1.final_cell_0476-0,8,gamma,delta,single_batch
476,human1_lib1.final_cell_0477-0,4,ductal,ductal,single_batch
477,human1_lib1.final_cell_0478-0,7,beta,beta,single_batch
478,human1_lib1.final_cell_0479-0,8,gamma,delta,single_batch
479,human1_lib1.final_cell_0480-0,7,beta,beta,single_batch
480,human1_lib1.final_cell_0481-0,8,delta,delta,single_batch
481,human1_lib1.final_cell_0482-0,7,beta,beta,single_batch
482,human1_lib1.final_cell_0483-0,7,beta,beta,single_batch
483,human1_lib1.final_cell_0484-0,8,gamma,delta,single_batch
484,human1_lib1.final_cell_0485-0,6,quiescent_stellate,quiescent_stellate,single_batch
485,human1_lib1.final_cell_0486-0,8,delta,delta,single_batch
486,human1_lib1.final_cell_0487-0,7,beta,beta,single_batch
487,human1_lib1.final_cell_0488-0,8,delta,delta,single_batch
488,human1_lib1.final_cell_0489-0,6,quiescent_stellate,quiescent_stellate,single_batch
489,human1_lib1.final_cell_0490-0,8,delta,delta,single_batch
490,human1_lib1.final_cell_0491-0,7,beta,beta,single_batch
491,human1_lib1.final_cell_0492-0,8,alpha,delta,single_batch
492,human1_lib1.final_cell_0493-0,8,delta,delta,single_batch
493,human1_lib1.final_cell_0494-0,9,alpha,alpha,single_batch
494,human1_lib1.final_cell_0495-0,6,quiescent_stellate,quiescent_stellate,single_batch
495,human1_lib1.final_cell_0496-0,6,quiescent_stellate,quiescent_stellate,single_batch
496,human1_lib1.final_cell_0497-0,7,beta,beta,single_batch
497,human1_lib1.final_cell_0498-0,1,endothelial,endothelial,single_batch
498,human1_lib1.final_cell_0499-0,1,endothelial,endothelial,single_batch
499,human1_lib1.final_cell_0500-0,3,activated_stellate,activated_stellate,single_batch
500,human1_lib1.final_cell_0501-0,7,beta,beta,single_batch
501,human1_lib1.final_cell_0502-0,9,alpha,alpha,single_batch
502,human1_lib1.final_cell_0503-0,8,delta,delta,single_batch
503,human1_lib1.final_cell_0504-0,7,beta,beta,single_batch
504,human1_lib1.final_cell_0505-0,1,endothelial,endothelial,single_batch
505,human1_lib1.final_cell_0506-0,8,alpha,delta,single_batch
506,human1_lib1.final_cell_0507-0,6,quiescent_stellate,quiescent_stellate,single_batch
507,human1_lib1.final_cell_0508-0,8,beta,delta,single_batch
508,human1_lib1.final_cell_0509-0,1,endothelial,endothelial,single_batch
509,human1_lib1.final_cell_0510-0,3,activated_stellate,activated_stellate,single_batch
510,human1_lib1.final_cell_0511-0,8,gamma,delta,single_batch
511,human1_lib1.final_cell_0512-0,7,beta,beta,single_batch
512,human1_lib1.final_cell_0513-0,6,quiescent_stellate,quiescent_stellate,single_batch
513,human1_lib1.final_cell_0514-0,7,beta,beta,single_batch
514,human1_lib1.final_cell_0515-0,1,endothelial,endothelial,single_batch
515,human1_lib1.final_cell_0516-0,8,gamma,delta,single_batch
516,human1_lib1.final_cell_0517-0,7,beta,beta,single_batch
517,human1_lib1.final_cell_0518-0,7,beta,beta,single_batch
518,human1_lib1.final_cell_0519-0,8,alpha,delta,single_batch
519,human1_lib1.final_cell_0520-0,1,endothelial,endothelial,single_batch
520,human1_lib1.final_cell_0521-0,8,gamma,delta,single_batch
521,human1_lib1.final_cell_0522-0,7,beta,beta,single_batch
522,human1_lib1.final_cell_0523-0,7,beta,beta,single_batch
523,human1_lib1.final_cell_0524-0,7,beta,beta,single_batch
524,human1_lib1.final_cell_0525-0,8,beta,delta,single_batch
525,human1_lib1.final_cell_0526-0,1,endothelial,endothelial,single_batch
526,human1_lib1.final_cell_0527-0,5,mast,mast,single_batch
527,human1_lib1.final_cell_0528-0,7,beta,beta,single_batch
528,human1_lib1.final_cell_0529-0,7,beta,beta,single_batch
529,human1_lib1.final_cell_0530-0,1,endothelial,endothelial,single_batch
530,human1_lib1.final_cell_0531-0,7,beta,beta,single_batch
531,human1_lib1.final_cell_0532-0,1,endothelial,endothelial,single_batch
532,human1_lib1.final_cell_0533-0,7,beta,beta,single_batch
533,human1_lib1.final_cell_0534-0,1,endothelial,endothelial,single_batch
534,human1_lib1.final_cell_0535-0,7,beta,beta,single_batch
535,human1_lib1.final_cell_0536-0,6,quiescent_stellate,quiescent_stellate,single_batch
536,human1_lib1.final_cell_0537-0,1,endothelial,endothelial,single_batch
537,human1_lib1.final_cell_0538-0,1,endothelial,endothelial,single_batch
538,human1_lib1.final_cell_0539-0,7,beta,beta,single_batch
539,human1_lib1.final_cell_0540-0,1,endothelial,endothelial,single_batch
540,human1_lib1.final_cell_0541-0,6,quiescent_stellate,quiescent_stellate,single_batch
541,human1_lib1.final_cell_0542-0,7,beta,beta,single_batch
542,human1_lib1.final_cell_0543-0,9,alpha,alpha,single_batch
543,human1_lib1.final_cell_0544-0,4,ductal,ductal,single_batch
544,human1_lib1.final_cell_0545-0,1,endothelial,endothelial,single_batch
545,human1_lib1.final_cell_0546-0,7,beta,beta,single_batch
546,human1_lib1.final_cell_0547-0,7,beta,beta,single_batch
547,human1_lib1.final_cell_0548-0,1,endothelial,endothelial,single_batch
548,human1_lib1.final_cell_0549-0,7,beta,beta,single_batch
549,human1_lib1.final_cell_0550-0,7,beta,beta,single_batch
550,human1_lib1.final_cell_0551-0,7,beta,beta,single_batch
551,human1_lib1.final_cell_0552-0,1,endothelial,endothelial,single_batch
552,human1_lib1.final_cell_0553-0,2,macrophage,macrophage,single_batch
553,human1_lib1.final_cell_0554-0,1,endothelial,endothelial,single_batch
554,human1_lib1.final_cell_0555-0,4,ductal,ductal,single_batch
555,human1_lib1.final_cell_0556-0,7,beta,beta,single_batch
556,human1_lib1.final_cell_0557-0,4,ductal,ductal,single_batch
557,human1_lib1.final_cell_0558-0,1,endothelial,endothelial,single_batch
558,human1_lib1.final_cell_0559-0,6,quiescent_stellate,quiescent_stellate,single_batch
559,human1_lib1.final_cell_0560-0,7,beta,beta,single_batch
560,human1_lib1.final_cell_0561-0,1,endothelial,endothelial,single_batch
561,human1_lib1.final_cell_0562-0,1,endothelial,endothelial,single_batch
562,human1_lib1.final_cell_0563-0,7,beta,beta,single_batch
563,human1_lib1.final_cell_0564-0,1,endothelial,endothelial,single_batch
564,human1_lib1.final_cell_0565-0,1,endothelial,endothelial,single_batch
565,human1_lib1.final_cell_0566-0,9,alpha,alpha,single_batch
566,human1_lib1.final_cell_0567-0,4,ductal,ductal,single_batch
567,human1_lib1.final_cell_0568-0,7,beta,beta,single_batch
568,human1_lib2.final_cell_0001-0,0,delta,acinar,single_batch
569,human1_lib2.final_cell_0002-0,8,delta,delta,single_batch
570,human1_lib2.final_cell_0003-0,8,delta,delta,single_batch
571,human1_lib2.final_cell_0004-0,0,acinar,acinar,single_batch
572,human1_lib2.final_cell_0005-0,0,acinar,acinar,single_batch
573,human1_lib2.final_cell_0006-0,0,acinar,acinar,single_batch
574,human1_lib2.final_cell_0007-0,0,acinar,acinar,single_batch
575,human1_lib2.final_cell_0008-0,8,delta,delta,single_batch
576,human1_lib2.final_cell_0009-0,0,acinar,acinar,single_batch
577,human1_lib2.final_cell_0010-0,4,ductal,ductal,single_batch
578,human1_lib2.final_cell_0011-0,9,alpha,alpha,single_batch
579,human1_lib2.final_cell_0012-0,8,delta,delta,single_batch
580,human1_lib2.final_cell_0013-0,8,delta,delta,single_batch
581,human1_lib2.final_cell_0014-0,8,delta,delta,single_batch
582,human1_lib2.final_cell_0015-0,8,delta,delta,single_batch
583,human1_lib2.final_cell_0016-0,0,acinar,acinar,single_batch
584,human1_lib2.final_cell_0017-0,7,beta,beta,single_batch
585,human1_lib2.final_cell_0018-0,0,acinar,acinar,single_batch
586,human1_lib2.final_cell_0019-0,1,endothelial,endothelial,single_batch
587,human1_lib2.final_cell_0020-0,8,delta,delta,single_batch
588,human1_lib2.final_cell_0021-0,7,beta,beta,single_batch
589,human1_lib2.final_cell_0022-0,8,delta,delta,single_batch
590,human1_lib2.final_cell_0023-0,8,alpha,delta,single_batch
591,human1_lib2.final_cell_0024-0,4,ductal,ductal,single_batch
592,human1_lib2.final_cell_0025-0,8,delta,delta,single_batch
593,human1_lib2.final_cell_0026-0,8,delta,delta,single_batch
594,human1_lib2.final_cell_0027-0,7,beta,beta,single_batch
595,human1_lib2.final_cell_0028-0,8,delta,delta,single_batch
596,human1_lib2.final_cell_0029-0,7,beta,beta,single_batch
597,human1_lib2.final_cell_0030-0,7,beta,beta,single_batch
598,human1_lib2.final_cell_0031-0,8,delta,delta,single_batch
599,human1_lib2.final_cell_0032-0,8,gamma,delta,single_batch
600,human1_lib2.final_cell_0033-0,7,beta,beta,single_batch
601,human1_lib2.final_cell_0034-0,8,delta,delta,single_batch
602,human1_lib2.final_cell_0035-0,7,beta,beta,single_batch
603,human1_lib2.final_cell_0036-0,8,delta,delta,single_batch
604,human1_lib2.final_cell_0037-0,7,beta,beta,single_batch
605,human1_lib2.final_cell_0038-0,9,alpha,alpha,single_batch
606,human1_lib2.final_cell_0039-0,7,beta,beta,single_batch
607,human1_lib2.final_cell_0040-0,8,delta,delta,single_batch
608,human1_lib2.final_cell_0041-0,8,delta,delta,single_batch
609,human1_lib2.final_cell_0042-0,7,beta,beta,single_batch
610,human1_lib2.final_cell_0043-0,8,delta,delta,single_batch
611,human1_lib2.final_cell_0044-0,8,delta,delta,single_batch
612,human1_lib2.final_cell_0045-0,4,ductal,ductal,single_batch
613,human1_lib2.final_cell_0046-0,7,beta,beta,single_batch
614,human1_lib2.final_cell_0047-0,8,delta,delta,single_batch
615,human1_lib2.final_cell_0048-0,8,delta,delta,single_batch
616,human1_lib2.final_cell_0049-0,9,alpha,alpha,single_batch
617,human1_lib2.final_cell_0050-0,7,beta,beta,single_batch
618,human1_lib2.final_cell_0051-0,9,alpha,alpha,single_batch
619,human1_lib2.final_cell_0052-0,9,alpha,alpha,single_batch
620,human1_lib2.final_cell_0053-0,7,beta,beta,single_batch
621,human1_lib2.final_cell_0054-0,0,acinar,acinar,single_batch
622,human1_lib2.final_cell_0055-0,7,beta,beta,single_batch
623,human1_lib2.final_cell_0056-0,7,beta,beta,single_batch
624,human1_lib2.final_cell_0057-0,7,beta,beta,single_batch
625,human1_lib2.final_cell_0058-0,8,delta,delta,single_batch
626,human1_lib2.final_cell_0059-0,3,activated_stellate,activated_stellate,single_batch
627,human1_lib2.final_cell_0060-0,7,beta,beta,single_batch
628,human1_lib2.final_cell_0061-0,7,beta,beta,single_batch
629,human1_lib2.final_cell_0062-0,7,beta,beta,single_batch
630,human1_lib2.final_cell_0063-0,8,delta,delta,single_batch
631,human1_lib2.final_cell_0064-0,7,beta,beta,single_batch
632,human1_lib2.final_cell_0065-0,9,alpha,alpha,single_batch
633,human1_lib2.final_cell_0066-0,4,ductal,ductal,single_batch
634,human1_lib2.final_cell_0067-0,0,acinar,acinar,single_batch
635,human1_lib2.final_cell_0068-0,8,delta,delta,single_batch
636,human1_lib2.final_cell_0069-0,7,beta,beta,single_batch
637,human1_lib2.final_cell_0070-0,7,beta,beta,single_batch
638,human1_lib2.final_cell_0071-0,7,beta,beta,single_batch
639,human1_lib2.final_cell_0072-0,0,acinar,acinar,single_batch
640,human1_lib2.final_cell_0073-0,7,beta,beta,single_batch
641,human1_lib2.final_cell_0074-0,8,delta,delta,single_batch
642,human1_lib2.final_cell_0075-0,7,beta,beta,single_batch
643,human1_lib2.final_cell_0076-0,7,beta,beta,single_batch
644,human1_lib2.final_cell_0077-0,7,beta,beta,single_batch
645,human1_lib2.final_cell_0078-0,8,delta,delta,single_batch
646,human1_lib2.final_cell_0079-0,8,delta,delta,single_batch
647,human1_lib2.final_cell_0080-0,7,beta,beta,single_batch
648,human1_lib2.final_cell_0081-0,8,delta,delta,single_batch
649,human1_lib2.final_cell_0082-0,7,beta,beta,single_batch
650,human1_lib2.final_cell_0083-0,7,beta,beta,single_batch
651,human1_lib2.final_cell_0084-0,7,beta,beta,single_batch
652,human1_lib2.final_cell_0085-0,7,beta,beta,single_batch
653,human1_lib2.final_cell_0086-0,7,beta,beta,single_batch
654,human1_lib2.final_cell_0087-0,7,beta,beta,single_batch
655,human1_lib2.final_cell_0088-0,0,acinar,acinar,single_batch
656,human1_lib2.final_cell_0089-0,7,beta,beta,single_batch
657,human1_lib2.final_cell_0090-0,7,beta,beta,single_batch
658,human1_lib2.final_cell_0091-0,7,beta,beta,single_batch
659,human1_lib2.final_cell_0092-0,9,alpha,alpha,single_batch
660,human1_lib2.final_cell_0093-0,1,endothelial,endothelial,single_batch
661,human1_lib2.final_cell_0094-0,7,beta,beta,single_batch
662,human1_lib2.final_cell_0095-0,8,delta,delta,single_batch
663,human1_lib2.final_cell_0096-0,7,beta,beta,single_batch
664,human1_lib2.final_cell_0097-0,8,delta,delta,single_batch
665,human1_lib2.final_cell_0098-0,7,beta,beta,single_batch
666,human1_lib2.final_cell_0099-0,8,delta,delta,single_batch
667,human1_lib2.final_cell_0100-0,7,beta,beta,single_batch
668,human1_lib2.final_cell_0101-0,7,beta,beta,single_batch
669,human1_lib2.final_cell_0102-0,8,delta,delta,single_batch
670,human1_lib2.final_cell_0103-0,4,ductal,ductal,single_batch
671,human1_lib2.final_cell_0104-0,7,beta,beta,single_batch
672,human1_lib2.final_cell_0105-0,7,beta,beta,single_batch
673,human1_lib2.final_cell_0106-0,4,ductal,ductal,single_batch
674,human1_lib2.final_cell_0107-0,7,beta,beta,single_batch
675,human1_lib2.final_cell_0108-0,7,beta,beta,single_batch
676,human1_lib2.final_cell_0109-0,7,beta,beta,single_batch
677,human1_lib2.final_cell_0110-0,7,beta,beta,single_batch
678,human1_lib2.final_cell_0111-0,0,acinar,acinar,single_batch
679,human1_lib2.final_cell_0112-0,0,acinar,acinar,single_batch
680,human1_lib2.final_cell_0113-0,7,beta,beta,single_batch
681,human1_lib2.final_cell_0114-0,9,alpha,alpha,single_batch
682,human1_lib2.final_cell_0115-0,7,beta,beta,single_batch
683,human1_lib2.final_cell_0116-0,8,delta,delta,single_batch
684,human1_lib2.final_cell_0117-0,7,beta,beta,single_batch
685,human1_lib2.final_cell_0118-0,7,beta,beta,single_batch
686,human1_lib2.final_cell_0119-0,7,beta,beta,single_batch
687,human1_lib2.final_cell_0120-0,7,beta,beta,single_batch
688,human1_lib2.final_cell_0121-0,7,beta,beta,single_batch
689,human1_lib2.final_cell_0122-0,4,ductal,ductal,single_batch
690,human1_lib2.final_cell_0123-0,7,beta,beta,single_batch
691,human1_lib2.final_cell_0124-0,0,acinar,acinar,single_batch
692,human1_lib2.final_cell_0125-0,7,beta,beta,single_batch
693,human1_lib2.final_cell_0126-0,0,acinar,acinar,single_batch
694,human1_lib2.final_cell_0127-0,7,beta,beta,single_batch
695,human1_lib2.final_cell_0128-0,4,ductal,ductal,single_batch
696,human1_lib2.final_cell_0129-0,7,beta,beta,single_batch
697,human1_lib2.final_cell_0130-0,3,activated_stellate,activated_stellate,single_batch
698,human1_lib2.final_cell_0131-0,8,alpha,delta,single_batch
699,human1_lib2.final_cell_0132-0,7,beta,beta,single_batch
700,human1_lib2.final_cell_0133-0,8,delta,delta,single_batch
701,human1_lib2.final_cell_0134-0,8,delta,delta,single_batch
702,human1_lib2.final_cell_0135-0,7,beta,beta,single_batch
703,human1_lib2.final_cell_0136-0,7,beta,beta,single_batch
704,human1_lib2.final_cell_0137-0,7,beta,beta,single_batch
705,human1_lib2.final_cell_0138-0,7,beta,beta,single_batch
706,human1_lib2.final_cell_0139-0,0,acinar,acinar,single_batch
707,human1_lib2.final_cell_0140-0,7,beta,beta,single_batch
708,human1_lib2.final_cell_0141-0,7,beta,beta,single_batch
709,human1_lib2.final_cell_0142-0,7,beta,beta,single_batch
710,human1_lib2.final_cell_0143-0,8,delta,delta,single_batch
711,human1_lib2.final_cell_0144-0,7,beta,beta,single_batch
712,human1_lib2.final_cell_0145-0,4,ductal,ductal,single_batch
713,human1_lib2.final_cell_0146-0,7,beta,beta,single_batch
714,human1_lib2.final_cell_0147-0,7,beta,beta,single_batch
715,human1_lib2.final_cell_0148-0,4,ductal,ductal,single_batch
716,human1_lib2.final_cell_0149-0,2,macrophage,macrophage,single_batch
717,human1_lib2.final_cell_0150-0,7,beta,beta,single_batch
718,human1_lib2.final_cell_0151-0,8,delta,delta,single_batch
719,human1_lib2.final_cell_0152-0,7,beta,beta,single_batch
720,human1_lib2.final_cell_0153-0,7,beta,beta,single_batch
721,human1_lib2.final_cell_0154-0,7,beta,beta,single_batch
722,human1_lib2.final_cell_0155-0,7,beta,beta,single_batch
723,human1_lib2.final_cell_0156-0,7,beta,beta,single_batch
724,human1_lib2.final_cell_0157-0,3,activated_stellate,activated_stellate,single_batch
725,human1_lib2.final_cell_0158-0,7,beta,beta,single_batch
726,human1_lib2.final_cell_0159-0,7,beta,beta,single_batch
727,human1_lib2.final_cell_0160-0,4,ductal,ductal,single_batch
728,human1_lib2.final_cell_0161-0,7,beta,beta,single_batch
729,human1_lib2.final_cell_0162-0,7,beta,beta,single_batch
730,human1_lib2.final_cell_0163-0,7,beta,beta,single_batch
731,human1_lib2.final_cell_0164-0,7,beta,beta,single_batch
732,human1_lib2.final_cell_0165-0,7,beta,beta,single_batch
733,human1_lib2.final_cell_0166-0,8,delta,delta,single_batch
734,human1_lib2.final_cell_0167-0,7,beta,beta,single_batch
735,human1_lib2.final_cell_0168-0,7,beta,beta,single_batch
736,human1_lib2.final_cell_0169-0,8,delta,delta,single_batch
737,human1_lib2.final_cell_0170-0,7,beta,beta,single_batch
738,human1_lib2.final_cell_0171-0,7,beta,beta,single_batch
739,human1_lib2.final_cell_0172-0,7,beta,beta,single_batch
740,human1_lib2.final_cell_0173-0,7,beta,beta,single_batch
741,human1_lib2.final_cell_0174-0,9,alpha,alpha,single_batch
742,human1_lib2.final_cell_0175-0,7,beta,beta,single_batch
743,human1_lib2.final_cell_0176-0,7,beta,beta,single_batch
744,human1_lib2.final_cell_0177-0,0,acinar,acinar,single_batch
745,human1_lib2.final_cell_0178-0,7,beta,beta,single_batch
746,human1_lib2.final_cell_0179-0,7,beta,beta,single_batch
747,human1_lib2.final_cell_0180-0,7,beta,beta,single_batch
748,human1_lib2.final_cell_0181-0,7,beta,beta,single_batch
749,human1_lib2.final_cell_0182-0,4,ductal,ductal,single_batch
750,human1_lib2.final_cell_0183-0,7,beta,beta,single_batch
751,human1_lib2.final_cell_0184-0,8,delta,delta,single_batch
752,human1_lib2.final_cell_0185-0,7,beta,beta,single_batch
753,human1_lib2.final_cell_0186-0,9,alpha,alpha,single_batch
754,human1_lib2.final_cell_0187-0,7,beta,beta,single_batch
755,human1_lib2.final_cell_0188-0,7,beta,beta,single_batch
756,human1_lib2.final_cell_0189-0,7,beta,beta,single_batch
757,human1_lib2.final_cell_0190-0,7,beta,beta,single_batch
758,human1_lib2.final_cell_0191-0,8,delta,delta,single_batch
759,human1_lib2.final_cell_0192-0,7,beta,beta,single_batch
760,human1_lib2.final_cell_0193-0,7,beta,beta,single_batch
761,human1_lib2.final_cell_0194-0,8,delta,delta,single_batch
762,human1_lib2.final_cell_0195-0,7,beta,beta,single_batch
763,human1_lib2.final_cell_0196-0,7,beta,beta,single_batch
764,human1_lib2.final_cell_0197-0,7,beta,beta,single_batch
765,human1_lib2.final_cell_0198-0,7,beta,beta,single_batch
766,human1_lib2.final_cell_0199-0,7,beta,beta,single_batch
767,human1_lib2.final_cell_0200-0,7,beta,beta,single_batch
768,human1_lib2.final_cell_0201-0,7,beta,beta,single_batch
769,human1_lib2.final_cell_0202-0,8,gamma,delta,single_batch
770,human1_lib2.final_cell_0203-0,7,beta,beta,single_batch
771,human1_lib2.final_cell_0204-0,7,beta,beta,single_batch
772,human1_lib2.final_cell_0205-0,8,delta,delta,single_batch
773,human1_lib2.final_cell_0206-0,4,ductal,ductal,single_batch
774,human1_lib2.final_cell_0207-0,7,beta,beta,single_batch
775,human1_lib2.final_cell_0208-0,7,beta,beta,single_batch
776,human1_lib2.final_cell_0209-0,7,beta,beta,single_batch
777,human1_lib2.final_cell_0210-0,8,delta,delta,single_batch
778,human1_lib2.final_cell_0211-0,7,beta,beta,single_batch
779,human1_lib2.final_cell_0212-0,4,ductal,ductal,single_batch
780,human1_lib2.final_cell_0213-0,7,beta,beta,single_batch
781,human1_lib2.final_cell_0214-0,7,beta,beta,single_batch
782,human1_lib2.final_cell_0215-0,7,beta,beta,single_batch
783,human1_lib2.final_cell_0216-0,7,beta,beta,single_batch
784,human1_lib2.final_cell_0217-0,4,ductal,ductal,single_batch
785,human1_lib2.final_cell_0218-0,3,activated_stellate,activated_stellate,single_batch
786,human1_lib2.final_cell_0219-0,7,beta,beta,single_batch
787,human1_lib2.final_cell_0220-0,9,alpha,alpha,single_batch
788,human1_lib2.final_cell_0221-0,7,beta,beta,single_batch
789,human1_lib2.final_cell_0222-0,7,beta,beta,single_batch
790,human1_lib2.final_cell_0223-0,3,activated_stellate,activated_stellate,single_batch
791,human1_lib2.final_cell_0224-0,9,alpha,alpha,single_batch
792,human1_lib2.final_cell_0225-0,0,acinar,acinar,single_batch
793,human1_lib2.final_cell_0226-0,8,gamma,delta,single_batch
794,human1_lib2.final_cell_0227-0,7,beta,beta,single_batch
795,human1_lib2.final_cell_0228-0,7,beta,beta,single_batch
796,human1_lib2.final_cell_0229-0,7,beta,beta,single_batch
797,human1_lib2.final_cell_0230-0,8,delta,delta,single_batch
798,human1_lib2.final_cell_0231-0,9,alpha,alpha,single_batch
799,human1_lib2.final_cell_0232-0,1,endothelial,endothelial,single_batch
800,human1_lib2.final_cell_0233-0,8,gamma,delta,single_batch
801,human1_lib2.final_cell_0234-0,7,beta,beta,single_batch
802,human1_lib2.final_cell_0235-0,9,alpha,alpha,single_batch
803,human1_lib2.final_cell_0236-0,7,beta,beta,single_batch
804,human1_lib2.final_cell_0237-0,7,beta,beta,single_batch
805,human1_lib2.final_cell_0238-0,7,beta,beta,single_batch
806,human1_lib2.final_cell_0239-0,8,beta,delta,single_batch
807,human1_lib2.final_cell_0240-0,7,beta,beta,single_batch
808,human1_lib2.final_cell_0241-0,1,endothelial,endothelial,single_batch
809,human1_lib2.final_cell_0242-0,7,beta,beta,single_batch
810,human1_lib2.final_cell_0243-0,8,delta,delta,single_batch
811,human1_lib2.final_cell_0244-0,7,beta,beta,single_batch
812,human1_lib2.final_cell_0245-0,9,alpha,alpha,single_batch
813,human1_lib2.final_cell_0246-0,7,beta,beta,single_batch
814,human1_lib2.final_cell_0247-0,9,alpha,alpha,single_batch
815,human1_lib2.final_cell_0248-0,9,alpha,alpha,single_batch
816,human1_lib2.final_cell_0249-0,8,delta,delta,single_batch
817,human1_lib2.final_cell_0250-0,9,alpha,alpha,single_batch
818,human1_lib2.final_cell_0251-0,4,ductal,ductal,single_batch
819,human1_lib2.final_cell_0252-0,7,beta,beta,single_batch
820,human1_lib2.final_cell_0253-0,9,alpha,alpha,single_batch
821,human1_lib2.final_cell_0254-0,1,endothelial,endothelial,single_batch
822,human1_lib2.final_cell_0255-0,7,beta,beta,single_batch
823,human1_lib2.final_cell_0256-0,7,beta,beta,single_batch
824,human1_lib2.final_cell_0257-0,4,ductal,ductal,single_batch
825,human1_lib2.final_cell_0258-0,8,delta,delta,single_batch
826,human1_lib2.final_cell_0259-0,7,beta,beta,single_batch
827,human1_lib2.final_cell_0260-0,7,beta,beta,single_batch
828,human1_lib2.final_cell_0261-0,9,alpha,alpha,single_batch
829,human1_lib2.final_cell_0262-0,9,alpha,alpha,single_batch
830,human1_lib2.final_cell_0263-0,8,delta,delta,single_batch
831,human1_lib2.final_cell_0264-0,8,gamma,delta,single_batch
832,human1_lib2.final_cell_0265-0,9,alpha,alpha,single_batch
833,human1_lib2.final_cell_0266-0,7,beta,beta,single_batch
834,human1_lib2.final_cell_0267-0,9,alpha,alpha,single_batch
835,human1_lib2.final_cell_0268-0,4,ductal,ductal,single_batch
836,human1_lib2.final_cell_0269-0,7,beta,beta,single_batch
837,human1_lib2.final_cell_0270-0,8,gamma,delta,single_batch
