cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch
493,G1_B002681_B009943_S145.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
494,G20_B000767_B009945_S164.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
495,G20_B001247_B009941_S164.mm10-plus-4-0,14,myeloid leukocyte,myeloid leukocyte,single_batch
496,G20_B002681_B009943_S164.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
497,G20_D045313_B009942_S164.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
498,G21_B001247_B009941_S165.mm10-plus-4-0,0,B cell,B cell,single_batch
499,G21_B002688_B009944_S165.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
500,G22_B001247_B009941_S166.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
501,G22_D045313_B009942_S166.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
502,G2_B000767_B009945_S146.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
503,G2_B001247_B009941_S146.mm10-plus-4-0,3,hepatocyte,"CD4-positive, alpha-beta T cell",single_batch
504,G2_B002688_B009944_S146.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
505,G2_D045313_B009942_S146.mm10-plus-4-0,1,T cell,mature NK T cell,single_batch
506,G3_B001247_B009941_S147.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
507,G3_B002681_B009943_S147.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
508,G3_D045313_B009942_S147.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
509,G4_B000767_B009945_S148.mm10-plus-4-0,0,B cell,B cell,single_batch
510,G4_B001247_B009941_S148.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
511,G5_B000767_B009945_S149.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
512,G5_B002688_B009944_S149.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
513,G5_D045313_B009942_S149.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
514,G6_B000767_B009945_S150.mm10-plus-4-0,0,B cell,B cell,single_batch
515,G6_B001247_B009941_S150.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
516,G7_B000767_B009945_S151.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
517,G7_B001247_B009941_S151.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
518,G7_B002681_B009943_S151.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
519,G7_D045313_B009942_S151.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
520,G8_B000767_B009945_S152.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
521,G8_B001247_B009941_S152.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
522,G8_B002688_B009944_S152.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
523,G9_B000767_B009945_S153.mm10-plus-4-0,0,B cell,B cell,single_batch
524,G9_B002688_B009944_S153.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
525,G9_D045313_B009942_S153.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
526,H10_B001247_B009941_S178.mm10-plus-4-0,1,hepatocyte,mature NK T cell,single_batch
527,H10_B002681_B009943_S178.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
528,H11_B002688_B009944_S179.mm10-plus-4-0,6,endothelial cell of hepatic sinusoid,hepatocyte,single_batch
529,H11_D045313_B009942_S179.mm10-plus-4-0,11,myeloid leukocyte,Unmatched_11,single_batch
530,H12_B000767_B009945_S180.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
531,H12_B001247_B009941_S180.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
532,H12_B002688_B009944_S180.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
533,H12_D045313_B009942_S180.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
534,H13_B002681_B009943_S181.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
535,H13_B002688_B009944_S181.mm10-plus-4-0,11,myeloid leukocyte,Unmatched_11,single_batch
536,H13_D045313_B009942_S181.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
537,H14_B002681_B009943_S182.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
538,H14_D045313_B009942_S182.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
539,H15_B001247_B009941_S183.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
540,H15_B002688_B009944_S183.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
541,H15_D045313_B009942_S183.mm10-plus-4-0,6,endothelial cell of hepatic sinusoid,hepatocyte,single_batch
542,H16_B000767_B009945_S184.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
543,H16_B001247_B009941_S184.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
544,H16_B002681_B009943_S184.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
545,H16_B002688_B009944_S184.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
546,H16_D045313_B009942_S184.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
547,H17_B000767_B009945_S185.mm10-plus-4-0,2,NK cell,NK cell,single_batch
548,H17_B001247_B009941_S185.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
549,H17_B002688_B009944_S185.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
550,H17_D045313_B009942_S185.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
551,H18_B000767_B009945_S186.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
552,H18_B001247_B009941_S186.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
553,H18_B002688_B009944_S186.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
554,H18_D045313_B009942_S186.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
555,H19_B000767_B009945_S187.mm10-plus-4-0,0,B cell,B cell,single_batch
556,H19_B001247_B009941_S187.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
557,H19_B002688_B009944_S187.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
558,H19_D045313_B009942_S187.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
559,H1_B000767_B009945_S169.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
560,H1_B002681_B009943_S169.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
561,H1_B002688_B009944_S169.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
562,H1_D045313_B009942_S169.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
563,H20_B000767_B009945_S188.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
564,H20_B001247_B009941_S188.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
565,H20_B002688_B009944_S188.mm10-plus-4-0,5,neutrophil,neutrophil,single_batch
566,H20_D045313_B009942_S188.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
567,H21_B000767_B009945_S189.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
568,H21_B001247_B009941_S189.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
569,H21_D045313_B009942_S189.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
570,H22_B000767_B009945_S190.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
571,H22_B001247_B009941_S190.mm10-plus-4-0,1,"CD8-positive, alpha-beta T cell",mature NK T cell,single_batch
572,H22_D045313_B009942_S190.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
573,H2_B001247_B009941_S170.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
574,H2_B002681_B009943_S170.mm10-plus-4-0,1,"CD8-positive, alpha-beta T cell",mature NK T cell,single_batch
575,H2_D045313_B009942_S170.mm10-plus-4-0,0,B cell,B cell,single_batch
576,H3_B000767_B009945_S171.mm10-plus-4-0,2,mature NK T cell,NK cell,single_batch
577,H3_B002688_B009944_S171.mm10-plus-4-0,6,endothelial cell of hepatic sinusoid,hepatocyte,single_batch
578,H3_D045313_B009942_S171.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
579,H4_B000767_B009945_S172.mm10-plus-4-0,0,B cell,B cell,single_batch
580,H4_B001247_B009941_S172.mm10-plus-4-0,1,T cell,mature NK T cell,single_batch
581,H4_B002681_B009943_S172.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
582,H4_B002688_B009944_S172.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
583,H4_D045313_B009942_S172.mm10-plus-4-0,1,T cell,mature NK T cell,single_batch
584,H5_B000767_B009945_S173.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
585,H5_B001247_B009941_S173.mm10-plus-4-0,1,"CD4-positive, alpha-beta T cell",mature NK T cell,single_batch
586,H5_B002681_B009943_S173.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
587,H6_B000767_B009945_S174.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
588,H6_B002681_B009943_S174.mm10-plus-4-0,0,B cell,B cell,single_batch
589,H7_B000767_B009945_S175.mm10-plus-4-0,0,B cell,B cell,single_batch
590,H7_D045313_B009942_S175.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
591,H8_B000767_B009945_S176.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
592,H8_B001247_B009941_S176.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
593,H8_B002681_B009943_S176.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
594,H8_B002688_B009944_S176.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
595,H8_D045313_B009942_S176.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
596,H9_B000767_B009945_S177.mm10-plus-4-0,0,B cell,B cell,single_batch
597,H9_B002688_B009944_S177.mm10-plus-4-0,6,endothelial cell of hepatic sinusoid,hepatocyte,single_batch
598,H9_D045313_B009942_S177.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
599,I10_B000767_B009945_S202.mm10-plus-4-0,5,neutrophil,neutrophil,single_batch
600,I10_B002681_B009943_S202.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
601,I11_B000767_B009945_S203.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
602,I11_B002681_B009943_S203.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
603,I11_B002688_B009944_S203.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
604,I11_D045313_B009942_S203.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
605,I12_B000767_B009945_S204.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
606,I12_B001247_B009941_S204.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
607,I12_B002681_B009943_S204.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
608,I12_B002688_B009944_S204.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
609,I12_D045313_B009942_S204.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
610,I13_B002688_B009944_S205.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
611,I13_D045313_B009942_S205.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
612,I14_B000767_B009945_S206.mm10-plus-4-0,0,B cell,B cell,single_batch
613,I14_B001247_B009941_S206.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
614,I14_B002681_B009943_S206.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
615,I14_D045313_B009942_S206.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
616,I15_B001247_B009941_S207.mm10-plus-4-0,6,endothelial cell of hepatic sinusoid,hepatocyte,single_batch
617,I15_B002681_B009943_S207.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
618,I15_B002688_B009944_S207.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
619,I15_D045313_B009942_S207.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
620,I16_B000767_B009945_S208.mm10-plus-4-0,0,B cell,B cell,single_batch
621,I16_B001247_B009941_S208.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
622,I16_B002681_B009943_S208.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
623,I16_B002688_B009944_S208.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
624,I16_D045313_B009942_S208.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
625,I17_B000767_B009945_S209.mm10-plus-4-0,11,myeloid leukocyte,Unmatched_11,single_batch
626,I17_B001247_B009941_S209.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
627,I17_B002688_B009944_S209.mm10-plus-4-0,11,myeloid leukocyte,Unmatched_11,single_batch
628,I17_D045313_B009942_S209.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
629,I18_B000767_B009945_S210.mm10-plus-4-0,12,hepatocyte,Kupffer cell,single_batch
630,I18_B001247_B009941_S210.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
631,I18_D045313_B009942_S210.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
632,I19_B000767_B009945_S211.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
633,I19_B001247_B009941_S211.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
634,I19_B002681_B009943_S211.mm10-plus-4-0,1,T cell,mature NK T cell,single_batch
635,I19_B002688_B009944_S211.mm10-plus-4-0,11,myeloid leukocyte,Unmatched_11,single_batch
636,I19_D045313_B009942_S211.mm10-plus-4-0,6,endothelial cell of hepatic sinusoid,hepatocyte,single_batch
637,I1_B000767_B009945_S193.mm10-plus-4-0,3,hepatocyte,"CD4-positive, alpha-beta T cell",single_batch
638,I1_B001247_B009941_S193.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
639,I20_B000767_B009945_S212.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
640,I20_B001247_B009941_S212.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
641,I20_B002688_B009944_S212.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
642,I20_D045313_B009942_S212.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
643,I21_B000767_B009945_S213.mm10-plus-4-0,0,B cell,B cell,single_batch
644,I21_B001247_B009941_S213.mm10-plus-4-0,0,B cell,B cell,single_batch
645,I21_B002688_B009944_S213.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
646,I22_B000767_B009945_S214.mm10-plus-4-0,0,B cell,B cell,single_batch
647,I22_B001247_B009941_S214.mm10-plus-4-0,1,"CD8-positive, alpha-beta T cell",mature NK T cell,single_batch
648,I22_B002681_B009943_S214.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
649,I22_B002688_B009944_S214.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
650,I22_D045313_B009942_S214.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
651,I2_B000767_B009945_S194.mm10-plus-4-0,1,"CD8-positive, alpha-beta T cell",mature NK T cell,single_batch
652,I2_B001247_B009941_S194.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
653,I2_B002681_B009943_S194.mm10-plus-4-0,0,B cell,B cell,single_batch
654,I2_D045313_B009942_S194.mm10-plus-4-0,6,endothelial cell of hepatic sinusoid,hepatocyte,single_batch
655,I3_B000767_B009945_S195.mm10-plus-4-0,2,mature NK T cell,NK cell,single_batch
656,I3_B001247_B009941_S195.mm10-plus-4-0,1,T cell,mature NK T cell,single_batch
657,I3_B002681_B009943_S195.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
658,I4_B000767_B009945_S196.mm10-plus-4-0,11,myeloid leukocyte,Unmatched_11,single_batch
659,I4_B002681_B009943_S196.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
660,I4_D045313_B009942_S196.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
661,I5_B000767_B009945_S197.mm10-plus-4-0,1,"CD4-positive, alpha-beta T cell",mature NK T cell,single_batch
662,I5_B001247_B009941_S197.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
663,I5_B002688_B009944_S197.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
664,I5_D045313_B009942_S197.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
665,I6_B001247_B009941_S198.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
666,I6_B002688_B009944_S198.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
667,I6_D045313_B009942_S198.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
668,I7_B000767_B009945_S199.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
669,I7_B001247_B009941_S199.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
670,I7_B002688_B009944_S199.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
671,I7_D045313_B009942_S199.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
672,I8_B000767_B009945_S200.mm10-plus-4-0,0,B cell,B cell,single_batch
673,I8_B002681_B009943_S200.mm10-plus-4-0,0,B cell,B cell,single_batch
674,I8_D045313_B009942_S200.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
675,I9_B000767_B009945_S201.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
676,I9_B002688_B009944_S201.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
677,J10_B000767_B009945_S226.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
678,J10_B002681_B009943_S226.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
679,J11_B002681_B009943_S227.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
680,J11_B002688_B009944_S227.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
681,J11_D045313_B009942_S227.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
682,J12_B000767_B009945_S228.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
683,J12_B001247_B009941_S228.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
684,J12_B002681_B009943_S228.mm10-plus-4-0,5,neutrophil,neutrophil,single_batch
685,J12_B002688_B009944_S228.mm10-plus-4-0,6,endothelial cell of hepatic sinusoid,hepatocyte,single_batch
686,J12_D045313_B009942_S228.mm10-plus-4-0,11,myeloid leukocyte,Unmatched_11,single_batch
687,J13_B000767_B009945_S229.mm10-plus-4-0,14,myeloid leukocyte,myeloid leukocyte,single_batch
688,J13_D045313_B009942_S229.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
689,J14_B001247_B009941_S230.mm10-plus-4-0,6,endothelial cell of hepatic sinusoid,hepatocyte,single_batch
690,J14_B002681_B009943_S230.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
691,J14_D045313_B009942_S230.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
692,J15_B002681_B009943_S231.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
693,J16_B000767_B009945_S232.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
694,J16_B001247_B009941_S232.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
695,J16_B002681_B009943_S232.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
696,J16_D045313_B009942_S232.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
697,J17_B001247_B009941_S233.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
698,J17_B002681_B009943_S233.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
699,J17_B002688_B009944_S233.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
700,J17_D045313_B009942_S233.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
701,J18_B000767_B009945_S234.mm10-plus-4-0,1,"CD8-positive, alpha-beta T cell",mature NK T cell,single_batch
702,J18_B001247_B009941_S234.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
703,J18_B002688_B009944_S234.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
704,J18_D045313_B009942_S234.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
705,J19_B001247_B009941_S235.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
706,J19_B002688_B009944_S235.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
707,J19_D045313_B009942_S235.mm10-plus-4-0,5,myeloid leukocyte,neutrophil,single_batch
708,J1_B000767_B009945_S217.mm10-plus-4-0,2,NK cell,NK cell,single_batch
709,J1_B001247_B009941_S217.mm10-plus-4-0,2,mature NK T cell,NK cell,single_batch
710,J20_B000767_B009945_S236.mm10-plus-4-0,0,B cell,B cell,single_batch
711,J20_B001247_B009941_S236.mm10-plus-4-0,10,myeloid leukocyte,Unmatched_10,single_batch
712,J20_B002681_B009943_S236.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
713,J20_B002688_B009944_S236.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
714,J20_D045313_B009942_S236.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
715,J21_B001247_B009941_S237.mm10-plus-4-0,0,B cell,B cell,single_batch
716,J21_D045313_B009942_S237.mm10-plus-4-0,0,B cell,B cell,single_batch
717,J22_B000767_B009945_S238.mm10-plus-4-0,0,B cell,B cell,single_batch
718,J22_B001247_B009941_S238.mm10-plus-4-0,1,T cell,mature NK T cell,single_batch
719,J2_B000767_B009945_S218.mm10-plus-4-0,1,T cell,mature NK T cell,single_batch
720,J2_B001247_B009941_S218.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
721,J2_B002681_B009943_S218.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
722,J3_B000767_B009945_S219.mm10-plus-4-0,0,B cell,B cell,single_batch
723,J3_B002681_B009943_S219.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
724,J3_D045313_B009942_S219.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
725,J4_B000767_B009945_S220.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
726,J4_B001247_B009941_S220.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
727,J4_B002681_B009943_S220.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
728,J5_B000767_B009945_S221.mm10-plus-4-0,0,B cell,B cell,single_batch
729,J5_B001247_B009941_S221.mm10-plus-4-0,1,mature NK T cell,mature NK T cell,single_batch
730,J5_B002681_B009943_S221.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
731,J6_B000767_B009945_S222.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
732,J6_B001247_B009941_S222.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
733,J6_D045313_B009942_S222.mm10-plus-4-0,0,B cell,B cell,single_batch
734,J8_B000767_B009945_S224.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
735,J8_B001247_B009941_S224.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
736,J8_B002681_B009943_S224.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
737,J8_B002688_B009944_S224.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
738,J8_D045313_B009942_S224.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
739,J9_B000767_B009945_S225.mm10-plus-4-0,0,B cell,B cell,single_batch
740,J9_B002688_B009944_S225.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
741,K10_D045313_B009942_S250.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
742,K11_B000767_B009945_S251.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
743,K11_B001247_B009941_S251.mm10-plus-4-0,12,Kupffer cell,Kupffer cell,single_batch
744,K11_B002688_B009944_S251.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
745,K11_D045313_B009942_S251.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
746,K12_B000767_B009945_S252.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
747,K12_B001247_B009941_S252.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
748,K12_B002681_B009943_S252.mm10-plus-4-0,6,hepatocyte,hepatocyte,single_batch
749,K12_B002688_B009944_S252.mm10-plus-4-0,4,endothelial cell of hepatic sinusoid,endothelial cell of hepatic sinusoid,single_batch
