cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch
1884,human1_lib3.final_cell_0688,20,beta,beta,inDrop1
1885,human1_lib3.final_cell_0689,23,beta,epsilon,inDrop1
1886,human1_lib3.final_cell_0690,5,mast,mast,inDrop1
1887,human1_lib3.final_cell_0691,7,activated_stellate,activated_stellate,inDrop1
1888,human1_lib3.final_cell_0692,23,epsilon,epsilon,inDrop1
1889,human1_lib3.final_cell_0693,2,quiescent_stellate,quiescent_stellate,inDrop1
1890,human1_lib3.final_cell_0694,0,endothelial,endothelial,inDrop1
1891,human1_lib3.final_cell_0695,18,gamma,gamma,inDrop1
1892,human1_lib3.final_cell_0696,23,beta,epsilon,inDrop1
1893,human1_lib3.final_cell_0697,2,quiescent_stellate,quiescent_stellate,inDrop1
1894,human1_lib3.final_cell_0698,2,quiescent_stellate,quiescent_stellate,inDrop1
1895,human1_lib3.final_cell_0699,17,alpha,alpha,inDrop1
1896,human1_lib3.final_cell_0700,20,beta,beta,inDrop1
1897,human1_lib3.final_cell_0701,23,beta,epsilon,inDrop1
1898,human1_lib3.final_cell_0702,20,beta,beta,inDrop1
1899,human1_lib3.final_cell_0703,23,beta,epsilon,inDrop1
1900,human1_lib3.final_cell_0704,4,t_cell,macrophage,inDrop1
1901,human1_lib3.final_cell_0705,20,beta,beta,inDrop1
1902,human1_lib3.final_cell_0706,23,beta,epsilon,inDrop1
1903,human1_lib3.final_cell_0707,23,beta,epsilon,inDrop1
1904,human1_lib3.final_cell_0708,17,alpha,alpha,inDrop1
1905,human1_lib3.final_cell_0709,20,beta,beta,inDrop1
1906,human1_lib3.final_cell_0710,0,endothelial,endothelial,inDrop1
1907,human1_lib3.final_cell_0711,0,endothelial,endothelial,inDrop1
1908,human1_lib3.final_cell_0712,5,mast,mast,inDrop1
1909,human1_lib3.final_cell_0713,20,beta,beta,inDrop1
1910,human1_lib3.final_cell_0714,2,quiescent_stellate,quiescent_stellate,inDrop1
1911,human1_lib3.final_cell_0715,20,beta,beta,inDrop1
1912,human1_lib3.final_cell_0716,23,beta,epsilon,inDrop1
1913,human1_lib3.final_cell_0717,20,beta,beta,inDrop1
1914,human1_lib3.final_cell_0718,23,beta,epsilon,inDrop1
1915,human1_lib3.final_cell_0719,23,beta,epsilon,inDrop1
1916,human1_lib3.final_cell_0720,0,endothelial,endothelial,inDrop1
1917,human1_lib3.final_cell_0721,23,t_cell,epsilon,inDrop1
1918,human1_lib3.final_cell_0722,1,ductal,ductal,inDrop1
1919,human1_lib3.final_cell_0723,7,quiescent_stellate,activated_stellate,inDrop1
1920,human1_lib3.final_cell_0724,20,beta,beta,inDrop1
1921,human1_lib3.final_cell_0725,20,beta,beta,inDrop1
1922,human1_lib3.final_cell_0726,2,quiescent_stellate,quiescent_stellate,inDrop1
1923,human1_lib3.final_cell_0727,2,quiescent_stellate,quiescent_stellate,inDrop1
1924,human1_lib3.final_cell_0728,2,quiescent_stellate,quiescent_stellate,inDrop1
1925,human1_lib3.final_cell_0729,23,beta,epsilon,inDrop1
1926,human1_lib3.final_cell_0730,23,beta,epsilon,inDrop1
1927,human1_lib3.final_cell_0731,17,alpha,alpha,inDrop1
1928,human1_lib3.final_cell_0732,23,beta,epsilon,inDrop1
1929,human1_lib3.final_cell_0733,20,beta,beta,inDrop1
1930,human1_lib3.final_cell_0734,23,beta,epsilon,inDrop1
1931,human1_lib3.final_cell_0735,17,alpha,alpha,inDrop1
1932,human1_lib3.final_cell_0736,0,endothelial,endothelial,inDrop1
1933,human1_lib3.final_cell_0737,23,beta,epsilon,inDrop1
1934,human1_lib3.final_cell_0738,0,endothelial,endothelial,inDrop1
1935,human1_lib3.final_cell_0739,23,beta,epsilon,inDrop1
1936,human1_lib3.final_cell_0740,2,quiescent_stellate,quiescent_stellate,inDrop1
1937,human2_lib1.final_cell_0001,3,delta,delta,inDrop2
1938,human2_lib1.final_cell_0002,3,delta,delta,inDrop2
1939,human2_lib1.final_cell_0003,17,alpha,alpha,inDrop2
1940,human2_lib1.final_cell_0004,3,delta,delta,inDrop2
1941,human2_lib1.final_cell_0005,3,delta,delta,inDrop2
1942,human2_lib1.final_cell_0006,3,delta,delta,inDrop2
1943,human2_lib1.final_cell_0007,3,delta,delta,inDrop2
1944,human2_lib1.final_cell_0008,3,delta,delta,inDrop2
1945,human2_lib1.final_cell_0009,7,activated_stellate,activated_stellate,inDrop2
1946,human2_lib1.final_cell_0010,13,ductal,Unmatched_13,inDrop2
1947,human2_lib1.final_cell_0011,3,delta,delta,inDrop2
1948,human2_lib1.final_cell_0012,3,delta,delta,inDrop2
1949,human2_lib1.final_cell_0013,17,alpha,alpha,inDrop2
1950,human2_lib1.final_cell_0014,3,delta,delta,inDrop2
1951,human2_lib1.final_cell_0015,17,alpha,alpha,inDrop2
1952,human2_lib1.final_cell_0016,17,alpha,alpha,inDrop2
1953,human2_lib1.final_cell_0017,20,beta,beta,inDrop2
1954,human2_lib1.final_cell_0018,1,ductal,ductal,inDrop2
1955,human2_lib1.final_cell_0019,17,alpha,alpha,inDrop2
1956,human2_lib1.final_cell_0020,17,alpha,alpha,inDrop2
1957,human2_lib1.final_cell_0021,13,ductal,Unmatched_13,inDrop2
1958,human2_lib1.final_cell_0022,17,alpha,alpha,inDrop2
1959,human2_lib1.final_cell_0023,17,alpha,alpha,inDrop2
1960,human2_lib1.final_cell_0024,3,delta,delta,inDrop2
1961,human2_lib1.final_cell_0025,13,ductal,Unmatched_13,inDrop2
1962,human2_lib1.final_cell_0026,17,alpha,alpha,inDrop2
1963,human2_lib1.final_cell_0027,3,delta,delta,inDrop2
1964,human2_lib1.final_cell_0028,1,ductal,ductal,inDrop2
1965,human2_lib1.final_cell_0029,23,ductal,epsilon,inDrop2
1966,human2_lib1.final_cell_0030,13,ductal,Unmatched_13,inDrop2
1967,human2_lib1.final_cell_0031,23,activated_stellate,epsilon,inDrop2
1968,human2_lib1.final_cell_0032,1,ductal,ductal,inDrop2
1969,human2_lib1.final_cell_0033,17,alpha,alpha,inDrop2
1970,human2_lib1.final_cell_0034,3,delta,delta,inDrop2
1971,human2_lib1.final_cell_0035,3,delta,delta,inDrop2
1972,human2_lib1.final_cell_0036,3,delta,delta,inDrop2
1973,human2_lib1.final_cell_0037,17,alpha,alpha,inDrop2
1974,human2_lib1.final_cell_0038,13,ductal,Unmatched_13,inDrop2
1975,human2_lib1.final_cell_0039,17,alpha,alpha,inDrop2
1976,human2_lib1.final_cell_0040,4,macrophage,macrophage,inDrop2
1977,human2_lib1.final_cell_0041,17,alpha,alpha,inDrop2
1978,human2_lib1.final_cell_0042,3,delta,delta,inDrop2
1979,human2_lib1.final_cell_0043,13,ductal,Unmatched_13,inDrop2
1980,human2_lib1.final_cell_0044,3,delta,delta,inDrop2
1981,human2_lib1.final_cell_0045,17,alpha,alpha,inDrop2
1982,human2_lib1.final_cell_0046,17,alpha,alpha,inDrop2
1983,human2_lib1.final_cell_0047,17,alpha,alpha,inDrop2
1984,human2_lib1.final_cell_0048,17,alpha,alpha,inDrop2
1985,human2_lib1.final_cell_0049,1,ductal,ductal,inDrop2
1986,human2_lib1.final_cell_0050,7,activated_stellate,activated_stellate,inDrop2
1987,human2_lib1.final_cell_0051,13,ductal,Unmatched_13,inDrop2
1988,human2_lib1.final_cell_0052,17,alpha,alpha,inDrop2
1989,human2_lib1.final_cell_0053,2,quiescent_stellate,quiescent_stellate,inDrop2
1990,human2_lib1.final_cell_0054,20,beta,beta,inDrop2
1991,human2_lib1.final_cell_0055,17,alpha,alpha,inDrop2
1992,human2_lib1.final_cell_0056,20,beta,beta,inDrop2
1993,human2_lib1.final_cell_0057,20,beta,beta,inDrop2
1994,human2_lib1.final_cell_0058,20,beta,beta,inDrop2
1995,human2_lib1.final_cell_0059,17,alpha,alpha,inDrop2
1996,human2_lib1.final_cell_0060,3,delta,delta,inDrop2
1997,human2_lib1.final_cell_0061,3,delta,delta,inDrop2
1998,human2_lib1.final_cell_0062,17,alpha,alpha,inDrop2
1999,human2_lib1.final_cell_0063,20,beta,beta,inDrop2
2000,human2_lib1.final_cell_0064,23,alpha,epsilon,inDrop2
2001,human2_lib1.final_cell_0065,17,alpha,alpha,inDrop2
2002,human2_lib1.final_cell_0066,17,alpha,alpha,inDrop2
2003,human2_lib1.final_cell_0067,1,ductal,ductal,inDrop2
2004,human2_lib1.final_cell_0068,20,beta,beta,inDrop2
2005,human2_lib1.final_cell_0069,1,ductal,ductal,inDrop2
2006,human2_lib1.final_cell_0070,7,activated_stellate,activated_stellate,inDrop2
2007,human2_lib1.final_cell_0071,13,ductal,Unmatched_13,inDrop2
2008,human2_lib1.final_cell_0072,17,alpha,alpha,inDrop2
2009,human2_lib1.final_cell_0073,20,beta,beta,inDrop2
2010,human2_lib1.final_cell_0074,13,ductal,Unmatched_13,inDrop2
2011,human2_lib1.final_cell_0075,17,alpha,alpha,inDrop2
2012,human2_lib1.final_cell_0076,20,beta,beta,inDrop2
2013,human2_lib1.final_cell_0077,17,alpha,alpha,inDrop2
2014,human2_lib1.final_cell_0078,13,ductal,Unmatched_13,inDrop2
2015,human2_lib1.final_cell_0079,17,alpha,alpha,inDrop2
2016,human2_lib1.final_cell_0080,20,beta,beta,inDrop2
2017,human2_lib1.final_cell_0081,17,alpha,alpha,inDrop2
2018,human2_lib1.final_cell_0082,1,ductal,ductal,inDrop2
2019,human2_lib1.final_cell_0083,13,ductal,Unmatched_13,inDrop2
2020,human2_lib1.final_cell_0084,17,alpha,alpha,inDrop2
2021,human2_lib1.final_cell_0085,17,alpha,alpha,inDrop2
2022,human2_lib1.final_cell_0086,13,ductal,Unmatched_13,inDrop2
2023,human2_lib1.final_cell_0087,17,alpha,alpha,inDrop2
2024,human2_lib1.final_cell_0088,17,alpha,alpha,inDrop2
2025,human2_lib1.final_cell_0089,17,alpha,alpha,inDrop2
2026,human2_lib1.final_cell_0090,20,beta,beta,inDrop2
2027,human2_lib1.final_cell_0091,17,alpha,alpha,inDrop2
2028,human2_lib1.final_cell_0092,20,beta,beta,inDrop2
2029,human2_lib1.final_cell_0093,17,alpha,alpha,inDrop2
2030,human2_lib1.final_cell_0094,13,ductal,Unmatched_13,inDrop2
2031,human2_lib1.final_cell_0095,3,delta,delta,inDrop2
2032,human2_lib1.final_cell_0096,18,gamma,gamma,inDrop2
2033,human2_lib1.final_cell_0097,17,alpha,alpha,inDrop2
2034,human2_lib1.final_cell_0098,1,ductal,ductal,inDrop2
2035,human2_lib1.final_cell_0099,17,alpha,alpha,inDrop2
2036,human2_lib1.final_cell_0100,20,beta,beta,inDrop2
2037,human2_lib1.final_cell_0101,20,beta,beta,inDrop2
2038,human2_lib1.final_cell_0102,18,gamma,gamma,inDrop2
2039,human2_lib1.final_cell_0103,17,alpha,alpha,inDrop2
2040,human2_lib1.final_cell_0104,3,delta,delta,inDrop2
2041,human2_lib1.final_cell_0105,20,beta,beta,inDrop2
2042,human2_lib1.final_cell_0106,17,alpha,alpha,inDrop2
2043,human2_lib1.final_cell_0107,20,beta,beta,inDrop2
2044,human2_lib1.final_cell_0108,17,alpha,alpha,inDrop2
2045,human2_lib1.final_cell_0109,17,alpha,alpha,inDrop2
2046,human2_lib1.final_cell_0110,17,alpha,alpha,inDrop2
2047,human2_lib1.final_cell_0111,23,beta,epsilon,inDrop2
2048,human2_lib1.final_cell_0112,1,ductal,ductal,inDrop2
2049,human2_lib1.final_cell_0113,1,ductal,ductal,inDrop2
2050,human2_lib1.final_cell_0114,17,alpha,alpha,inDrop2
2051,human2_lib1.final_cell_0115,20,beta,beta,inDrop2
2052,human2_lib1.final_cell_0116,18,alpha,gamma,inDrop2
2053,human2_lib1.final_cell_0117,13,ductal,Unmatched_13,inDrop2
2054,human2_lib1.final_cell_0118,17,alpha,alpha,inDrop2
2055,human2_lib1.final_cell_0119,20,beta,beta,inDrop2
2056,human2_lib1.final_cell_0120,17,alpha,alpha,inDrop2
2057,human2_lib1.final_cell_0121,1,ductal,ductal,inDrop2
2058,human2_lib1.final_cell_0122,17,alpha,alpha,inDrop2
2059,human2_lib1.final_cell_0123,3,delta,delta,inDrop2
2060,human2_lib1.final_cell_0124,20,beta,beta,inDrop2
2061,human2_lib1.final_cell_0125,13,ductal,Unmatched_13,inDrop2
2062,human2_lib1.final_cell_0126,20,beta,beta,inDrop2
2063,human2_lib1.final_cell_0127,17,alpha,alpha,inDrop2
2064,human2_lib1.final_cell_0128,20,beta,beta,inDrop2
2065,human2_lib1.final_cell_0129,1,ductal,ductal,inDrop2
2066,human2_lib1.final_cell_0130,17,alpha,alpha,inDrop2
2067,human2_lib1.final_cell_0131,17,alpha,alpha,inDrop2
2068,human2_lib1.final_cell_0132,17,alpha,alpha,inDrop2
2069,human2_lib1.final_cell_0133,17,alpha,alpha,inDrop2
2070,human2_lib1.final_cell_0134,1,ductal,ductal,inDrop2
2071,human2_lib1.final_cell_0135,17,alpha,alpha,inDrop2
2072,human2_lib1.final_cell_0136,1,ductal,ductal,inDrop2
2073,human2_lib1.final_cell_0137,20,beta,beta,inDrop2
2074,human2_lib1.final_cell_0138,13,ductal,Unmatched_13,inDrop2
2075,human2_lib1.final_cell_0139,20,beta,beta,inDrop2
2076,human2_lib1.final_cell_0140,17,alpha,alpha,inDrop2
2077,human2_lib1.final_cell_0141,20,beta,beta,inDrop2
2078,human2_lib1.final_cell_0142,17,alpha,alpha,inDrop2
2079,human2_lib1.final_cell_0143,7,activated_stellate,activated_stellate,inDrop2
2080,human2_lib1.final_cell_0144,17,alpha,alpha,inDrop2
2081,human2_lib1.final_cell_0145,23,beta,epsilon,inDrop2
2082,human2_lib1.final_cell_0146,17,alpha,alpha,inDrop2
2083,human2_lib1.final_cell_0147,17,alpha,alpha,inDrop2
2084,human2_lib1.final_cell_0148,17,alpha,alpha,inDrop2
2085,human2_lib1.final_cell_0149,17,alpha,alpha,inDrop2
2086,human2_lib1.final_cell_0150,23,beta,epsilon,inDrop2
2087,human2_lib1.final_cell_0151,1,ductal,ductal,inDrop2
2088,human2_lib1.final_cell_0152,7,activated_stellate,activated_stellate,inDrop2
2089,human2_lib1.final_cell_0153,17,alpha,alpha,inDrop2
2090,human2_lib1.final_cell_0154,17,alpha,alpha,inDrop2
2091,human2_lib1.final_cell_0155,1,ductal,ductal,inDrop2
2092,human2_lib1.final_cell_0156,3,delta,delta,inDrop2
2093,human2_lib1.final_cell_0157,17,alpha,alpha,inDrop2
2094,human2_lib1.final_cell_0158,17,alpha,alpha,inDrop2
2095,human2_lib1.final_cell_0159,1,ductal,ductal,inDrop2
2096,human2_lib1.final_cell_0160,1,ductal,ductal,inDrop2
2097,human2_lib1.final_cell_0161,17,alpha,alpha,inDrop2
2098,human2_lib1.final_cell_0162,17,alpha,alpha,inDrop2
2099,human2_lib1.final_cell_0163,17,alpha,alpha,inDrop2
2100,human2_lib1.final_cell_0164,17,alpha,alpha,inDrop2
2101,human2_lib1.final_cell_0165,7,activated_stellate,activated_stellate,inDrop2
2102,human2_lib1.final_cell_0166,17,alpha,alpha,inDrop2
2103,human2_lib1.final_cell_0167,4,macrophage,macrophage,inDrop2
2104,human2_lib1.final_cell_0168,17,alpha,alpha,inDrop2
2105,human2_lib1.final_cell_0169,3,delta,delta,inDrop2
2106,human2_lib1.final_cell_0170,17,alpha,alpha,inDrop2
2107,human2_lib1.final_cell_0171,7,activated_stellate,activated_stellate,inDrop2
2108,human2_lib1.final_cell_0172,17,alpha,alpha,inDrop2
2109,human2_lib1.final_cell_0173,3,delta,delta,inDrop2
2110,human2_lib1.final_cell_0174,17,alpha,alpha,inDrop2
2111,human2_lib1.final_cell_0175,17,alpha,alpha,inDrop2
2112,human2_lib1.final_cell_0176,17,alpha,alpha,inDrop2
2113,human2_lib1.final_cell_0177,1,ductal,ductal,inDrop2
2114,human2_lib1.final_cell_0178,17,alpha,alpha,inDrop2
2115,human2_lib1.final_cell_0179,17,alpha,alpha,inDrop2
2116,human2_lib1.final_cell_0180,17,alpha,alpha,inDrop2
2117,human2_lib1.final_cell_0181,13,ductal,Unmatched_13,inDrop2
2118,human2_lib1.final_cell_0182,20,beta,beta,inDrop2
2119,human2_lib1.final_cell_0183,20,beta,beta,inDrop2
2120,human2_lib1.final_cell_0184,17,alpha,alpha,inDrop2
2121,human2_lib1.final_cell_0185,18,gamma,gamma,inDrop2
2122,human2_lib1.final_cell_0186,1,ductal,ductal,inDrop2
2123,human2_lib1.final_cell_0187,20,beta,beta,inDrop2
2124,human2_lib1.final_cell_0188,0,endothelial,endothelial,inDrop2
2125,human2_lib1.final_cell_0189,18,gamma,gamma,inDrop2
2126,human2_lib1.final_cell_0190,1,ductal,ductal,inDrop2
2127,human2_lib1.final_cell_0191,17,alpha,alpha,inDrop2
2128,human2_lib1.final_cell_0192,1,ductal,ductal,inDrop2
2129,human2_lib1.final_cell_0193,3,delta,delta,inDrop2
2130,human2_lib1.final_cell_0194,13,ductal,Unmatched_13,inDrop2
2131,human2_lib1.final_cell_0195,20,beta,beta,inDrop2
2132,human2_lib1.final_cell_0196,20,beta,beta,inDrop2
2133,human2_lib1.final_cell_0197,0,endothelial,endothelial,inDrop2
2134,human2_lib1.final_cell_0198,20,beta,beta,inDrop2
2135,human2_lib1.final_cell_0199,17,alpha,alpha,inDrop2
2136,human2_lib1.final_cell_0200,3,delta,delta,inDrop2
2137,human2_lib1.final_cell_0201,20,beta,beta,inDrop2
2138,human2_lib1.final_cell_0202,23,activated_stellate,epsilon,inDrop2
2139,human2_lib1.final_cell_0203,17,alpha,alpha,inDrop2
2140,human2_lib1.final_cell_0204,20,beta,beta,inDrop2
2141,human2_lib1.final_cell_0205,1,ductal,ductal,inDrop2
2142,human2_lib1.final_cell_0206,20,beta,beta,inDrop2
2143,human2_lib1.final_cell_0207,18,gamma,gamma,inDrop2
2144,human2_lib1.final_cell_0208,17,alpha,alpha,inDrop2
2145,human2_lib1.final_cell_0209,17,alpha,alpha,inDrop2
2146,human2_lib1.final_cell_0210,17,alpha,alpha,inDrop2
2147,human2_lib1.final_cell_0211,3,delta,delta,inDrop2
2148,human2_lib1.final_cell_0212,17,alpha,alpha,inDrop2
2149,human2_lib1.final_cell_0213,13,ductal,Unmatched_13,inDrop2
2150,human2_lib1.final_cell_0214,17,alpha,alpha,inDrop2
2151,human2_lib1.final_cell_0215,20,beta,beta,inDrop2
2152,human2_lib1.final_cell_0216,0,endothelial,endothelial,inDrop2
2153,human2_lib1.final_cell_0217,7,activated_stellate,activated_stellate,inDrop2
2154,human2_lib1.final_cell_0218,17,alpha,alpha,inDrop2
2155,human2_lib1.final_cell_0219,20,beta,beta,inDrop2
2156,human2_lib1.final_cell_0220,17,alpha,alpha,inDrop2
2157,human2_lib1.final_cell_0221,17,alpha,alpha,inDrop2
2158,human2_lib1.final_cell_0222,17,alpha,alpha,inDrop2
2159,human2_lib1.final_cell_0223,20,beta,beta,inDrop2
2160,human2_lib1.final_cell_0224,20,beta,beta,inDrop2
2161,human2_lib1.final_cell_0225,17,alpha,alpha,inDrop2
2162,human2_lib1.final_cell_0226,18,gamma,gamma,inDrop2
2163,human2_lib1.final_cell_0227,20,beta,beta,inDrop2
2164,human2_lib1.final_cell_0228,17,alpha,alpha,inDrop2
2165,human2_lib1.final_cell_0229,17,alpha,alpha,inDrop2
2166,human2_lib1.final_cell_0230,17,alpha,alpha,inDrop2
2167,human2_lib1.final_cell_0231,20,beta,beta,inDrop2
2168,human2_lib1.final_cell_0232,1,ductal,ductal,inDrop2
2169,human2_lib1.final_cell_0233,20,beta,beta,inDrop2
2170,human2_lib1.final_cell_0234,7,activated_stellate,activated_stellate,inDrop2
2171,human2_lib1.final_cell_0235,17,alpha,alpha,inDrop2
2172,human2_lib1.final_cell_0236,20,beta,beta,inDrop2
2173,human2_lib1.final_cell_0237,20,beta,beta,inDrop2
2174,human2_lib1.final_cell_0238,18,gamma,gamma,inDrop2
2175,human2_lib1.final_cell_0239,17,alpha,alpha,inDrop2
2176,human2_lib1.final_cell_0240,17,alpha,alpha,inDrop2
2177,human2_lib1.final_cell_0241,17,alpha,alpha,inDrop2
2178,human2_lib1.final_cell_0242,20,beta,beta,inDrop2
2179,human2_lib1.final_cell_0243,17,alpha,alpha,inDrop2
2180,human2_lib1.final_cell_0244,0,endothelial,endothelial,inDrop2
2181,human2_lib1.final_cell_0245,17,alpha,alpha,inDrop2
2182,human2_lib1.final_cell_0246,3,delta,delta,inDrop2
2183,human2_lib1.final_cell_0247,7,activated_stellate,activated_stellate,inDrop2
2184,human2_lib1.final_cell_0248,18,gamma,gamma,inDrop2
2185,human2_lib1.final_cell_0249,20,beta,beta,inDrop2
2186,human2_lib1.final_cell_0250,17,alpha,alpha,inDrop2
2187,human2_lib1.final_cell_0251,1,ductal,ductal,inDrop2
2188,human2_lib1.final_cell_0252,20,beta,beta,inDrop2
2189,human2_lib1.final_cell_0253,18,gamma,gamma,inDrop2
2190,human2_lib1.final_cell_0254,23,beta,epsilon,inDrop2
2191,human2_lib1.final_cell_0255,20,beta,beta,inDrop2
2192,human2_lib1.final_cell_0256,1,ductal,ductal,inDrop2
2193,human2_lib1.final_cell_0257,1,ductal,ductal,inDrop2
2194,human2_lib1.final_cell_0258,17,alpha,alpha,inDrop2
2195,human2_lib1.final_cell_0259,20,beta,beta,inDrop2
2196,human2_lib1.final_cell_0260,22,beta,Unmatched_22,inDrop2
2197,human2_lib1.final_cell_0261,1,ductal,ductal,inDrop2
2198,human2_lib1.final_cell_0262,20,beta,beta,inDrop2
2199,human2_lib1.final_cell_0263,1,ductal,ductal,inDrop2
2200,human2_lib1.final_cell_0264,17,alpha,alpha,inDrop2
2201,human2_lib1.final_cell_0265,17,alpha,alpha,inDrop2
2202,human2_lib1.final_cell_0266,7,activated_stellate,activated_stellate,inDrop2
2203,human2_lib1.final_cell_0267,3,delta,delta,inDrop2
2204,human2_lib1.final_cell_0268,17,alpha,alpha,inDrop2
2205,human2_lib1.final_cell_0269,7,activated_stellate,activated_stellate,inDrop2
2206,human2_lib1.final_cell_0270,20,beta,beta,inDrop2
2207,human2_lib1.final_cell_0271,17,alpha,alpha,inDrop2
2208,human2_lib1.final_cell_0272,3,delta,delta,inDrop2
2209,human2_lib1.final_cell_0273,23,beta,epsilon,inDrop2
2210,human2_lib1.final_cell_0274,23,beta,epsilon,inDrop2
2211,human2_lib1.final_cell_0275,3,delta,delta,inDrop2
2212,human2_lib1.final_cell_0276,1,ductal,ductal,inDrop2
2213,human2_lib1.final_cell_0277,17,alpha,alpha,inDrop2
2214,human2_lib1.final_cell_0278,3,delta,delta,inDrop2
2215,human2_lib1.final_cell_0279,17,alpha,alpha,inDrop2
2216,human2_lib1.final_cell_0280,20,beta,beta,inDrop2
2217,human2_lib1.final_cell_0281,1,ductal,ductal,inDrop2
2218,human2_lib1.final_cell_0282,20,beta,beta,inDrop2
2219,human2_lib1.final_cell_0283,0,endothelial,endothelial,inDrop2
2220,human2_lib1.final_cell_0284,1,ductal,ductal,inDrop2
2221,human2_lib1.final_cell_0285,20,beta,beta,inDrop2
2222,human2_lib1.final_cell_0286,17,alpha,alpha,inDrop2
2223,human2_lib1.final_cell_0287,7,activated_stellate,activated_stellate,inDrop2
2224,human2_lib1.final_cell_0288,20,beta,beta,inDrop2
2225,human2_lib1.final_cell_0289,17,alpha,alpha,inDrop2
2226,human2_lib1.final_cell_0290,20,beta,beta,inDrop2
2227,human2_lib1.final_cell_0291,20,beta,beta,inDrop2
2228,human2_lib1.final_cell_0292,17,alpha,alpha,inDrop2
2229,human2_lib1.final_cell_0293,20,beta,beta,inDrop2
2230,human2_lib1.final_cell_0294,17,alpha,alpha,inDrop2
2231,human2_lib1.final_cell_0295,18,gamma,gamma,inDrop2
2232,human2_lib1.final_cell_0296,20,beta,beta,inDrop2
2233,human2_lib1.final_cell_0297,1,ductal,ductal,inDrop2
2234,human2_lib1.final_cell_0298,20,beta,beta,inDrop2
2235,human2_lib1.final_cell_0299,17,alpha,alpha,inDrop2
2236,human2_lib1.final_cell_0300,17,alpha,alpha,inDrop2
2237,human2_lib1.final_cell_0301,17,alpha,alpha,inDrop2
2238,human2_lib1.final_cell_0302,17,alpha,alpha,inDrop2
2239,human2_lib1.final_cell_0303,1,ductal,ductal,inDrop2
2240,human2_lib1.final_cell_0304,20,beta,beta,inDrop2
2241,human2_lib1.final_cell_0305,17,alpha,alpha,inDrop2
2242,human2_lib1.final_cell_0306,17,alpha,alpha,inDrop2
2243,human2_lib1.final_cell_0307,1,ductal,ductal,inDrop2
2244,human2_lib1.final_cell_0308,17,alpha,alpha,inDrop2
2245,human2_lib1.final_cell_0309,1,ductal,ductal,inDrop2
2246,human2_lib1.final_cell_0310,17,alpha,alpha,inDrop2
2247,human2_lib1.final_cell_0311,17,alpha,alpha,inDrop2
2248,human2_lib1.final_cell_0312,18,gamma,gamma,inDrop2
2249,human2_lib1.final_cell_0313,13,ductal,Unmatched_13,inDrop2
2250,human2_lib1.final_cell_0314,1,ductal,ductal,inDrop2
2251,human2_lib1.final_cell_0315,17,alpha,alpha,inDrop2
2252,human2_lib1.final_cell_0316,17,alpha,alpha,inDrop2
2253,human2_lib1.final_cell_0317,13,ductal,Unmatched_13,inDrop2
2254,human2_lib1.final_cell_0318,20,beta,beta,inDrop2
2255,human2_lib1.final_cell_0319,1,ductal,ductal,inDrop2
2256,human2_lib1.final_cell_0320,17,alpha,alpha,inDrop2
2257,human2_lib1.final_cell_0321,1,ductal,ductal,inDrop2
2258,human2_lib1.final_cell_0322,17,alpha,alpha,inDrop2
2259,human2_lib1.final_cell_0323,1,ductal,ductal,inDrop2
2260,human2_lib1.final_cell_0324,23,beta,epsilon,inDrop2
2261,human2_lib1.final_cell_0325,20,beta,beta,inDrop2
2262,human2_lib1.final_cell_0326,20,beta,beta,inDrop2
2263,human2_lib1.final_cell_0327,1,ductal,ductal,inDrop2
2264,human2_lib1.final_cell_0328,1,ductal,ductal,inDrop2
2265,human2_lib1.final_cell_0329,17,alpha,alpha,inDrop2
2266,human2_lib1.final_cell_0330,3,delta,delta,inDrop2
2267,human2_lib1.final_cell_0331,17,alpha,alpha,inDrop2
2268,human2_lib1.final_cell_0332,20,beta,beta,inDrop2
2269,human2_lib1.final_cell_0333,20,beta,beta,inDrop2
2270,human2_lib1.final_cell_0334,0,endothelial,endothelial,inDrop2
2271,human2_lib1.final_cell_0335,17,alpha,alpha,inDrop2
2272,human2_lib1.final_cell_0336,23,alpha,epsilon,inDrop2
2273,human2_lib1.final_cell_0337,17,alpha,alpha,inDrop2
2274,human2_lib1.final_cell_0338,17,alpha,alpha,inDrop2
2275,human2_lib1.final_cell_0339,17,alpha,alpha,inDrop2
2276,human2_lib1.final_cell_0340,17,alpha,alpha,inDrop2
2277,human2_lib1.final_cell_0341,1,ductal,ductal,inDrop2
2278,human2_lib1.final_cell_0342,17,alpha,alpha,inDrop2
2279,human2_lib1.final_cell_0343,17,alpha,alpha,inDrop2
2280,human2_lib1.final_cell_0344,1,ductal,ductal,inDrop2
2281,human2_lib1.final_cell_0345,17,alpha,alpha,inDrop2
2282,human2_lib1.final_cell_0346,1,ductal,ductal,inDrop2
2283,human2_lib1.final_cell_0347,1,ductal,ductal,inDrop2
2284,human2_lib1.final_cell_0348,1,ductal,ductal,inDrop2
2285,human2_lib1.final_cell_0349,17,alpha,alpha,inDrop2
2286,human2_lib1.final_cell_0350,7,activated_stellate,activated_stellate,inDrop2
2287,human2_lib1.final_cell_0351,1,ductal,ductal,inDrop2
2288,human2_lib1.final_cell_0352,17,alpha,alpha,inDrop2
2289,human2_lib1.final_cell_0353,17,alpha,alpha,inDrop2
2290,human2_lib1.final_cell_0354,20,beta,beta,inDrop2
2291,human2_lib1.final_cell_0355,3,delta,delta,inDrop2
