cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch
411,mouse1_lib2.final_cell_0135,6,delta,gamma,single_batch
412,mouse1_lib2.final_cell_0136,4,ductal,T_cell,single_batch
413,mouse1_lib2.final_cell_0137,5,beta,beta,single_batch
414,mouse1_lib2.final_cell_0138,7,delta,delta,single_batch
415,mouse1_lib2.final_cell_0139,0,endothelial,endothelial,single_batch
416,mouse1_lib2.final_cell_0140,6,gamma,gamma,single_batch
417,mouse1_lib2.final_cell_0141,4,ductal,T_cell,single_batch
418,mouse1_lib2.final_cell_0142,1,macrophage,macrophage,single_batch
419,mouse1_lib2.final_cell_0143,2,quiescent_stellate,quiescent_stellate,single_batch
420,mouse1_lib2.final_cell_0144,3,ductal,ductal,single_batch
421,mouse1_lib2.final_cell_0145,5,beta,beta,single_batch
422,mouse1_lib2.final_cell_0146,5,beta,beta,single_batch
423,mouse1_lib2.final_cell_0147,5,beta,beta,single_batch
424,mouse1_lib2.final_cell_0148,5,beta,beta,single_batch
425,mouse1_lib2.final_cell_0149,5,beta,beta,single_batch
426,mouse1_lib2.final_cell_0150,6,delta,gamma,single_batch
427,mouse1_lib2.final_cell_0151,3,ductal,ductal,single_batch
428,mouse1_lib2.final_cell_0152,5,beta,beta,single_batch
429,mouse1_lib2.final_cell_0153,3,ductal,ductal,single_batch
430,mouse1_lib2.final_cell_0154,6,delta,gamma,single_batch
431,mouse1_lib2.final_cell_0155,7,delta,delta,single_batch
432,mouse1_lib2.final_cell_0156,5,beta,beta,single_batch
433,mouse1_lib2.final_cell_0157,5,beta,beta,single_batch
434,mouse1_lib2.final_cell_0158,0,endothelial,endothelial,single_batch
435,mouse1_lib2.final_cell_0159,5,beta,beta,single_batch
436,mouse1_lib2.final_cell_0160,6,delta,gamma,single_batch
437,mouse1_lib2.final_cell_0161,5,beta,beta,single_batch
438,mouse1_lib2.final_cell_0162,7,delta,delta,single_batch
439,mouse1_lib2.final_cell_0163,5,beta,beta,single_batch
440,mouse1_lib2.final_cell_0164,6,alpha,gamma,single_batch
441,mouse1_lib2.final_cell_0165,4,ductal,T_cell,single_batch
442,mouse1_lib2.final_cell_0166,5,beta,beta,single_batch
443,mouse1_lib2.final_cell_0167,2,quiescent_stellate,quiescent_stellate,single_batch
444,mouse1_lib2.final_cell_0168,3,ductal,ductal,single_batch
445,mouse1_lib2.final_cell_0169,5,beta,beta,single_batch
446,mouse1_lib2.final_cell_0170,0,endothelial,endothelial,single_batch
447,mouse1_lib2.final_cell_0171,4,ductal,T_cell,single_batch
448,mouse1_lib2.final_cell_0172,5,beta,beta,single_batch
449,mouse1_lib2.final_cell_0173,6,beta,gamma,single_batch
450,mouse1_lib2.final_cell_0174,5,beta,beta,single_batch
451,mouse1_lib2.final_cell_0175,5,beta,beta,single_batch
452,mouse1_lib2.final_cell_0176,5,beta,beta,single_batch
453,mouse1_lib2.final_cell_0177,5,beta,beta,single_batch
454,mouse1_lib2.final_cell_0178,5,beta,beta,single_batch
455,mouse1_lib2.final_cell_0179,0,endothelial,endothelial,single_batch
456,mouse1_lib2.final_cell_0180,5,beta,beta,single_batch
457,mouse1_lib2.final_cell_0181,3,ductal,ductal,single_batch
458,mouse1_lib2.final_cell_0182,5,beta,beta,single_batch
459,mouse1_lib2.final_cell_0183,0,endothelial,endothelial,single_batch
460,mouse1_lib2.final_cell_0184,5,beta,beta,single_batch
461,mouse1_lib2.final_cell_0185,5,beta,beta,single_batch
462,mouse1_lib2.final_cell_0186,1,macrophage,macrophage,single_batch
463,mouse1_lib2.final_cell_0187,5,beta,beta,single_batch
464,mouse1_lib2.final_cell_0188,6,delta,gamma,single_batch
465,mouse1_lib2.final_cell_0189,5,beta,beta,single_batch
466,mouse1_lib2.final_cell_0190,5,beta,beta,single_batch
467,mouse1_lib2.final_cell_0191,5,beta,beta,single_batch
468,mouse1_lib2.final_cell_0192,5,beta,beta,single_batch
469,mouse1_lib2.final_cell_0193,5,beta,beta,single_batch
470,mouse1_lib2.final_cell_0194,3,ductal,ductal,single_batch
471,mouse1_lib2.final_cell_0195,5,beta,beta,single_batch
472,mouse1_lib2.final_cell_0196,5,beta,beta,single_batch
473,mouse1_lib2.final_cell_0197,5,beta,beta,single_batch
474,mouse1_lib2.final_cell_0198,8,gamma,alpha,single_batch
475,mouse1_lib2.final_cell_0199,6,beta,gamma,single_batch
476,mouse1_lib2.final_cell_0200,0,endothelial,endothelial,single_batch
477,mouse1_lib2.final_cell_0201,1,macrophage,macrophage,single_batch
478,mouse1_lib2.final_cell_0202,0,endothelial,endothelial,single_batch
479,mouse1_lib2.final_cell_0203,5,beta,beta,single_batch
480,mouse1_lib2.final_cell_0204,5,beta,beta,single_batch
481,mouse1_lib2.final_cell_0205,3,ductal,ductal,single_batch
482,mouse1_lib2.final_cell_0206,0,endothelial,endothelial,single_batch
483,mouse1_lib2.final_cell_0207,5,beta,beta,single_batch
484,mouse1_lib2.final_cell_0208,5,beta,beta,single_batch
485,mouse1_lib2.final_cell_0209,5,beta,beta,single_batch
486,mouse1_lib2.final_cell_0210,6,delta,gamma,single_batch
487,mouse1_lib2.final_cell_0211,5,beta,beta,single_batch
488,mouse1_lib2.final_cell_0212,2,quiescent_stellate,quiescent_stellate,single_batch
489,mouse1_lib2.final_cell_0213,6,delta,gamma,single_batch
490,mouse1_lib2.final_cell_0214,5,beta,beta,single_batch
491,mouse1_lib2.final_cell_0215,5,beta,beta,single_batch
492,mouse1_lib2.final_cell_0216,5,beta,beta,single_batch
493,mouse1_lib2.final_cell_0217,2,quiescent_stellate,quiescent_stellate,single_batch
494,mouse1_lib2.final_cell_0218,7,delta,delta,single_batch
495,mouse1_lib2.final_cell_0219,4,ductal,T_cell,single_batch
496,mouse1_lib2.final_cell_0220,3,ductal,ductal,single_batch
497,mouse1_lib2.final_cell_0221,5,beta,beta,single_batch
498,mouse1_lib2.final_cell_0222,5,beta,beta,single_batch
499,mouse1_lib2.final_cell_0223,0,endothelial,endothelial,single_batch
500,mouse1_lib2.final_cell_0224,5,beta,beta,single_batch
501,mouse1_lib2.final_cell_0225,5,beta,beta,single_batch
502,mouse1_lib2.final_cell_0226,6,delta,gamma,single_batch
503,mouse1_lib2.final_cell_0227,2,quiescent_stellate,quiescent_stellate,single_batch
504,mouse1_lib2.final_cell_0228,6,gamma,gamma,single_batch
505,mouse1_lib2.final_cell_0229,6,delta,gamma,single_batch
506,mouse1_lib2.final_cell_0230,5,beta,beta,single_batch
507,mouse1_lib2.final_cell_0231,7,delta,delta,single_batch
508,mouse1_lib2.final_cell_0232,5,beta,beta,single_batch
509,mouse1_lib2.final_cell_0233,3,ductal,ductal,single_batch
510,mouse1_lib2.final_cell_0234,4,ductal,T_cell,single_batch
511,mouse1_lib2.final_cell_0235,5,beta,beta,single_batch
512,mouse1_lib2.final_cell_0236,5,beta,beta,single_batch
513,mouse1_lib2.final_cell_0237,6,delta,gamma,single_batch
514,mouse1_lib2.final_cell_0238,5,beta,beta,single_batch
515,mouse1_lib2.final_cell_0239,0,endothelial,endothelial,single_batch
516,mouse1_lib2.final_cell_0240,6,delta,gamma,single_batch
517,mouse1_lib2.final_cell_0241,7,delta,delta,single_batch
518,mouse1_lib2.final_cell_0242,5,beta,beta,single_batch
519,mouse1_lib2.final_cell_0243,7,delta,delta,single_batch
520,mouse1_lib2.final_cell_0244,5,alpha,beta,single_batch
521,mouse1_lib2.final_cell_0245,2,quiescent_stellate,quiescent_stellate,single_batch
522,mouse1_lib2.final_cell_0246,5,beta,beta,single_batch
523,mouse1_lib2.final_cell_0247,6,gamma,gamma,single_batch
524,mouse1_lib2.final_cell_0248,0,endothelial,endothelial,single_batch
525,mouse1_lib2.final_cell_0249,6,delta,gamma,single_batch
526,mouse1_lib2.final_cell_0250,4,ductal,T_cell,single_batch
527,mouse1_lib2.final_cell_0251,3,ductal,ductal,single_batch
528,mouse1_lib2.final_cell_0252,5,beta,beta,single_batch
529,mouse1_lib2.final_cell_0253,7,delta,delta,single_batch
530,mouse1_lib2.final_cell_0254,5,beta,beta,single_batch
531,mouse1_lib2.final_cell_0255,7,delta,delta,single_batch
532,mouse1_lib2.final_cell_0256,5,beta,beta,single_batch
533,mouse1_lib2.final_cell_0257,4,ductal,T_cell,single_batch
534,mouse1_lib2.final_cell_0258,0,endothelial,endothelial,single_batch
535,mouse1_lib2.final_cell_0259,0,endothelial,endothelial,single_batch
536,mouse1_lib2.final_cell_0260,3,ductal,ductal,single_batch
537,mouse1_lib2.final_cell_0261,5,alpha,beta,single_batch
538,mouse1_lib2.final_cell_0262,6,delta,gamma,single_batch
539,mouse1_lib2.final_cell_0263,7,delta,delta,single_batch
540,mouse1_lib2.final_cell_0264,5,beta,beta,single_batch
541,mouse1_lib2.final_cell_0265,5,beta,beta,single_batch
542,mouse1_lib2.final_cell_0266,0,endothelial,endothelial,single_batch
543,mouse1_lib2.final_cell_0267,5,beta,beta,single_batch
544,mouse1_lib2.final_cell_0268,5,beta,beta,single_batch
545,mouse1_lib2.final_cell_0269,2,activated_stellate,quiescent_stellate,single_batch
546,mouse1_lib2.final_cell_0270,6,delta,gamma,single_batch
547,mouse1_lib2.final_cell_0271,4,ductal,T_cell,single_batch
548,mouse1_lib2.final_cell_0272,1,macrophage,macrophage,single_batch
549,mouse1_lib2.final_cell_0273,5,beta,beta,single_batch
550,mouse1_lib2.final_cell_0274,7,delta,delta,single_batch
551,mouse1_lib2.final_cell_0275,5,beta,beta,single_batch
552,mouse1_lib2.final_cell_0276,5,beta,beta,single_batch
553,mouse1_lib2.final_cell_0277,5,beta,beta,single_batch
554,mouse1_lib2.final_cell_0278,5,beta,beta,single_batch
555,mouse1_lib2.final_cell_0279,3,ductal,ductal,single_batch
556,mouse1_lib2.final_cell_0280,4,ductal,T_cell,single_batch
557,mouse1_lib2.final_cell_0281,3,ductal,ductal,single_batch
558,mouse1_lib2.final_cell_0282,4,ductal,T_cell,single_batch
559,mouse1_lib2.final_cell_0283,4,ductal,T_cell,single_batch
560,mouse1_lib2.final_cell_0284,3,ductal,ductal,single_batch
561,mouse1_lib2.final_cell_0285,3,ductal,ductal,single_batch
562,mouse1_lib2.final_cell_0286,4,ductal,T_cell,single_batch
563,mouse1_lib2.final_cell_0287,2,quiescent_stellate,quiescent_stellate,single_batch
564,mouse1_lib2.final_cell_0288,6,delta,gamma,single_batch
565,mouse1_lib2.final_cell_0289,0,endothelial,endothelial,single_batch
566,mouse1_lib2.final_cell_0290,3,ductal,ductal,single_batch
567,mouse1_lib2.final_cell_0291,0,endothelial,endothelial,single_batch
568,mouse1_lib3.final_cell_0001,5,beta,beta,single_batch
569,mouse1_lib3.final_cell_0002,5,beta,beta,single_batch
570,mouse1_lib3.final_cell_0003,3,ductal,ductal,single_batch
571,mouse1_lib3.final_cell_0004,6,delta,gamma,single_batch
572,mouse1_lib3.final_cell_0005,6,alpha,gamma,single_batch
573,mouse1_lib3.final_cell_0006,0,endothelial,endothelial,single_batch
574,mouse1_lib3.final_cell_0007,5,beta,beta,single_batch
575,mouse1_lib3.final_cell_0008,4,ductal,T_cell,single_batch
576,mouse1_lib3.final_cell_0009,5,beta,beta,single_batch
577,mouse1_lib3.final_cell_0010,4,ductal,T_cell,single_batch
578,mouse1_lib3.final_cell_0011,3,ductal,ductal,single_batch
579,mouse1_lib3.final_cell_0012,3,ductal,ductal,single_batch
580,mouse1_lib3.final_cell_0013,4,ductal,T_cell,single_batch
581,mouse1_lib3.final_cell_0014,3,ductal,ductal,single_batch
582,mouse1_lib3.final_cell_0015,4,ductal,T_cell,single_batch
583,mouse1_lib3.final_cell_0016,3,ductal,ductal,single_batch
584,mouse1_lib3.final_cell_0017,4,ductal,T_cell,single_batch
585,mouse1_lib3.final_cell_0018,5,beta,beta,single_batch
586,mouse1_lib3.final_cell_0019,3,ductal,ductal,single_batch
587,mouse1_lib3.final_cell_0020,6,gamma,gamma,single_batch
588,mouse1_lib3.final_cell_0021,7,delta,delta,single_batch
589,mouse1_lib3.final_cell_0022,5,beta,beta,single_batch
590,mouse1_lib3.final_cell_0023,5,beta,beta,single_batch
591,mouse1_lib3.final_cell_0024,7,delta,delta,single_batch
592,mouse1_lib3.final_cell_0025,3,ductal,ductal,single_batch
593,mouse1_lib3.final_cell_0026,6,delta,gamma,single_batch
594,mouse1_lib3.final_cell_0027,2,quiescent_stellate,quiescent_stellate,single_batch
595,mouse1_lib3.final_cell_0028,3,ductal,ductal,single_batch
596,mouse1_lib3.final_cell_0029,3,ductal,ductal,single_batch
597,mouse1_lib3.final_cell_0030,0,endothelial,endothelial,single_batch
598,mouse1_lib3.final_cell_0031,3,ductal,ductal,single_batch
599,mouse1_lib3.final_cell_0032,5,beta,beta,single_batch
600,mouse1_lib3.final_cell_0033,3,ductal,ductal,single_batch
601,mouse1_lib3.final_cell_0034,4,ductal,T_cell,single_batch
602,mouse1_lib3.final_cell_0035,4,ductal,T_cell,single_batch
603,mouse1_lib3.final_cell_0036,3,ductal,ductal,single_batch
604,mouse1_lib3.final_cell_0037,4,ductal,T_cell,single_batch
605,mouse1_lib3.final_cell_0038,6,delta,gamma,single_batch
606,mouse1_lib3.final_cell_0039,5,beta,beta,single_batch
607,mouse1_lib3.final_cell_0040,5,beta,beta,single_batch
608,mouse1_lib3.final_cell_0041,4,ductal,T_cell,single_batch
609,mouse1_lib3.final_cell_0042,0,endothelial,endothelial,single_batch
610,mouse1_lib3.final_cell_0043,0,endothelial,endothelial,single_batch
611,mouse1_lib3.final_cell_0044,6,delta,gamma,single_batch
612,mouse1_lib3.final_cell_0045,7,delta,delta,single_batch
613,mouse1_lib3.final_cell_0046,3,ductal,ductal,single_batch
614,mouse1_lib3.final_cell_0047,5,beta,beta,single_batch
615,mouse1_lib3.final_cell_0048,5,beta,beta,single_batch
616,mouse1_lib3.final_cell_0049,5,beta,beta,single_batch
617,mouse1_lib3.final_cell_0050,7,delta,delta,single_batch
618,mouse1_lib3.final_cell_0051,5,beta,beta,single_batch
619,mouse1_lib3.final_cell_0052,5,beta,beta,single_batch
620,mouse1_lib3.final_cell_0053,5,beta,beta,single_batch
621,mouse1_lib3.final_cell_0054,0,endothelial,endothelial,single_batch
622,mouse1_lib3.final_cell_0055,0,endothelial,endothelial,single_batch
623,mouse1_lib3.final_cell_0056,4,ductal,T_cell,single_batch
624,mouse1_lib3.final_cell_0057,2,quiescent_stellate,quiescent_stellate,single_batch
625,mouse1_lib3.final_cell_0058,5,beta,beta,single_batch
626,mouse1_lib3.final_cell_0059,5,beta,beta,single_batch
627,mouse1_lib3.final_cell_0060,5,beta,beta,single_batch
628,mouse1_lib3.final_cell_0061,5,beta,beta,single_batch
629,mouse1_lib3.final_cell_0062,5,beta,beta,single_batch
630,mouse1_lib3.final_cell_0063,3,ductal,ductal,single_batch
631,mouse1_lib3.final_cell_0064,4,ductal,T_cell,single_batch
632,mouse1_lib3.final_cell_0065,5,beta,beta,single_batch
633,mouse1_lib3.final_cell_0066,5,beta,beta,single_batch
634,mouse1_lib3.final_cell_0067,4,ductal,T_cell,single_batch
635,mouse1_lib3.final_cell_0068,5,beta,beta,single_batch
636,mouse1_lib3.final_cell_0069,5,beta,beta,single_batch
637,mouse1_lib3.final_cell_0070,3,ductal,ductal,single_batch
638,mouse1_lib3.final_cell_0071,3,ductal,ductal,single_batch
639,mouse1_lib3.final_cell_0072,4,ductal,T_cell,single_batch
640,mouse1_lib3.final_cell_0073,4,ductal,T_cell,single_batch
641,mouse1_lib3.final_cell_0074,5,beta,beta,single_batch
642,mouse1_lib3.final_cell_0075,5,beta,beta,single_batch
643,mouse1_lib3.final_cell_0076,4,ductal,T_cell,single_batch
644,mouse1_lib3.final_cell_0077,5,beta,beta,single_batch
645,mouse1_lib3.final_cell_0078,2,activated_stellate,quiescent_stellate,single_batch
646,mouse1_lib3.final_cell_0079,4,immune_other,T_cell,single_batch
647,mouse1_lib3.final_cell_0080,5,beta,beta,single_batch
648,mouse1_lib3.final_cell_0081,5,beta,beta,single_batch
649,mouse1_lib3.final_cell_0082,3,ductal,ductal,single_batch
650,mouse1_lib3.final_cell_0083,5,beta,beta,single_batch
651,mouse1_lib3.final_cell_0084,5,beta,beta,single_batch
652,mouse1_lib3.final_cell_0085,2,quiescent_stellate,quiescent_stellate,single_batch
653,mouse1_lib3.final_cell_0086,4,ductal,T_cell,single_batch
654,mouse1_lib3.final_cell_0087,3,ductal,ductal,single_batch
655,mouse1_lib3.final_cell_0088,7,delta,delta,single_batch
656,mouse1_lib3.final_cell_0089,4,ductal,T_cell,single_batch
657,mouse1_lib3.final_cell_0090,4,ductal,T_cell,single_batch
658,mouse1_lib3.final_cell_0091,3,ductal,ductal,single_batch
659,mouse1_lib3.final_cell_0092,5,beta,beta,single_batch
660,mouse1_lib3.final_cell_0093,5,beta,beta,single_batch
661,mouse1_lib3.final_cell_0094,5,beta,beta,single_batch
662,mouse1_lib3.final_cell_0095,2,quiescent_stellate,quiescent_stellate,single_batch
663,mouse1_lib3.final_cell_0096,0,endothelial,endothelial,single_batch
664,mouse1_lib3.final_cell_0097,1,macrophage,macrophage,single_batch
665,mouse1_lib3.final_cell_0098,5,beta,beta,single_batch
666,mouse1_lib3.final_cell_0099,3,ductal,ductal,single_batch
667,mouse1_lib3.final_cell_0100,5,beta,beta,single_batch
668,mouse1_lib3.final_cell_0101,0,endothelial,endothelial,single_batch
669,mouse1_lib3.final_cell_0102,5,beta,beta,single_batch
670,mouse1_lib3.final_cell_0103,6,gamma,gamma,single_batch
671,mouse1_lib3.final_cell_0104,0,endothelial,endothelial,single_batch
672,mouse1_lib3.final_cell_0105,5,beta,beta,single_batch
673,mouse1_lib3.final_cell_0106,6,beta,gamma,single_batch
674,mouse1_lib3.final_cell_0107,5,beta,beta,single_batch
675,mouse1_lib3.final_cell_0108,5,beta,beta,single_batch
676,mouse1_lib3.final_cell_0109,4,T_cell,T_cell,single_batch
677,mouse1_lib3.final_cell_0110,5,beta,beta,single_batch
678,mouse1_lib3.final_cell_0111,5,beta,beta,single_batch
679,mouse1_lib3.final_cell_0112,5,beta,beta,single_batch
680,mouse1_lib3.final_cell_0113,5,beta,beta,single_batch
681,mouse1_lib3.final_cell_0114,6,delta,gamma,single_batch
682,mouse1_lib3.final_cell_0115,5,beta,beta,single_batch
683,mouse1_lib3.final_cell_0116,0,endothelial,endothelial,single_batch
684,mouse1_lib3.final_cell_0117,5,beta,beta,single_batch
685,mouse1_lib3.final_cell_0118,5,beta,beta,single_batch
686,mouse1_lib3.final_cell_0119,3,ductal,ductal,single_batch
687,mouse1_lib3.final_cell_0120,6,delta,gamma,single_batch
688,mouse1_lib3.final_cell_0121,6,delta,gamma,single_batch
689,mouse1_lib3.final_cell_0122,5,beta,beta,single_batch
690,mouse1_lib3.final_cell_0123,7,delta,delta,single_batch
691,mouse1_lib3.final_cell_0124,5,beta,beta,single_batch
692,mouse1_lib3.final_cell_0125,0,endothelial,endothelial,single_batch
693,mouse1_lib3.final_cell_0126,6,delta,gamma,single_batch
694,mouse1_lib3.final_cell_0127,3,ductal,ductal,single_batch
695,mouse1_lib3.final_cell_0128,0,endothelial,endothelial,single_batch
696,mouse1_lib3.final_cell_0129,5,beta,beta,single_batch
697,mouse1_lib3.final_cell_0130,5,beta,beta,single_batch
698,mouse1_lib3.final_cell_0131,5,beta,beta,single_batch
699,mouse1_lib3.final_cell_0132,5,beta,beta,single_batch
700,mouse1_lib3.final_cell_0133,6,delta,gamma,single_batch
701,mouse1_lib3.final_cell_0134,3,ductal,ductal,single_batch
702,mouse1_lib3.final_cell_0135,5,beta,beta,single_batch
703,mouse1_lib3.final_cell_0136,7,delta,delta,single_batch
704,mouse1_lib3.final_cell_0137,5,beta,beta,single_batch
705,mouse1_lib3.final_cell_0138,6,beta,gamma,single_batch
706,mouse1_lib3.final_cell_0139,5,beta,beta,single_batch
707,mouse1_lib3.final_cell_0140,5,beta,beta,single_batch
708,mouse1_lib3.final_cell_0141,5,beta,beta,single_batch
709,mouse1_lib3.final_cell_0142,5,beta,beta,single_batch
710,mouse1_lib3.final_cell_0143,5,beta,beta,single_batch
711,mouse1_lib3.final_cell_0144,7,delta,delta,single_batch
712,mouse1_lib3.final_cell_0145,4,ductal,T_cell,single_batch
713,mouse1_lib3.final_cell_0146,5,beta,beta,single_batch
714,mouse1_lib3.final_cell_0147,5,beta,beta,single_batch
715,mouse1_lib3.final_cell_0148,2,quiescent_stellate,quiescent_stellate,single_batch
716,mouse1_lib3.final_cell_0149,3,ductal,ductal,single_batch
717,mouse1_lib3.final_cell_0150,7,delta,delta,single_batch
718,mouse1_lib3.final_cell_0151,5,beta,beta,single_batch
719,mouse1_lib3.final_cell_0152,5,beta,beta,single_batch
720,mouse1_lib3.final_cell_0153,5,beta,beta,single_batch
721,mouse1_lib3.final_cell_0154,3,ductal,ductal,single_batch
722,mouse1_lib3.final_cell_0155,5,beta,beta,single_batch
723,mouse1_lib3.final_cell_0156,3,ductal,ductal,single_batch
724,mouse1_lib3.final_cell_0157,3,ductal,ductal,single_batch
725,mouse1_lib3.final_cell_0158,4,ductal,T_cell,single_batch
726,mouse1_lib3.final_cell_0159,5,beta,beta,single_batch
727,mouse1_lib3.final_cell_0160,5,beta,beta,single_batch
728,mouse1_lib3.final_cell_0161,4,ductal,T_cell,single_batch
729,mouse1_lib3.final_cell_0162,6,delta,gamma,single_batch
730,mouse1_lib3.final_cell_0163,0,endothelial,endothelial,single_batch
731,mouse1_lib3.final_cell_0164,3,ductal,ductal,single_batch
732,mouse1_lib3.final_cell_0165,5,beta,beta,single_batch
733,mouse1_lib3.final_cell_0166,3,ductal,ductal,single_batch
734,mouse1_lib3.final_cell_0167,3,ductal,ductal,single_batch
735,mouse1_lib3.final_cell_0168,6,delta,gamma,single_batch
736,mouse1_lib3.final_cell_0169,2,quiescent_stellate,quiescent_stellate,single_batch
737,mouse1_lib3.final_cell_0170,0,endothelial,endothelial,single_batch
738,mouse1_lib3.final_cell_0171,5,beta,beta,single_batch
739,mouse1_lib3.final_cell_0172,5,beta,beta,single_batch
740,mouse1_lib3.final_cell_0173,7,delta,delta,single_batch
741,mouse1_lib3.final_cell_0174,3,ductal,ductal,single_batch
742,mouse1_lib3.final_cell_0175,3,ductal,ductal,single_batch
743,mouse1_lib3.final_cell_0176,5,beta,beta,single_batch
744,mouse1_lib3.final_cell_0177,7,delta,delta,single_batch
745,mouse1_lib3.final_cell_0178,5,beta,beta,single_batch
746,mouse1_lib3.final_cell_0179,4,ductal,T_cell,single_batch
747,mouse1_lib3.final_cell_0180,4,ductal,T_cell,single_batch
748,mouse1_lib3.final_cell_0181,5,beta,beta,single_batch
749,mouse1_lib3.final_cell_0182,5,beta,beta,single_batch
750,mouse1_lib3.final_cell_0183,5,beta,beta,single_batch
751,mouse1_lib3.final_cell_0184,0,endothelial,endothelial,single_batch
752,mouse1_lib3.final_cell_0185,3,ductal,ductal,single_batch
753,mouse1_lib3.final_cell_0186,5,beta,beta,single_batch
754,mouse1_lib3.final_cell_0187,1,macrophage,macrophage,single_batch
755,mouse1_lib3.final_cell_0188,5,beta,beta,single_batch
756,mouse1_lib3.final_cell_0189,8,beta,alpha,single_batch
757,mouse1_lib3.final_cell_0190,3,ductal,ductal,single_batch
758,mouse1_lib3.final_cell_0191,5,beta,beta,single_batch
759,mouse1_lib3.final_cell_0192,5,beta,beta,single_batch
760,mouse1_lib3.final_cell_0193,5,beta,beta,single_batch
761,mouse1_lib3.final_cell_0194,5,beta,beta,single_batch
762,mouse1_lib3.final_cell_0195,5,beta,beta,single_batch
763,mouse1_lib3.final_cell_0196,5,beta,beta,single_batch
764,mouse1_lib3.final_cell_0197,3,ductal,ductal,single_batch
765,mouse1_lib3.final_cell_0198,5,beta,beta,single_batch
766,mouse1_lib3.final_cell_0199,5,beta,beta,single_batch
767,mouse1_lib3.final_cell_0200,4,immune_other,T_cell,single_batch
768,mouse1_lib3.final_cell_0201,5,beta,beta,single_batch
769,mouse1_lib3.final_cell_0202,1,macrophage,macrophage,single_batch
770,mouse1_lib3.final_cell_0203,2,quiescent_stellate,quiescent_stellate,single_batch
771,mouse1_lib3.final_cell_0204,3,ductal,ductal,single_batch
772,mouse1_lib3.final_cell_0205,5,beta,beta,single_batch
773,mouse1_lib3.final_cell_0206,5,beta,beta,single_batch
774,mouse1_lib3.final_cell_0207,3,ductal,ductal,single_batch
775,mouse1_lib3.final_cell_0208,6,delta,gamma,single_batch
776,mouse1_lib3.final_cell_0209,4,ductal,T_cell,single_batch
777,mouse1_lib3.final_cell_0210,5,beta,beta,single_batch
778,mouse1_lib3.final_cell_0211,5,beta,beta,single_batch
779,mouse1_lib3.final_cell_0212,5,beta,beta,single_batch
780,mouse1_lib3.final_cell_0213,5,beta,beta,single_batch
781,mouse1_lib3.final_cell_0214,4,ductal,T_cell,single_batch
782,mouse1_lib3.final_cell_0215,3,ductal,ductal,single_batch
783,mouse1_lib3.final_cell_0216,2,activated_stellate,quiescent_stellate,single_batch
784,mouse1_lib3.final_cell_0217,3,ductal,ductal,single_batch
785,mouse1_lib3.final_cell_0218,3,ductal,ductal,single_batch
786,mouse1_lib3.final_cell_0219,5,beta,beta,single_batch
787,mouse1_lib3.final_cell_0220,4,B_cell,T_cell,single_batch
788,mouse1_lib3.final_cell_0221,3,ductal,ductal,single_batch
789,mouse1_lib3.final_cell_0222,1,macrophage,macrophage,single_batch
790,mouse1_lib3.final_cell_0223,6,delta,gamma,single_batch
791,mouse1_lib3.final_cell_0224,5,beta,beta,single_batch
792,mouse1_lib3.final_cell_0225,1,macrophage,macrophage,single_batch
793,mouse1_lib3.final_cell_0226,5,beta,beta,single_batch
794,mouse1_lib3.final_cell_0227,5,beta,beta,single_batch
795,mouse1_lib3.final_cell_0228,3,ductal,ductal,single_batch
796,mouse1_lib3.final_cell_0229,4,ductal,T_cell,single_batch
797,mouse1_lib3.final_cell_0230,4,T_cell,T_cell,single_batch
798,mouse1_lib3.final_cell_0231,4,ductal,T_cell,single_batch
799,mouse1_lib3.final_cell_0232,4,ductal,T_cell,single_batch
800,mouse1_lib3.final_cell_0233,5,beta,beta,single_batch
801,mouse1_lib3.final_cell_0234,3,ductal,ductal,single_batch
802,mouse1_lib3.final_cell_0235,3,ductal,ductal,single_batch
803,mouse1_lib3.final_cell_0236,3,ductal,ductal,single_batch
804,mouse1_lib3.final_cell_0237,3,ductal,ductal,single_batch
805,mouse1_lib3.final_cell_0238,5,beta,beta,single_batch
806,mouse1_lib3.final_cell_0239,3,ductal,ductal,single_batch
807,mouse1_lib3.final_cell_0240,4,ductal,T_cell,single_batch
808,mouse1_lib3.final_cell_0241,3,ductal,ductal,single_batch
809,mouse1_lib3.final_cell_0242,5,beta,beta,single_batch
810,mouse1_lib3.final_cell_0243,3,ductal,ductal,single_batch
811,mouse1_lib3.final_cell_0244,4,ductal,T_cell,single_batch
812,mouse1_lib3.final_cell_0245,6,delta,gamma,single_batch
813,mouse1_lib3.final_cell_0246,7,delta,delta,single_batch
814,mouse1_lib3.final_cell_0247,3,ductal,ductal,single_batch
815,mouse1_lib3.final_cell_0248,0,endothelial,endothelial,single_batch
816,mouse1_lib3.final_cell_0249,3,ductal,ductal,single_batch
817,mouse1_lib3.final_cell_0250,4,T_cell,T_cell,single_batch
818,mouse1_lib3.final_cell_0251,4,ductal,T_cell,single_batch
819,mouse1_lib3.final_cell_0252,3,ductal,ductal,single_batch
820,mouse1_lib3.final_cell_0253,0,endothelial,endothelial,single_batch
821,mouse1_lib3.final_cell_0254,3,ductal,ductal,single_batch
