source_kind,group,rank,gene
predicted_cluster,15,91,HEYL
predicted_cluster,15,92,COL15A1
predicted_cluster,15,93,HIC1
predicted_cluster,15,94,CSNK1E
predicted_cluster,15,95,PGAM1
predicted_cluster,15,96,CTSL
predicted_cluster,15,97,RPL27A
predicted_cluster,15,98,EMP3
predicted_cluster,15,99,GYPC
predicted_cluster,15,100,RPS17
predicted_cluster,2,1,KRT19
predicted_cluster,2,2,S100A6
predicted_cluster,2,3,S100A11
predicted_cluster,2,4,S100A10
predicted_cluster,2,5,ANXA2
predicted_cluster,2,6,S100A14
predicted_cluster,2,7,CD59
predicted_cluster,2,8,TFF1
predicted_cluster,2,9,S100A16
predicted_cluster,2,10,LGALS3
predicted_cluster,2,11,KRT7
predicted_cluster,2,12,HMGA1
predicted_cluster,2,13,SDCBP2
predicted_cluster,2,14,TMSB4X
predicted_cluster,2,15,SERINC2
predicted_cluster,2,16,ELF3
predicted_cluster,2,17,LGALS4
predicted_cluster,2,18,IGFBP3
predicted_cluster,2,19,MUC1
predicted_cluster,2,20,HN1
predicted_cluster,2,21,TMSB10
predicted_cluster,2,22,MARCKSL1
predicted_cluster,2,23,TACSTD2
predicted_cluster,2,24,PRSS8
predicted_cluster,2,25,TMBIM1
predicted_cluster,2,26,ITGB1
predicted_cluster,2,27,LCN2
predicted_cluster,2,28,CCND1
predicted_cluster,2,29,CLDN4
predicted_cluster,2,30,SLPI
predicted_cluster,2,31,KRT8
predicted_cluster,2,32,ACTN4
predicted_cluster,2,33,TINAGL1
predicted_cluster,2,34,ITGA3
predicted_cluster,2,35,CDH1
predicted_cluster,2,36,SDC1
predicted_cluster,2,37,RHOC
predicted_cluster,2,38,KIAA1522
predicted_cluster,2,39,POLD4
predicted_cluster,2,40,PMEPA1
predicted_cluster,2,41,KRT18
predicted_cluster,2,42,LAMC2
predicted_cluster,2,43,C19orf33
predicted_cluster,2,44,SLC16A3
predicted_cluster,2,45,TSPO
predicted_cluster,2,46,MGLL
predicted_cluster,2,47,ACTB
predicted_cluster,2,48,DUOXA2
predicted_cluster,2,49,GSTP1
predicted_cluster,2,50,MYL12B
predicted_cluster,2,51,ITGB4
predicted_cluster,2,52,KLF5
predicted_cluster,2,53,F3
predicted_cluster,2,54,CD24
predicted_cluster,2,55,SOX4
predicted_cluster,2,56,CLDN7
predicted_cluster,2,57,TFF2
predicted_cluster,2,58,JUP
predicted_cluster,2,59,SAT1
predicted_cluster,2,60,LDHA
predicted_cluster,2,61,DHRS3
predicted_cluster,2,62,SH3BGRL3
predicted_cluster,2,63,ITGB6
predicted_cluster,2,64,LAMB3
predicted_cluster,2,65,SPINT1
predicted_cluster,2,66,GCNT3
predicted_cluster,2,67,DSG2
predicted_cluster,2,68,RAC1
predicted_cluster,2,69,LITAF
predicted_cluster,2,70,CTNND1
predicted_cluster,2,71,YWHAZ
predicted_cluster,2,72,SPTBN1
predicted_cluster,2,73,SLC2A1
predicted_cluster,2,74,EZR
predicted_cluster,2,75,PPAP2C
predicted_cluster,2,76,MALL
predicted_cluster,2,77,GPRC5A
predicted_cluster,2,78,PHLDA2
predicted_cluster,2,79,ANXA4
predicted_cluster,2,80,CAPN2
predicted_cluster,2,81,ZFP36L1
predicted_cluster,2,82,GOLM1
predicted_cluster,2,83,TFPI
predicted_cluster,2,84,TPM1
predicted_cluster,2,85,FAM129B
predicted_cluster,2,86,ANXA3
predicted_cluster,2,87,CIB1
predicted_cluster,2,88,MGST1
predicted_cluster,2,89,SMAD3
predicted_cluster,2,90,LRP10
predicted_cluster,2,91,GNG5
predicted_cluster,2,92,ST14
predicted_cluster,2,93,TPM4
predicted_cluster,2,94,AHNAK
predicted_cluster,2,95,TM4SF1
predicted_cluster,2,96,NBL1
predicted_cluster,2,97,SPATS2L
predicted_cluster,2,98,UBC
predicted_cluster,2,99,PLAUR
predicted_cluster,2,100,C15orf48
predicted_cluster,3,1,TACSTD2
predicted_cluster,3,2,KRT19
predicted_cluster,3,3,KRT7
predicted_cluster,3,4,ANXA2
predicted_cluster,3,5,PMEPA1
predicted_cluster,3,6,KRT18
predicted_cluster,3,7,S100A11
predicted_cluster,3,8,TMSB10
predicted_cluster,3,9,TPM1
predicted_cluster,3,10,SERINC2
predicted_cluster,3,11,S100A10
predicted_cluster,3,12,SERPING1
predicted_cluster,3,13,TMSB4X
predicted_cluster,3,14,KRT8
predicted_cluster,3,15,SDC4
predicted_cluster,3,16,PRSS8
predicted_cluster,3,17,CDC42EP1
predicted_cluster,3,18,FLNA
predicted_cluster,3,19,ZFP36L1
predicted_cluster,3,20,ACTN4
predicted_cluster,3,21,CD24
predicted_cluster,3,22,HLA-B
predicted_cluster,3,23,TINAGL1
predicted_cluster,3,24,LCN2
predicted_cluster,3,25,LITAF
predicted_cluster,3,26,ANXA4
predicted_cluster,3,27,TM4SF1
predicted_cluster,3,28,ITGB1
predicted_cluster,3,29,CFB
predicted_cluster,3,30,MMP7
predicted_cluster,3,31,S100A14
predicted_cluster,3,32,SOX4
predicted_cluster,3,33,IFITM3
predicted_cluster,3,34,JUP
predicted_cluster,3,35,RHOC
predicted_cluster,3,36,CLDN4
predicted_cluster,3,37,LAD1
predicted_cluster,3,38,CLDN1
predicted_cluster,3,39,TAGLN2
predicted_cluster,3,40,ELF3
predicted_cluster,3,41,TNFRSF12A
predicted_cluster,3,42,S100A6
predicted_cluster,3,43,SPINT1
predicted_cluster,3,44,SAT1
predicted_cluster,3,45,S100A16
predicted_cluster,3,46,IER3
predicted_cluster,3,47,CD44
predicted_cluster,3,48,KLF6
predicted_cluster,3,49,GSTP1
predicted_cluster,3,50,C3
predicted_cluster,3,51,TSPO
predicted_cluster,3,52,HLA-C
predicted_cluster,3,53,IFITM2
predicted_cluster,3,54,ATP1A1
predicted_cluster,3,55,SLC4A4
predicted_cluster,3,56,CYR61
predicted_cluster,3,57,PPAP2C
predicted_cluster,3,58,ST14
predicted_cluster,3,59,BACE2
predicted_cluster,3,60,ACTB
predicted_cluster,3,61,CDH1
predicted_cluster,3,62,SPTBN1
predicted_cluster,3,63,MYH9
predicted_cluster,3,64,COL18A1
predicted_cluster,3,65,CFTR
predicted_cluster,3,66,SMAD3
predicted_cluster,3,67,AGRN
predicted_cluster,3,68,C8orf4
predicted_cluster,3,69,PFKFB3
predicted_cluster,3,70,RBPMS
predicted_cluster,3,71,LGALS4
predicted_cluster,3,72,LAMC2
predicted_cluster,3,73,LAMB3
predicted_cluster,3,74,MYL12B
predicted_cluster,3,75,IL32
predicted_cluster,3,76,CCL2
predicted_cluster,3,77,HMGA1
predicted_cluster,3,78,DUSP1
predicted_cluster,3,79,ENO1
predicted_cluster,3,80,SERPINA3
predicted_cluster,3,81,CD59
predicted_cluster,3,82,RAC1
predicted_cluster,3,83,KIAA1522
predicted_cluster,3,84,MALL
predicted_cluster,3,85,DDIT4
predicted_cluster,3,86,TFPI2
predicted_cluster,3,87,ERGIC1
predicted_cluster,3,88,SERPINA5
predicted_cluster,3,89,LGALS3
predicted_cluster,3,90,ITGA3
predicted_cluster,3,91,MYL12A
predicted_cluster,3,92,YBX3
predicted_cluster,3,93,IER2
predicted_cluster,3,94,CTSD
predicted_cluster,3,95,PDZK1IP1
predicted_cluster,3,96,TSPAN15
predicted_cluster,3,97,SERPINA1
predicted_cluster,3,98,SOD2
predicted_cluster,3,99,SEPT9
predicted_cluster,3,100,TPM4
predicted_cluster,4,1,TPSAB1
predicted_cluster,4,2,TPSB2
predicted_cluster,4,3,LAPTM5
predicted_cluster,4,4,GATA2
predicted_cluster,4,5,SRGN
predicted_cluster,4,6,CPA3
predicted_cluster,4,7,RGS1
predicted_cluster,4,8,VIM
predicted_cluster,4,9,AHNAK
predicted_cluster,4,10,CAPG
predicted_cluster,4,11,IL4R
predicted_cluster,4,12,CD22
predicted_cluster,4,13,KIT
predicted_cluster,4,14,ARHGDIB
predicted_cluster,4,15,ALOX5AP
predicted_cluster,4,16,GLUL
predicted_cluster,4,17,RPS27
predicted_cluster,4,18,RPL23
predicted_cluster,4,19,SAMSN1
predicted_cluster,4,20,LTC4S
predicted_cluster,4,21,S100A4
predicted_cluster,4,22,RAC2
predicted_cluster,4,23,ZFP36
predicted_cluster,4,24,TPT1
predicted_cluster,4,25,SH3BGRL3
predicted_cluster,4,26,EEF1A1
predicted_cluster,4,27,CD9
predicted_cluster,4,28,CD37
predicted_cluster,4,29,RGS10
predicted_cluster,4,30,FOXP1
predicted_cluster,4,31,RPS29
predicted_cluster,4,32,RHOG
predicted_cluster,4,33,TMSB4X
predicted_cluster,4,34,MS4A2
predicted_cluster,4,35,NSMCE1
predicted_cluster,4,36,NDRG2
predicted_cluster,4,37,SEMA7A
predicted_cluster,4,38,RPLP2
predicted_cluster,4,39,SLC18A2
predicted_cluster,4,40,DUSP6
predicted_cluster,4,41,RPL21
predicted_cluster,4,42,FCER1G
predicted_cluster,4,43,RGS2
predicted_cluster,4,44,RPS14
predicted_cluster,4,45,FOSL2
predicted_cluster,4,46,ACTB
predicted_cluster,4,47,RPL26
predicted_cluster,4,48,RPL31
predicted_cluster,4,49,LMO4
predicted_cluster,4,50,PTPN6
predicted_cluster,4,51,CTSD
predicted_cluster,4,52,PTGS1
predicted_cluster,4,53,TYROBP
predicted_cluster,4,54,VWA5A
predicted_cluster,4,55,SMIM3
predicted_cluster,4,56,TXNIP
predicted_cluster,4,57,ALOX5
predicted_cluster,4,58,RPL30
predicted_cluster,4,59,RPLP1
predicted_cluster,4,60,FXYD5
predicted_cluster,4,61,PRKCB
predicted_cluster,4,62,BHLHE40
predicted_cluster,4,63,CD300A
predicted_cluster,4,64,ADAMTS7
predicted_cluster,4,65,PKM
predicted_cluster,4,66,PTMA
predicted_cluster,4,67,STK17B
predicted_cluster,4,68,RPL37
predicted_cluster,4,69,RPS4X
predicted_cluster,4,70,ATP6V1F
predicted_cluster,4,71,RPS23
predicted_cluster,4,72,LAT2
predicted_cluster,4,73,RPL39
predicted_cluster,4,74,LITAF
predicted_cluster,4,75,RPL13
predicted_cluster,4,76,KRT1
predicted_cluster,4,77,LAT
predicted_cluster,4,78,GRAP2
predicted_cluster,4,79,BST2
predicted_cluster,4,80,IER2
predicted_cluster,4,81,RUNX3
predicted_cluster,4,82,ARHGEF6
predicted_cluster,4,83,RPS6
predicted_cluster,4,84,RPL35A
predicted_cluster,4,85,ZEB2
predicted_cluster,4,86,RPL32
predicted_cluster,4,87,RPL37A
predicted_cluster,4,88,SLC2A3
predicted_cluster,4,89,H3F3B
predicted_cluster,4,90,RPL7
predicted_cluster,4,91,RPL14
predicted_cluster,4,92,RPL34
predicted_cluster,4,93,BTG2
predicted_cluster,4,94,PABPC1
predicted_cluster,4,95,RPL11
predicted_cluster,4,96,HPGDS
predicted_cluster,4,97,CALB2
predicted_cluster,4,98,BTK
predicted_cluster,4,99,EGR1
predicted_cluster,4,100,NACA
predicted_cluster,5,1,RPLP1
predicted_cluster,5,2,RPS29
predicted_cluster,5,3,LAPTM5
predicted_cluster,5,4,RPS19
predicted_cluster,5,5,RPLP2
predicted_cluster,5,6,TMSB4X
predicted_cluster,5,7,CXCR4
predicted_cluster,5,8,CD52
predicted_cluster,5,9,RPS27
predicted_cluster,5,10,RPL13
predicted_cluster,5,11,TRBC2
predicted_cluster,5,12,TRAC
predicted_cluster,5,13,RPL10
predicted_cluster,5,14,RPS15A
predicted_cluster,5,15,RPL28
predicted_cluster,5,16,RPS27A
predicted_cluster,5,17,HLA-B
predicted_cluster,5,18,RPL29
predicted_cluster,5,19,RPS3
predicted_cluster,5,20,PTMA
predicted_cluster,5,21,RPS12
predicted_cluster,5,22,CCR7
predicted_cluster,5,23,CORO1A
predicted_cluster,5,24,CD37
predicted_cluster,5,25,SPOCK2
predicted_cluster,5,26,B2M
predicted_cluster,5,27,CD53
predicted_cluster,5,28,RPS18
predicted_cluster,5,29,HLA-C
predicted_cluster,5,30,RPL23
predicted_cluster,5,31,RPS16
predicted_cluster,5,32,RPL13A
predicted_cluster,5,33,TPT1
predicted_cluster,5,34,CD6
predicted_cluster,5,35,RPL26
predicted_cluster,5,36,RPL13AP17
predicted_cluster,5,37,RPS14
predicted_cluster,5,38,RPS21
predicted_cluster,5,39,RPL19
predicted_cluster,5,40,EEF1A1
predicted_cluster,5,41,RPS15
predicted_cluster,5,42,RPL27A
predicted_cluster,5,43,RPL30
predicted_cluster,5,44,RPL37
predicted_cluster,5,45,RPS11
predicted_cluster,5,46,RPL27
predicted_cluster,5,47,FXYD5
predicted_cluster,5,48,CD74
predicted_cluster,5,49,RPL14
predicted_cluster,5,50,FAU
predicted_cluster,5,51,ARHGDIB
predicted_cluster,5,52,RPL35A
predicted_cluster,5,53,RPS23
predicted_cluster,5,54,CD2
predicted_cluster,5,55,ACTB
predicted_cluster,5,56,PTPRC
predicted_cluster,5,57,RPS2
predicted_cluster,5,58,UBA52
predicted_cluster,5,59,LSP1
predicted_cluster,5,60,RPS25
predicted_cluster,5,61,LIMD2
predicted_cluster,5,62,RPL34
predicted_cluster,5,63,RAC2
predicted_cluster,5,64,RPL23A
predicted_cluster,5,65,IL32
predicted_cluster,5,66,RPL32
predicted_cluster,5,67,RPL18A
predicted_cluster,5,68,PLEKHO1
predicted_cluster,5,69,CD7
predicted_cluster,5,70,RGCC
predicted_cluster,5,71,RPS17
predicted_cluster,5,72,RPL31
predicted_cluster,5,73,RPS20
predicted_cluster,5,74,RPS10
predicted_cluster,5,75,RPS8
predicted_cluster,5,76,PIK3IP1
predicted_cluster,5,77,LCP1
predicted_cluster,5,78,HLA-F
predicted_cluster,5,79,RPL41
predicted_cluster,5,80,RGS10
predicted_cluster,5,81,PABPC1
predicted_cluster,5,82,GMFG
predicted_cluster,5,83,SEPT9
predicted_cluster,5,84,IFITM1
predicted_cluster,5,85,IFITM2
predicted_cluster,5,86,RPS28
predicted_cluster,5,87,RPS26
predicted_cluster,5,88,HLA-A
predicted_cluster,5,89,HLA-E
predicted_cluster,5,90,RPL18
predicted_cluster,5,91,CD3D
predicted_cluster,5,92,TRBV25-1
predicted_cluster,5,93,CD247
predicted_cluster,5,94,TMSB10
predicted_cluster,5,95,CD69
predicted_cluster,5,96,SUN2
predicted_cluster,5,97,HMHA1
predicted_cluster,5,98,SRSF9
predicted_cluster,5,99,RPL12
predicted_cluster,5,100,RGS1
predicted_cluster,6,1,TYROBP
predicted_cluster,6,2,CD68
predicted_cluster,6,3,LAPTM5
predicted_cluster,6,4,CTSB
predicted_cluster,6,5,GPX1
predicted_cluster,6,6,CTSD
predicted_cluster,6,7,PSAP
predicted_cluster,6,8,CD74
predicted_cluster,6,9,SPI1
predicted_cluster,6,10,ACP5
predicted_cluster,6,11,FTL
predicted_cluster,6,12,GRN
predicted_cluster,6,13,MMP14
predicted_cluster,6,14,FCER1G
predicted_cluster,6,15,SRGN
predicted_cluster,6,16,HLA-DRA
predicted_cluster,6,17,CTSS
predicted_cluster,6,18,TGFBI
predicted_cluster,6,19,SDS
predicted_cluster,6,20,ITGB2
predicted_cluster,6,21,LCP1
predicted_cluster,6,22,NPC2
predicted_cluster,6,23,CEBPB
predicted_cluster,6,24,FCGRT
predicted_cluster,6,25,NINJ1
predicted_cluster,6,26,CTSL
predicted_cluster,6,27,C1QC
predicted_cluster,6,28,CD53
predicted_cluster,6,29,APOE
predicted_cluster,6,30,GRINA
predicted_cluster,6,31,CAPG
predicted_cluster,6,32,GPNMB
predicted_cluster,6,33,HMOX1
predicted_cluster,6,34,FTH1
predicted_cluster,6,35,PLIN2
predicted_cluster,6,36,SEMA6B
predicted_cluster,6,37,TMSB4X
predicted_cluster,6,38,LSP1
predicted_cluster,6,39,SLC15A3
predicted_cluster,6,40,HLA-DRB1
predicted_cluster,6,41,SLC16A3
predicted_cluster,6,42,FAM20C
predicted_cluster,6,43,ENG
predicted_cluster,6,44,ARPC1B
predicted_cluster,6,45,LYZ
predicted_cluster,6,46,CSF1R
predicted_cluster,6,47,CXCL16
predicted_cluster,6,48,PGD
predicted_cluster,6,49,HLA-DPA1
predicted_cluster,6,50,HLA-DQB1
predicted_cluster,6,51,LGMN
predicted_cluster,6,52,SIRPA
predicted_cluster,6,53,PMP22
predicted_cluster,6,54,C1QB
predicted_cluster,6,55,GM2A
predicted_cluster,6,56,BRI3
predicted_cluster,6,57,ALOX5AP
predicted_cluster,6,58,TNFRSF1B
predicted_cluster,6,59,ARL4C
predicted_cluster,6,60,MGAT1
predicted_cluster,6,61,ASAH1
predicted_cluster,6,62,CD300A
predicted_cluster,6,63,UCP2
predicted_cluster,6,64,PLD3
predicted_cluster,6,65,TTYH3
predicted_cluster,6,66,GRB2
predicted_cluster,6,67,APLP2
predicted_cluster,6,68,CTSA
predicted_cluster,6,69,OGFRL1
predicted_cluster,6,70,LGALS3
predicted_cluster,6,71,PFN1
predicted_cluster,6,72,HLA-DMB
predicted_cluster,6,73,SAT1
predicted_cluster,6,74,BST2
predicted_cluster,6,75,ARRB2
predicted_cluster,6,76,ARPC2
predicted_cluster,6,77,HCK
predicted_cluster,6,78,ATP6V1F
predicted_cluster,6,79,TBXAS1
predicted_cluster,6,80,CTSZ
predicted_cluster,6,81,SLC7A7
predicted_cluster,6,82,RNF130
predicted_cluster,6,83,RAB31
predicted_cluster,6,84,C1QA
predicted_cluster,6,85,SAMHD1
predicted_cluster,6,86,PLAUR
predicted_cluster,6,87,RGS1
predicted_cluster,6,88,CYB561A3
predicted_cluster,6,89,LAMP1
predicted_cluster,6,90,CYP27A1
predicted_cluster,6,91,FUCA1
predicted_cluster,6,92,CD14
predicted_cluster,6,93,MPEG1
predicted_cluster,6,94,FGL2
predicted_cluster,6,95,MYO1F
predicted_cluster,6,96,ACTB
predicted_cluster,6,97,HLA-DMA
predicted_cluster,6,98,GLUL
predicted_cluster,6,99,BASP1
predicted_cluster,6,100,PTPN6
predicted_cluster,7,1,PPY
predicted_cluster,7,2,PCSK1N
predicted_cluster,7,3,AQP3
predicted_cluster,7,4,PAX6
predicted_cluster,7,5,SCG2
predicted_cluster,7,6,CHGB
predicted_cluster,7,7,STMN2
predicted_cluster,7,8,FXYD2
predicted_cluster,7,9,TM4SF4
predicted_cluster,7,10,CLU
predicted_cluster,7,11,MALAT1
predicted_cluster,7,12,NBL1
predicted_cluster,7,13,PEG10
predicted_cluster,7,14,MEIS2
predicted_cluster,7,15,TMOD1
predicted_cluster,7,16,EGR1
predicted_cluster,7,17,ALDH1A1
predicted_cluster,7,18,TMEM176B
predicted_cluster,7,19,PTP4A3
predicted_cluster,7,20,PAM
predicted_cluster,7,21,ID2
predicted_cluster,7,22,NPDC1
predicted_cluster,7,23,TMEM176A
predicted_cluster,7,24,DPYSL3
predicted_cluster,7,25,AES
predicted_cluster,7,26,PTPRN
predicted_cluster,7,27,FGFR1
predicted_cluster,7,28,BTG2
predicted_cluster,7,29,CARD11
predicted_cluster,7,30,IDS
predicted_cluster,7,31,SCG5
predicted_cluster,7,32,ARX
predicted_cluster,7,33,PLXNB2
predicted_cluster,7,34,DDR1
predicted_cluster,7,35,EMC10
predicted_cluster,7,36,BEX1
predicted_cluster,7,37,FXYD6
predicted_cluster,7,38,CRIP2
predicted_cluster,7,39,GABARAP
predicted_cluster,7,40,ISL1
predicted_cluster,7,41,VAMP2
predicted_cluster,7,42,CALY
predicted_cluster,7,43,SMPD1
predicted_cluster,7,44,C16orf45
predicted_cluster,7,45,CAMK2N1
predicted_cluster,7,46,ID1
predicted_cluster,7,47,LGALS3BP
predicted_cluster,7,48,HMGN2
predicted_cluster,7,49,NEURL1
predicted_cluster,7,50,PCSK2
predicted_cluster,7,51,KIAA1324
predicted_cluster,7,52,PLD3
predicted_cluster,7,53,FOS
predicted_cluster,7,54,ETV1
predicted_cluster,7,55,QDPR
predicted_cluster,7,56,GCNT3
predicted_cluster,7,57,TTR
predicted_cluster,7,58,PLEKHB1
predicted_cluster,7,59,RAP1GAP
predicted_cluster,7,60,ITM2C
predicted_cluster,7,61,SCGB2A1
predicted_cluster,7,62,MAP1B
predicted_cluster,7,63,SERTM1
predicted_cluster,7,64,ATP6AP1
predicted_cluster,7,65,MAGED1
predicted_cluster,7,66,ANXA6
predicted_cluster,7,67,FEV
predicted_cluster,7,68,APLP1
predicted_cluster,7,69,ENTPD2
predicted_cluster,7,70,NENF
predicted_cluster,7,71,FURIN
predicted_cluster,7,72,BSG
predicted_cluster,7,73,MAPK8IP2
predicted_cluster,7,74,CIRBP
predicted_cluster,7,75,H1FX
predicted_cluster,7,76,VWA1
predicted_cluster,7,77,COX8A
predicted_cluster,7,78,PPY2P
predicted_cluster,7,79,SMOC1
predicted_cluster,7,80,TSPAN7
predicted_cluster,7,81,SEC11C
predicted_cluster,7,82,UCN3
predicted_cluster,7,83,CHRM3
predicted_cluster,7,84,SLC6A4
predicted_cluster,7,85,SNRPN
predicted_cluster,7,86,POU5F2
predicted_cluster,7,87,TUBA1A
predicted_cluster,7,88,ID4
predicted_cluster,7,89,UBB
predicted_cluster,7,90,FABP5
predicted_cluster,7,91,SCG3
predicted_cluster,7,92,JUNB
predicted_cluster,7,93,NEUROD1
predicted_cluster,7,94,PCDH17
predicted_cluster,7,95,NGFRAP1
predicted_cluster,7,96,CDK5R2
predicted_cluster,7,97,PNISR
predicted_cluster,7,98,CARTPT
predicted_cluster,7,99,ELL2
predicted_cluster,7,100,PTPRN2
predicted_cluster,8,1,SST
predicted_cluster,8,2,RBP4
predicted_cluster,8,3,SEC11C
predicted_cluster,8,4,PCSK1
predicted_cluster,8,5,NLRP1
predicted_cluster,8,6,LEPR
predicted_cluster,8,7,PCP4
predicted_cluster,8,8,DHRS2
predicted_cluster,8,9,AQP3
predicted_cluster,8,10,IDS
predicted_cluster,8,11,CHGB
predicted_cluster,8,12,MAP1B
predicted_cluster,8,13,BEX1
predicted_cluster,8,14,RGS2
predicted_cluster,8,15,ARFGEF3
predicted_cluster,8,16,LY6H
predicted_cluster,8,17,GCH1
predicted_cluster,8,18,SERPINA1
predicted_cluster,8,19,BAIAP3
predicted_cluster,8,20,GABRB3
predicted_cluster,8,21,QDPR
predicted_cluster,8,22,MIR7-3HG
predicted_cluster,8,23,DPYSL3
predicted_cluster,8,24,GPX3
predicted_cluster,8,25,UCHL1
predicted_cluster,8,26,CADM1
predicted_cluster,8,27,CPE
predicted_cluster,8,28,ISL1
predicted_cluster,8,29,MDK
predicted_cluster,8,30,PDLIM4
predicted_cluster,8,31,SORL1
predicted_cluster,8,32,EDN3
predicted_cluster,8,33,HHEX
predicted_cluster,8,34,PTPRN
predicted_cluster,8,35,PEG10
predicted_cluster,8,36,SMOC1
predicted_cluster,8,37,PCSK1N
predicted_cluster,8,38,TMOD1
predicted_cluster,8,39,PARVB
predicted_cluster,8,40,SVIP
predicted_cluster,8,41,SNAP25
predicted_cluster,8,42,PAPPA2
predicted_cluster,8,43,FXYD6
predicted_cluster,8,44,PLD3
predicted_cluster,8,45,PKIB
predicted_cluster,8,46,SCGN
predicted_cluster,8,47,PAK3
predicted_cluster,8,48,UCP2
predicted_cluster,8,49,EGR1
predicted_cluster,8,50,INSM1
predicted_cluster,8,51,UNC5B
predicted_cluster,8,52,GAD2
predicted_cluster,8,53,TPD52
predicted_cluster,8,54,VWA5A
predicted_cluster,8,55,SYT4
predicted_cluster,8,56,MEST
predicted_cluster,8,57,SARAF
predicted_cluster,8,58,FGF14
predicted_cluster,8,59,PRKACB
predicted_cluster,8,60,SSTR1
predicted_cluster,8,61,PSIP1
predicted_cluster,8,62,ITM2C
predicted_cluster,8,63,CALY
predicted_cluster,8,64,SLC7A5
predicted_cluster,8,65,DIRAS3
predicted_cluster,8,66,EMC10
predicted_cluster,8,67,CBLN4
predicted_cluster,8,68,CELF4
predicted_cluster,8,69,CDK5R2
predicted_cluster,8,70,CNIH2
predicted_cluster,8,71,PSD
predicted_cluster,8,72,BCHE
predicted_cluster,8,73,SLC22A17
predicted_cluster,8,74,NUDT4
predicted_cluster,8,75,TTC3
predicted_cluster,8,76,RGS9
predicted_cluster,8,77,GNAS
predicted_cluster,8,78,CAMK2B
predicted_cluster,8,79,PCSK2
predicted_cluster,8,80,AHI1
predicted_cluster,8,81,PLEKHB1
predicted_cluster,8,82,TMED6
predicted_cluster,8,83,BMP5
predicted_cluster,8,84,PON3
predicted_cluster,8,85,CLU
predicted_cluster,8,86,QPCT
predicted_cluster,8,87,IFI27L2
predicted_cluster,8,88,TUBA1A
predicted_cluster,8,89,VMP1
predicted_cluster,8,90,FANCF
predicted_cluster,8,91,NGFRAP1
predicted_cluster,8,92,PLAC8
predicted_cluster,8,93,CD9
predicted_cluster,8,94,TUSC3
predicted_cluster,8,95,ECEL1
predicted_cluster,8,96,TMEM59
predicted_cluster,8,97,ACSL1
predicted_cluster,8,98,ZKSCAN1
predicted_cluster,8,99,MTUS1
predicted_cluster,8,100,EPHX2
predicted_cluster,9,1,SOX10
predicted_cluster,9,2,CRYAB
predicted_cluster,9,3,DAG1
predicted_cluster,9,4,PLAUR
predicted_cluster,9,5,MMP14
predicted_cluster,9,6,S100A6
predicted_cluster,9,7,PMP22
predicted_cluster,9,8,CTNNA1
predicted_cluster,9,9,PDLIM4
predicted_cluster,9,10,SPARC
predicted_cluster,9,11,CD9
predicted_cluster,9,12,PMEPA1
predicted_cluster,9,13,DKK3
predicted_cluster,9,14,TIMP3
predicted_cluster,9,15,LGALS3
predicted_cluster,9,16,GPC1
predicted_cluster,9,17,PSAP
predicted_cluster,9,18,RHOC
predicted_cluster,9,19,NGFR
predicted_cluster,9,20,CSNK1E
predicted_cluster,9,21,AXL
predicted_cluster,9,22,RCAN1
predicted_cluster,9,23,CD59
predicted_cluster,9,24,RHOA
predicted_cluster,9,25,EHBP1
predicted_cluster,9,26,CDH19
predicted_cluster,9,27,SEMA3C
predicted_cluster,9,28,VIM
predicted_cluster,9,29,ST6GALNAC2
predicted_cluster,9,30,ID4
predicted_cluster,9,31,PLEKHO1
predicted_cluster,9,32,GLUL
predicted_cluster,9,33,AP1S2
predicted_cluster,9,34,S100A13
predicted_cluster,9,35,CDK16
predicted_cluster,9,36,ANXA5
predicted_cluster,9,37,HMGA1
predicted_cluster,9,38,CNN3
predicted_cluster,9,39,PPAP2A
predicted_cluster,9,40,ANXA2
predicted_cluster,9,41,PEA15
predicted_cluster,9,42,APP
predicted_cluster,9,43,MT2A
predicted_cluster,9,44,PPP1R15A
predicted_cluster,9,45,GPM6B
predicted_cluster,9,46,CBR1
predicted_cluster,9,47,CAP1
predicted_cluster,9,48,SPHK1
predicted_cluster,9,49,CTSD
predicted_cluster,9,50,CD63
predicted_cluster,9,51,ATOX1
predicted_cluster,9,52,NES
predicted_cluster,9,53,FTL
predicted_cluster,9,54,MT1X
predicted_cluster,9,55,FTH1
predicted_cluster,9,56,PRDX1
predicted_cluster,9,57,NRP2
predicted_cluster,9,58,GNB2L1
predicted_cluster,9,59,CS
predicted_cluster,9,60,S100A16
predicted_cluster,9,61,AKAP12
predicted_cluster,9,62,HABP4
predicted_cluster,9,63,PRKCDBP
predicted_cluster,9,64,EMP1
predicted_cluster,9,65,SH3PXD2A
predicted_cluster,9,66,TALDO1
predicted_cluster,9,67,SNHG16
predicted_cluster,9,68,SLC23A2
predicted_cluster,9,69,CLDND1
predicted_cluster,9,70,MAP1B
predicted_cluster,9,71,CD81
predicted_cluster,9,72,RHOB
predicted_cluster,9,73,PSMD9
predicted_cluster,9,74,COL9A3
predicted_cluster,9,75,ABHD2
predicted_cluster,9,76,TMSB10
predicted_cluster,9,77,GADD45B
predicted_cluster,9,78,ENDOD1
predicted_cluster,9,79,LMNA
predicted_cluster,9,80,TRAF1
predicted_cluster,9,81,ATF3
predicted_cluster,9,82,IFITM3
predicted_cluster,9,83,PHLDA1
