source_kind,group,rank,gene
ground_truth,epsilon,76,SAMD5
ground_truth,epsilon,77,ASAH1
ground_truth,epsilon,78,CDKN2A
ground_truth,epsilon,79,POU5F2
ground_truth,epsilon,80,AP2B1
ground_truth,epsilon,81,BEX1
ground_truth,epsilon,82,HMGN2
ground_truth,epsilon,83,NPHP4
ground_truth,epsilon,84,DYNLL1
ground_truth,epsilon,85,PDCD6
ground_truth,epsilon,86,NOVA1
ground_truth,epsilon,87,UBL5
ground_truth,epsilon,88,GUSB
ground_truth,epsilon,89,PEG10
ground_truth,epsilon,90,MDK
ground_truth,epsilon,91,SERPINB6
ground_truth,epsilon,92,VTN
ground_truth,epsilon,93,CAPZB
ground_truth,epsilon,94,PTP4A1
ground_truth,epsilon,95,PTTG1IP
ground_truth,epsilon,96,STUB1
ground_truth,epsilon,97,VAT1
ground_truth,epsilon,98,SCARB2
ground_truth,epsilon,99,METTL5
ground_truth,epsilon,100,BACE1
ground_truth,gamma,1,PPY
ground_truth,gamma,2,PCSK1N
ground_truth,gamma,3,AQP3
ground_truth,gamma,4,PAX6
ground_truth,gamma,5,FXYD2
ground_truth,gamma,6,STMN2
ground_truth,gamma,7,CHGB
ground_truth,gamma,8,SCG2
ground_truth,gamma,9,TM4SF4
ground_truth,gamma,10,MEIS2
ground_truth,gamma,11,MALAT1
ground_truth,gamma,12,PEG10
ground_truth,gamma,13,NBL1
ground_truth,gamma,14,CLU
ground_truth,gamma,15,ID2
ground_truth,gamma,16,NPDC1
ground_truth,gamma,17,TMOD1
ground_truth,gamma,18,EGR1
ground_truth,gamma,19,AES
ground_truth,gamma,20,PTP4A3
ground_truth,gamma,21,DPYSL3
ground_truth,gamma,22,ALDH1A1
ground_truth,gamma,23,PTPRN
ground_truth,gamma,24,PAM
ground_truth,gamma,25,FGFR1
ground_truth,gamma,26,ARX
ground_truth,gamma,27,BTG2
ground_truth,gamma,28,TMEM176B
ground_truth,gamma,29,DDR1
ground_truth,gamma,30,CARD11
ground_truth,gamma,31,PLXNB2
ground_truth,gamma,32,TMEM176A
ground_truth,gamma,33,GABARAP
ground_truth,gamma,34,VAMP2
ground_truth,gamma,35,FXYD6
ground_truth,gamma,36,ISL1
ground_truth,gamma,37,ETV1
ground_truth,gamma,38,ID1
ground_truth,gamma,39,CAMK2N1
ground_truth,gamma,40,BEX1
ground_truth,gamma,41,PLEKHB1
ground_truth,gamma,42,NEURL1
ground_truth,gamma,43,IDS
ground_truth,gamma,44,SCG5
ground_truth,gamma,45,ITM2C
ground_truth,gamma,46,LGALS3BP
ground_truth,gamma,47,CRIP2
ground_truth,gamma,48,HMGN2
ground_truth,gamma,49,SMPD1
ground_truth,gamma,50,C16orf45
ground_truth,gamma,51,KIAA1324
ground_truth,gamma,52,EMC10
ground_truth,gamma,53,GCNT3
ground_truth,gamma,54,ENTPD2
ground_truth,gamma,55,PCSK2
ground_truth,gamma,56,ATP6AP1
ground_truth,gamma,57,SERTM1
ground_truth,gamma,58,FURIN
ground_truth,gamma,59,SEC11C
ground_truth,gamma,60,FOS
ground_truth,gamma,61,MAGED1
ground_truth,gamma,62,QDPR
ground_truth,gamma,63,SLC6A4
ground_truth,gamma,64,MAP1B
ground_truth,gamma,65,ANXA6
ground_truth,gamma,66,RAP1GAP
ground_truth,gamma,67,CALY
ground_truth,gamma,68,POU5F2
ground_truth,gamma,69,CIRBP
ground_truth,gamma,70,ID4
ground_truth,gamma,71,CHRM3
ground_truth,gamma,72,PLD3
ground_truth,gamma,73,PPY2P
ground_truth,gamma,74,MAPK8IP2
ground_truth,gamma,75,APLP1
ground_truth,gamma,76,FEV
ground_truth,gamma,77,SNRPN
ground_truth,gamma,78,NEUROD1
ground_truth,gamma,79,TSPAN7
ground_truth,gamma,80,KCNH2
ground_truth,gamma,81,UCN3
ground_truth,gamma,82,VWA1
ground_truth,gamma,83,FABP5
ground_truth,gamma,84,SCGB2A1
ground_truth,gamma,85,CARTPT
ground_truth,gamma,86,UCHL1
ground_truth,gamma,87,PRSS23
ground_truth,gamma,88,CACNA1A
ground_truth,gamma,89,NGFRAP1
ground_truth,gamma,90,PNISR
ground_truth,gamma,91,SLC43A2
ground_truth,gamma,92,PTPRN2
ground_truth,gamma,93,KCNG1
ground_truth,gamma,94,MXRA7
ground_truth,gamma,95,NENF
ground_truth,gamma,96,BSG
ground_truth,gamma,97,PODXL2
ground_truth,gamma,98,TTR
ground_truth,gamma,99,H1FX
ground_truth,gamma,100,SCG3
ground_truth,macrophage,1,TYROBP
ground_truth,macrophage,2,CD68
ground_truth,macrophage,3,GPX1
ground_truth,macrophage,4,CD74
ground_truth,macrophage,5,LAPTM5
ground_truth,macrophage,6,CTSB
ground_truth,macrophage,7,SPI1
ground_truth,macrophage,8,ACP5
ground_truth,macrophage,9,HLA-DRA
ground_truth,macrophage,10,CTSD
ground_truth,macrophage,11,FTL
ground_truth,macrophage,12,SRGN
ground_truth,macrophage,13,GRN
ground_truth,macrophage,14,MMP14
ground_truth,macrophage,15,FCER1G
ground_truth,macrophage,16,NPC2
ground_truth,macrophage,17,PSAP
ground_truth,macrophage,18,SDS
ground_truth,macrophage,19,TMSB4X
ground_truth,macrophage,20,ITGB2
ground_truth,macrophage,21,CTSS
ground_truth,macrophage,22,FTH1
ground_truth,macrophage,23,LCP1
ground_truth,macrophage,24,HLA-DRB1
ground_truth,macrophage,25,CAPG
ground_truth,macrophage,26,C1QC
ground_truth,macrophage,27,HMOX1
ground_truth,macrophage,28,LSP1
ground_truth,macrophage,29,NINJ1
ground_truth,macrophage,30,TGFBI
ground_truth,macrophage,31,GRINA
ground_truth,macrophage,32,FCGRT
ground_truth,macrophage,33,CEBPB
ground_truth,macrophage,34,GM2A
ground_truth,macrophage,35,CD53
ground_truth,macrophage,36,HLA-DPA1
ground_truth,macrophage,37,SLC16A3
ground_truth,macrophage,38,LYZ
ground_truth,macrophage,39,TNFRSF1B
ground_truth,macrophage,40,APOE
ground_truth,macrophage,41,ARPC1B
ground_truth,macrophage,42,HLA-DQB1
ground_truth,macrophage,43,GPNMB
ground_truth,macrophage,44,PGD
ground_truth,macrophage,45,ALOX5AP
ground_truth,macrophage,46,SLC15A3
ground_truth,macrophage,47,SEMA6B
ground_truth,macrophage,48,PLIN2
ground_truth,macrophage,49,CXCL16
ground_truth,macrophage,50,CTSL
ground_truth,macrophage,51,GRB2
ground_truth,macrophage,52,PFN1
ground_truth,macrophage,53,C1QB
ground_truth,macrophage,54,PMP22
ground_truth,macrophage,55,HLA-DMB
ground_truth,macrophage,56,FAM20C
ground_truth,macrophage,57,ENG
ground_truth,macrophage,58,UCP2
ground_truth,macrophage,59,MGAT1
ground_truth,macrophage,60,CSF1R
ground_truth,macrophage,61,SIRPA
ground_truth,macrophage,62,ARL4C
ground_truth,macrophage,63,BRI3
ground_truth,macrophage,64,TTYH3
ground_truth,macrophage,65,OGFRL1
ground_truth,macrophage,66,CTSZ
ground_truth,macrophage,67,CTSA
ground_truth,macrophage,68,LGMN
ground_truth,macrophage,69,RGS1
ground_truth,macrophage,70,ACTB
ground_truth,macrophage,71,ARPC2
ground_truth,macrophage,72,ARRB2
ground_truth,macrophage,73,SAT1
ground_truth,macrophage,74,PLD3
ground_truth,macrophage,75,HLA-DPB1
ground_truth,macrophage,76,HCK
ground_truth,macrophage,77,TYMP
ground_truth,macrophage,78,CD300A
ground_truth,macrophage,79,ASAH1
ground_truth,macrophage,80,ATP6V1F
ground_truth,macrophage,81,C1QA
ground_truth,macrophage,82,APLP2
ground_truth,macrophage,83,SAMHD1
ground_truth,macrophage,84,TBXAS1
ground_truth,macrophage,85,RAB31
ground_truth,macrophage,86,BST2
ground_truth,macrophage,87,BASP1
ground_truth,macrophage,88,LGALS3
ground_truth,macrophage,89,SLC7A7
ground_truth,macrophage,90,PKM
ground_truth,macrophage,91,HLA-DMA
ground_truth,macrophage,92,PTPN6
ground_truth,macrophage,93,FGL2
ground_truth,macrophage,94,CTSH
ground_truth,macrophage,95,CYP27A1
ground_truth,macrophage,96,FLNA
ground_truth,macrophage,97,RUNX3
ground_truth,macrophage,98,CREG1
ground_truth,macrophage,99,COTL1
ground_truth,macrophage,100,OAZ1
ground_truth,mast,1,TPSB2
ground_truth,mast,2,TPSAB1
ground_truth,mast,3,LAPTM5
ground_truth,mast,4,SRGN
ground_truth,mast,5,GATA2
ground_truth,mast,6,VIM
ground_truth,mast,7,CPA3
ground_truth,mast,8,RGS1
ground_truth,mast,9,AHNAK
ground_truth,mast,10,RPS27
ground_truth,mast,11,CAPG
ground_truth,mast,12,IL4R
ground_truth,mast,13,GLUL
ground_truth,mast,14,CD22
ground_truth,mast,15,KIT
ground_truth,mast,16,ALOX5AP
ground_truth,mast,17,TPT1
ground_truth,mast,18,ARHGDIB
ground_truth,mast,19,RPL23
ground_truth,mast,20,EEF1A1
ground_truth,mast,21,RPS29
ground_truth,mast,22,RAC2
ground_truth,mast,23,NSMCE1
ground_truth,mast,24,NDRG2
ground_truth,mast,25,SH3BGRL3
ground_truth,mast,26,ZFP36
ground_truth,mast,27,CD37
ground_truth,mast,28,SAMSN1
ground_truth,mast,29,LTC4S
ground_truth,mast,30,CD9
ground_truth,mast,31,RPS14
ground_truth,mast,32,S100A4
ground_truth,mast,33,TMSB4X
ground_truth,mast,34,RPLP2
ground_truth,mast,35,RHOG
ground_truth,mast,36,MS4A2
ground_truth,mast,37,FOSL2
ground_truth,mast,38,ACTB
ground_truth,mast,39,RPL21
ground_truth,mast,40,RGS10
ground_truth,mast,41,RPL26
ground_truth,mast,42,RPLP1
ground_truth,mast,43,FOXP1
ground_truth,mast,44,DUSP6
ground_truth,mast,45,RGS2
ground_truth,mast,46,SEMA7A
ground_truth,mast,47,RPL31
ground_truth,mast,48,LMO4
ground_truth,mast,49,SLC18A2
ground_truth,mast,50,RPL30
ground_truth,mast,51,PRKCB
ground_truth,mast,52,PTGS1
ground_truth,mast,53,SMIM3
ground_truth,mast,54,FCER1G
ground_truth,mast,55,TYROBP
ground_truth,mast,56,CTSD
ground_truth,mast,57,RPL37
ground_truth,mast,58,ATP6V1F
ground_truth,mast,59,RPL13
ground_truth,mast,60,RPL7
ground_truth,mast,61,RPL37A
ground_truth,mast,62,RPS23
ground_truth,mast,63,ALOX5
ground_truth,mast,64,PTPN6
ground_truth,mast,65,RPL39
ground_truth,mast,66,PKM
ground_truth,mast,67,PTMA
ground_truth,mast,68,TXNIP
ground_truth,mast,69,VWA5A
ground_truth,mast,70,RUNX3
ground_truth,mast,71,RPL34
ground_truth,mast,72,ADAMTS7
ground_truth,mast,73,RPL14
ground_truth,mast,74,RPS4X
ground_truth,mast,75,FXYD5
ground_truth,mast,76,BHLHE40
ground_truth,mast,77,ZEB2
ground_truth,mast,78,RPS18
ground_truth,mast,79,NACA
ground_truth,mast,80,LAT2
ground_truth,mast,81,RPL35A
ground_truth,mast,82,RPL32
ground_truth,mast,83,H3F3B
ground_truth,mast,84,BST2
ground_truth,mast,85,KRT1
ground_truth,mast,86,HPGDS
ground_truth,mast,87,BTK
ground_truth,mast,88,RPS11
ground_truth,mast,89,CD300A
ground_truth,mast,90,RPS6
ground_truth,mast,91,EGR1
ground_truth,mast,92,RASSF5
ground_truth,mast,93,SLC2A3
ground_truth,mast,94,RPS20
ground_truth,mast,95,RPS21
ground_truth,mast,96,LITAF
ground_truth,mast,97,STK17B
ground_truth,mast,98,IER2
ground_truth,mast,99,RPL11
ground_truth,mast,100,RPL10
ground_truth,quiescent_stellate,1,C11orf96
ground_truth,quiescent_stellate,2,IGFBP4
ground_truth,quiescent_stellate,3,IFITM2
ground_truth,quiescent_stellate,4,PDGFRB
ground_truth,quiescent_stellate,5,IFITM3
ground_truth,quiescent_stellate,6,EPAS1
ground_truth,quiescent_stellate,7,COL6A2
ground_truth,quiescent_stellate,8,IGFBP7
ground_truth,quiescent_stellate,9,COL18A1
ground_truth,quiescent_stellate,10,COL3A1
ground_truth,quiescent_stellate,11,BGN
ground_truth,quiescent_stellate,12,SPARC
ground_truth,quiescent_stellate,13,NDUFA4L2
ground_truth,quiescent_stellate,14,KLF9
ground_truth,quiescent_stellate,15,COL6A1
ground_truth,quiescent_stellate,16,CEBPB
ground_truth,quiescent_stellate,17,ADCY3
ground_truth,quiescent_stellate,18,SERPINH1
ground_truth,quiescent_stellate,19,COL4A1
ground_truth,quiescent_stellate,20,NOTCH3
ground_truth,quiescent_stellate,21,IFITM1
ground_truth,quiescent_stellate,22,IL24
ground_truth,quiescent_stellate,23,ADAMTS4
ground_truth,quiescent_stellate,24,KCNE4
ground_truth,quiescent_stellate,25,CALD1
ground_truth,quiescent_stellate,26,ENG
ground_truth,quiescent_stellate,27,CRISPLD2
ground_truth,quiescent_stellate,28,CYGB
ground_truth,quiescent_stellate,29,PTMA
ground_truth,quiescent_stellate,30,RAB31
ground_truth,quiescent_stellate,31,RGS5
ground_truth,quiescent_stellate,32,EDNRB
ground_truth,quiescent_stellate,33,MAPKAPK2
ground_truth,quiescent_stellate,34,SMIM3
ground_truth,quiescent_stellate,35,EDNRA
ground_truth,quiescent_stellate,36,COL1A2
ground_truth,quiescent_stellate,37,MYH9
ground_truth,quiescent_stellate,38,ID3
ground_truth,quiescent_stellate,39,CD59
ground_truth,quiescent_stellate,40,LGALS1
ground_truth,quiescent_stellate,41,TIMP1
ground_truth,quiescent_stellate,42,ITGA1
ground_truth,quiescent_stellate,43,GAPDH
ground_truth,quiescent_stellate,44,CTSL
ground_truth,quiescent_stellate,45,GJA4
ground_truth,quiescent_stellate,46,COL1A1
ground_truth,quiescent_stellate,47,TBX3
ground_truth,quiescent_stellate,48,ADIRF
ground_truth,quiescent_stellate,49,PHLDA1
ground_truth,quiescent_stellate,50,HIF1A
ground_truth,quiescent_stellate,51,LDHB
ground_truth,quiescent_stellate,52,SELM
ground_truth,quiescent_stellate,53,IL1R1
ground_truth,quiescent_stellate,54,TFPI
ground_truth,quiescent_stellate,55,PRDX1
ground_truth,quiescent_stellate,56,BST2
ground_truth,quiescent_stellate,57,FTH1
ground_truth,quiescent_stellate,58,CTSD
ground_truth,quiescent_stellate,59,LDHA
ground_truth,quiescent_stellate,60,PAG1
ground_truth,quiescent_stellate,61,CSRP2
ground_truth,quiescent_stellate,62,IER3
ground_truth,quiescent_stellate,63,COL5A3
ground_truth,quiescent_stellate,64,H3F3B
ground_truth,quiescent_stellate,65,WNT5A
ground_truth,quiescent_stellate,66,MFGE8
ground_truth,quiescent_stellate,67,CSNK1E
ground_truth,quiescent_stellate,68,AP2M1
ground_truth,quiescent_stellate,69,LITAF
ground_truth,quiescent_stellate,70,ITGB1
ground_truth,quiescent_stellate,71,HEYL
ground_truth,quiescent_stellate,72,PLIN2
ground_truth,quiescent_stellate,73,COL15A1
ground_truth,quiescent_stellate,74,RHOQ
ground_truth,quiescent_stellate,75,MYL9
ground_truth,quiescent_stellate,76,CD248
ground_truth,quiescent_stellate,77,LAMC1
ground_truth,quiescent_stellate,78,ADAMTS1
ground_truth,quiescent_stellate,79,MARCKS
ground_truth,quiescent_stellate,80,VIM
ground_truth,quiescent_stellate,81,MIR4435-2HG
ground_truth,quiescent_stellate,82,TGFBI
ground_truth,quiescent_stellate,83,NR2F2
ground_truth,quiescent_stellate,84,PMEPA1
ground_truth,quiescent_stellate,85,JUNB
ground_truth,quiescent_stellate,86,SLC38A2
ground_truth,quiescent_stellate,87,HNRNPK
ground_truth,quiescent_stellate,88,CNN3
ground_truth,quiescent_stellate,89,RBMS1
ground_truth,quiescent_stellate,90,PXDN
ground_truth,quiescent_stellate,91,PFN1
ground_truth,quiescent_stellate,92,TPM4
ground_truth,quiescent_stellate,93,RPS16
ground_truth,quiescent_stellate,94,SLC2A3
ground_truth,quiescent_stellate,95,MSN
ground_truth,quiescent_stellate,96,AKR1B1
ground_truth,quiescent_stellate,97,CAV1
ground_truth,quiescent_stellate,98,FSTL1
ground_truth,quiescent_stellate,99,LIF
ground_truth,quiescent_stellate,100,CHSY1
ground_truth,schwann,1,SOX10
ground_truth,schwann,2,CRYAB
ground_truth,schwann,3,DAG1
ground_truth,schwann,4,PLAUR
ground_truth,schwann,5,MMP14
ground_truth,schwann,6,S100A6
ground_truth,schwann,7,PMP22
ground_truth,schwann,8,CTNNA1
ground_truth,schwann,9,PDLIM4
ground_truth,schwann,10,SPARC
ground_truth,schwann,11,CD9
ground_truth,schwann,12,PMEPA1
ground_truth,schwann,13,DKK3
ground_truth,schwann,14,TIMP3
ground_truth,schwann,15,LGALS3
ground_truth,schwann,16,GPC1
ground_truth,schwann,17,PSAP
ground_truth,schwann,18,RHOC
ground_truth,schwann,19,NGFR
ground_truth,schwann,20,CSNK1E
ground_truth,schwann,21,AXL
ground_truth,schwann,22,RCAN1
ground_truth,schwann,23,CD59
ground_truth,schwann,24,RHOA
ground_truth,schwann,25,EHBP1
ground_truth,schwann,26,CDH19
ground_truth,schwann,27,SEMA3C
ground_truth,schwann,28,VIM
ground_truth,schwann,29,ST6GALNAC2
ground_truth,schwann,30,ID4
ground_truth,schwann,31,PLEKHO1
ground_truth,schwann,32,GLUL
ground_truth,schwann,33,AP1S2
ground_truth,schwann,34,S100A13
ground_truth,schwann,35,CDK16
ground_truth,schwann,36,ANXA5
ground_truth,schwann,37,HMGA1
ground_truth,schwann,38,CNN3
ground_truth,schwann,39,PPAP2A
ground_truth,schwann,40,ANXA2
ground_truth,schwann,41,PEA15
ground_truth,schwann,42,APP
ground_truth,schwann,43,MT2A
ground_truth,schwann,44,PPP1R15A
ground_truth,schwann,45,GPM6B
ground_truth,schwann,46,CBR1
ground_truth,schwann,47,CAP1
ground_truth,schwann,48,SPHK1
ground_truth,schwann,49,CTSD
ground_truth,schwann,50,CD63
ground_truth,schwann,51,ATOX1
ground_truth,schwann,52,NES
ground_truth,schwann,53,FTL
ground_truth,schwann,54,MT1X
ground_truth,schwann,55,FTH1
ground_truth,schwann,56,PRDX1
ground_truth,schwann,57,NRP2
ground_truth,schwann,58,GNB2L1
ground_truth,schwann,59,CS
ground_truth,schwann,60,S100A16
ground_truth,schwann,61,AKAP12
ground_truth,schwann,62,HABP4
ground_truth,schwann,63,PRKCDBP
ground_truth,schwann,64,EMP1
ground_truth,schwann,65,SH3PXD2A
ground_truth,schwann,66,TALDO1
ground_truth,schwann,67,SNHG16
ground_truth,schwann,68,SLC23A2
ground_truth,schwann,69,CLDND1
ground_truth,schwann,70,MAP1B
ground_truth,schwann,71,CD81
ground_truth,schwann,72,RHOB
ground_truth,schwann,73,PSMD9
ground_truth,schwann,74,COL9A3
ground_truth,schwann,75,ABHD2
ground_truth,schwann,76,TMSB10
ground_truth,schwann,77,GADD45B
ground_truth,schwann,78,ENDOD1
ground_truth,schwann,79,LMNA
ground_truth,schwann,80,TRAF1
ground_truth,schwann,81,ATF3
ground_truth,schwann,82,IFITM3
ground_truth,schwann,83,PHLDA1
ground_truth,schwann,84,CLIC4
ground_truth,schwann,85,SDC3
ground_truth,schwann,86,SELM
ground_truth,schwann,87,ATP2B4
ground_truth,schwann,88,IGF2BP2
ground_truth,schwann,89,SERPINE2
ground_truth,schwann,90,RASA3
ground_truth,schwann,91,TAX1BP3
ground_truth,schwann,92,PMM1
ground_truth,schwann,93,ITGB8
ground_truth,schwann,94,GAP43
ground_truth,schwann,95,SVIL
ground_truth,schwann,96,IFITM2
ground_truth,schwann,97,TNFRSF12A
ground_truth,schwann,98,ANXA1
ground_truth,schwann,99,SPTBN1
ground_truth,schwann,100,CDC42EP1
ground_truth,t_cell,1,CD52
ground_truth,t_cell,2,LAPTM5
ground_truth,t_cell,3,RPLP1
ground_truth,t_cell,4,ARPC2
ground_truth,t_cell,5,RPS19
ground_truth,t_cell,6,TMSB4X
ground_truth,t_cell,7,SH3BGRL3
ground_truth,t_cell,8,RPLP2
ground_truth,t_cell,9,RPS29
ground_truth,t_cell,10,B2M
ground_truth,t_cell,11,CD3D
ground_truth,t_cell,12,TRBV25-1
ground_truth,t_cell,13,CCL5
ground_truth,t_cell,14,TRAC
ground_truth,t_cell,15,CORO1A
ground_truth,t_cell,16,RAC2
ground_truth,t_cell,17,LCP1
ground_truth,t_cell,18,IFITM2
ground_truth,t_cell,19,RPS21
ground_truth,t_cell,20,HLA-C
ground_truth,t_cell,21,ZFP36L2
ground_truth,t_cell,22,PFN1
ground_truth,t_cell,23,IL32
ground_truth,t_cell,24,HLA-B
ground_truth,t_cell,25,SUN2
ground_truth,t_cell,26,ACTB
ground_truth,t_cell,27,PTMA
ground_truth,t_cell,28,H1FX
ground_truth,t_cell,29,PSME1
ground_truth,t_cell,30,RPL29
ground_truth,t_cell,31,CD7
ground_truth,t_cell,32,CD8B
ground_truth,t_cell,33,SPOCK2
ground_truth,t_cell,34,CD53
ground_truth,t_cell,35,S100A4
ground_truth,t_cell,36,LSP1
ground_truth,t_cell,37,RGS1
ground_truth,t_cell,38,LPXN
ground_truth,t_cell,39,GMFG
ground_truth,t_cell,40,RPS15A
ground_truth,t_cell,41,CXCR4
ground_truth,t_cell,42,RPS27
ground_truth,t_cell,43,CMTM3
ground_truth,t_cell,44,RPS3
ground_truth,t_cell,45,IFITM1
ground_truth,t_cell,46,RPS16
ground_truth,t_cell,47,NPM1
ground_truth,t_cell,48,EVL
ground_truth,t_cell,49,PIM1
ground_truth,t_cell,50,RPS11
ground_truth,t_cell,51,RABAC1
ground_truth,t_cell,52,RPL23
ground_truth,t_cell,53,TNFAIP3
ground_truth,t_cell,54,PLEKHO1
ground_truth,t_cell,55,S100A10
ground_truth,t_cell,56,TPT1
ground_truth,t_cell,57,RPL10
ground_truth,t_cell,58,PAK2
ground_truth,t_cell,59,RPL13
ground_truth,t_cell,60,EHD1
ground_truth,t_cell,61,RPL27A
ground_truth,t_cell,62,GNAI2
ground_truth,t_cell,63,RPS14
ground_truth,t_cell,64,TUBB
ground_truth,t_cell,65,ZFP36L1
ground_truth,t_cell,66,GNG2
ground_truth,t_cell,67,RPS20
ground_truth,t_cell,68,CD74
ground_truth,t_cell,69,MYL12B
ground_truth,t_cell,70,VIM
ground_truth,t_cell,71,CD3E
ground_truth,t_cell,72,SIT1
ground_truth,t_cell,73,NKG7
ground_truth,t_cell,74,CD2
ground_truth,t_cell,75,CD8A
ground_truth,t_cell,76,FXYD5
ground_truth,t_cell,77,TRBC2
ground_truth,t_cell,78,CCR7
ground_truth,t_cell,79,SH2D2A
ground_truth,t_cell,80,ARHGAP30
ground_truth,t_cell,81,WAS
ground_truth,t_cell,82,CD6
ground_truth,t_cell,83,RPL13A
ground_truth,t_cell,84,CD37
ground_truth,t_cell,85,PTPRC
ground_truth,t_cell,86,CBX3
ground_truth,t_cell,87,RUNX3
ground_truth,t_cell,88,LCP2
ground_truth,t_cell,89,RBM3
ground_truth,t_cell,90,ICAM3
ground_truth,t_cell,91,STK17B
ground_truth,t_cell,92,CAPZB
ground_truth,t_cell,93,SRGN
ground_truth,t_cell,94,FAU
ground_truth,t_cell,95,PIK3R1
ground_truth,t_cell,96,ARHGDIB
ground_truth,t_cell,97,RPL26
ground_truth,t_cell,98,ACTR1A
ground_truth,t_cell,99,FLNA
ground_truth,t_cell,100,LYAR
