cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch
412,human2_lib1.final_cell_0413-1,3,alpha,alpha,single_batch
413,human2_lib1.final_cell_0414-1,5,gamma,delta,single_batch
414,human2_lib1.final_cell_0415-1,3,alpha,alpha,single_batch
415,human2_lib1.final_cell_0416-1,3,alpha,alpha,single_batch
416,human2_lib1.final_cell_0417-1,3,alpha,alpha,single_batch
417,human2_lib1.final_cell_0418-1,3,alpha,alpha,single_batch
418,human2_lib1.final_cell_0419-1,3,alpha,alpha,single_batch
419,human2_lib1.final_cell_0420-1,3,alpha,alpha,single_batch
420,human2_lib1.final_cell_0421-1,7,beta,beta,single_batch
421,human2_lib1.final_cell_0422-1,6,macrophage,macrophage,single_batch
422,human2_lib1.final_cell_0423-1,0,ductal,ductal,single_batch
423,human2_lib1.final_cell_0424-1,3,alpha,alpha,single_batch
424,human2_lib1.final_cell_0425-1,3,alpha,alpha,single_batch
425,human2_lib1.final_cell_0426-1,0,ductal,ductal,single_batch
426,human2_lib1.final_cell_0427-1,3,alpha,alpha,single_batch
427,human2_lib1.final_cell_0428-1,3,alpha,alpha,single_batch
428,human2_lib1.final_cell_0429-1,3,alpha,alpha,single_batch
429,human2_lib1.final_cell_0430-1,8,beta,epsilon,single_batch
430,human2_lib1.final_cell_0431-1,0,ductal,ductal,single_batch
431,human2_lib1.final_cell_0432-1,5,gamma,delta,single_batch
432,human2_lib1.final_cell_0433-1,5,delta,delta,single_batch
433,human2_lib1.final_cell_0434-1,0,ductal,ductal,single_batch
434,human2_lib1.final_cell_0435-1,5,delta,delta,single_batch
435,human2_lib1.final_cell_0436-1,7,beta,beta,single_batch
436,human2_lib1.final_cell_0437-1,3,alpha,alpha,single_batch
437,human2_lib1.final_cell_0438-1,0,ductal,ductal,single_batch
438,human2_lib1.final_cell_0439-1,5,gamma,delta,single_batch
439,human2_lib1.final_cell_0440-1,3,alpha,alpha,single_batch
440,human2_lib1.final_cell_0441-1,3,alpha,alpha,single_batch
441,human2_lib1.final_cell_0442-1,3,alpha,alpha,single_batch
442,human2_lib1.final_cell_0443-1,5,gamma,delta,single_batch
443,human2_lib1.final_cell_0444-1,9,activated_stellate,activated_stellate,single_batch
444,human2_lib1.final_cell_0445-1,3,alpha,alpha,single_batch
445,human2_lib1.final_cell_0446-1,0,ductal,ductal,single_batch
446,human2_lib1.final_cell_0447-1,3,alpha,alpha,single_batch
447,human2_lib1.final_cell_0448-1,3,alpha,alpha,single_batch
448,human2_lib1.final_cell_0449-1,7,beta,beta,single_batch
449,human2_lib1.final_cell_0450-1,0,ductal,ductal,single_batch
450,human2_lib1.final_cell_0451-1,3,alpha,alpha,single_batch
451,human2_lib1.final_cell_0452-1,5,gamma,delta,single_batch
452,human2_lib1.final_cell_0453-1,5,delta,delta,single_batch
453,human2_lib1.final_cell_0454-1,3,alpha,alpha,single_batch
454,human2_lib1.final_cell_0455-1,3,alpha,alpha,single_batch
455,human2_lib1.final_cell_0456-1,0,ductal,ductal,single_batch
456,human2_lib1.final_cell_0457-1,9,activated_stellate,activated_stellate,single_batch
457,human2_lib1.final_cell_0458-1,3,alpha,alpha,single_batch
458,human2_lib1.final_cell_0459-1,3,alpha,alpha,single_batch
459,human2_lib1.final_cell_0460-1,3,alpha,alpha,single_batch
460,human2_lib1.final_cell_0461-1,5,gamma,delta,single_batch
461,human2_lib1.final_cell_0462-1,3,alpha,alpha,single_batch
462,human2_lib1.final_cell_0463-1,7,beta,beta,single_batch
463,human2_lib1.final_cell_0464-1,3,alpha,alpha,single_batch
464,human2_lib1.final_cell_0465-1,3,alpha,alpha,single_batch
465,human2_lib1.final_cell_0466-1,8,beta,epsilon,single_batch
466,human2_lib1.final_cell_0467-1,0,ductal,ductal,single_batch
467,human2_lib1.final_cell_0468-1,0,schwann,ductal,single_batch
468,human2_lib1.final_cell_0469-1,5,delta,delta,single_batch
469,human2_lib1.final_cell_0470-1,5,gamma,delta,single_batch
470,human2_lib1.final_cell_0471-1,9,activated_stellate,activated_stellate,single_batch
471,human2_lib1.final_cell_0472-1,3,alpha,alpha,single_batch
472,human2_lib1.final_cell_0473-1,1,ductal,acinar,single_batch
473,human2_lib1.final_cell_0474-1,7,beta,beta,single_batch
474,human2_lib1.final_cell_0475-1,7,beta,beta,single_batch
475,human2_lib1.final_cell_0476-1,3,alpha,alpha,single_batch
476,human2_lib1.final_cell_0477-1,5,gamma,delta,single_batch
477,human2_lib1.final_cell_0478-1,5,gamma,delta,single_batch
478,human2_lib1.final_cell_0479-1,0,ductal,ductal,single_batch
479,human2_lib1.final_cell_0480-1,3,alpha,alpha,single_batch
480,human2_lib1.final_cell_0481-1,9,activated_stellate,activated_stellate,single_batch
481,human2_lib1.final_cell_0482-1,2,endothelial,endothelial,single_batch
482,human2_lib1.final_cell_0483-1,8,beta,epsilon,single_batch
483,human2_lib1.final_cell_0484-1,8,beta,epsilon,single_batch
484,human2_lib1.final_cell_0485-1,2,endothelial,endothelial,single_batch
485,human2_lib1.final_cell_0486-1,3,alpha,alpha,single_batch
486,human2_lib1.final_cell_0487-1,8,beta,epsilon,single_batch
487,human2_lib1.final_cell_0488-1,7,beta,beta,single_batch
488,human2_lib1.final_cell_0489-1,3,alpha,alpha,single_batch
489,human2_lib1.final_cell_0490-1,0,ductal,ductal,single_batch
490,human2_lib1.final_cell_0491-1,3,alpha,alpha,single_batch
491,human2_lib1.final_cell_0492-1,3,alpha,alpha,single_batch
492,human2_lib1.final_cell_0493-1,3,alpha,alpha,single_batch
493,human2_lib1.final_cell_0494-1,5,gamma,delta,single_batch
494,human2_lib1.final_cell_0495-1,9,activated_stellate,activated_stellate,single_batch
495,human2_lib1.final_cell_0496-1,3,alpha,alpha,single_batch
496,human2_lib1.final_cell_0497-1,7,beta,beta,single_batch
497,human2_lib1.final_cell_0498-1,3,alpha,alpha,single_batch
498,human2_lib1.final_cell_0499-1,3,alpha,alpha,single_batch
499,human2_lib1.final_cell_0500-1,10,quiescent_stellate,quiescent_stellate,single_batch
500,human2_lib1.final_cell_0501-1,3,gamma,alpha,single_batch
501,human2_lib1.final_cell_0502-1,3,alpha,alpha,single_batch
502,human2_lib1.final_cell_0503-1,3,alpha,alpha,single_batch
503,human2_lib1.final_cell_0504-1,3,alpha,alpha,single_batch
504,human2_lib1.final_cell_0505-1,3,alpha,alpha,single_batch
505,human2_lib1.final_cell_0506-1,3,alpha,alpha,single_batch
506,human2_lib1.final_cell_0507-1,10,quiescent_stellate,quiescent_stellate,single_batch
507,human2_lib1.final_cell_0508-1,3,alpha,alpha,single_batch
508,human2_lib1.final_cell_0509-1,3,alpha,alpha,single_batch
509,human2_lib1.final_cell_0510-1,3,alpha,alpha,single_batch
510,human2_lib1.final_cell_0511-1,0,ductal,ductal,single_batch
511,human2_lib1.final_cell_0512-1,3,alpha,alpha,single_batch
512,human2_lib1.final_cell_0513-1,7,beta,beta,single_batch
513,human2_lib1.final_cell_0514-1,7,beta,beta,single_batch
514,human2_lib1.final_cell_0515-1,7,beta,beta,single_batch
515,human2_lib1.final_cell_0516-1,7,beta,beta,single_batch
516,human2_lib1.final_cell_0517-1,0,ductal,ductal,single_batch
517,human2_lib1.final_cell_0518-1,1,alpha,acinar,single_batch
518,human2_lib1.final_cell_0519-1,3,alpha,alpha,single_batch
519,human2_lib1.final_cell_0520-1,0,ductal,ductal,single_batch
520,human2_lib1.final_cell_0521-1,3,alpha,alpha,single_batch
521,human2_lib1.final_cell_0522-1,7,beta,beta,single_batch
522,human2_lib1.final_cell_0523-1,9,activated_stellate,activated_stellate,single_batch
523,human2_lib1.final_cell_0524-1,0,ductal,ductal,single_batch
524,human2_lib1.final_cell_0525-1,4,mast,mast,single_batch
525,human2_lib1.final_cell_0526-1,3,alpha,alpha,single_batch
526,human2_lib1.final_cell_0527-1,7,beta,beta,single_batch
527,human2_lib1.final_cell_0528-1,5,alpha,delta,single_batch
528,human2_lib1.final_cell_0529-1,3,alpha,alpha,single_batch
529,human2_lib1.final_cell_0530-1,7,beta,beta,single_batch
530,human2_lib1.final_cell_0531-1,5,gamma,delta,single_batch
531,human2_lib1.final_cell_0532-1,7,beta,beta,single_batch
532,human2_lib1.final_cell_0533-1,1,ductal,acinar,single_batch
533,human2_lib1.final_cell_0534-1,0,ductal,ductal,single_batch
534,human2_lib1.final_cell_0535-1,0,ductal,ductal,single_batch
535,human2_lib1.final_cell_0536-1,0,ductal,ductal,single_batch
536,human2_lib1.final_cell_0537-1,3,alpha,alpha,single_batch
537,human2_lib1.final_cell_0538-1,7,beta,beta,single_batch
538,human2_lib1.final_cell_0539-1,0,ductal,ductal,single_batch
539,human2_lib1.final_cell_0540-1,8,beta,epsilon,single_batch
540,human2_lib1.final_cell_0541-1,2,endothelial,endothelial,single_batch
541,human2_lib1.final_cell_0542-1,7,beta,beta,single_batch
542,human2_lib1.final_cell_0543-1,7,beta,beta,single_batch
543,human2_lib1.final_cell_0544-1,6,macrophage,macrophage,single_batch
544,human2_lib1.final_cell_0545-1,5,gamma,delta,single_batch
545,human2_lib1.final_cell_0546-1,0,ductal,ductal,single_batch
546,human2_lib1.final_cell_0547-1,0,ductal,ductal,single_batch
547,human2_lib1.final_cell_0548-1,7,beta,beta,single_batch
548,human2_lib1.final_cell_0549-1,10,quiescent_stellate,quiescent_stellate,single_batch
549,human2_lib1.final_cell_0550-1,1,ductal,acinar,single_batch
550,human2_lib1.final_cell_0551-1,3,alpha,alpha,single_batch
551,human2_lib1.final_cell_0552-1,3,alpha,alpha,single_batch
552,human2_lib1.final_cell_0553-1,0,ductal,ductal,single_batch
553,human2_lib1.final_cell_0554-1,5,alpha,delta,single_batch
554,human2_lib1.final_cell_0555-1,0,ductal,ductal,single_batch
555,human2_lib1.final_cell_0556-1,7,beta,beta,single_batch
556,human2_lib1.final_cell_0557-1,3,alpha,alpha,single_batch
557,human2_lib1.final_cell_0558-1,1,ductal,acinar,single_batch
558,human2_lib1.final_cell_0559-1,7,beta,beta,single_batch
559,human2_lib2.final_cell_0001-1,5,delta,delta,single_batch
560,human2_lib2.final_cell_0002-1,4,alpha,mast,single_batch
561,human2_lib2.final_cell_0003-1,3,alpha,alpha,single_batch
562,human2_lib2.final_cell_0004-1,3,alpha,alpha,single_batch
563,human2_lib2.final_cell_0005-1,3,alpha,alpha,single_batch
564,human2_lib2.final_cell_0006-1,5,delta,delta,single_batch
565,human2_lib2.final_cell_0007-1,0,ductal,ductal,single_batch
566,human2_lib2.final_cell_0008-1,3,alpha,alpha,single_batch
567,human2_lib2.final_cell_0009-1,5,delta,delta,single_batch
568,human2_lib2.final_cell_0010-1,5,delta,delta,single_batch
569,human2_lib2.final_cell_0011-1,5,delta,delta,single_batch
570,human2_lib2.final_cell_0012-1,9,activated_stellate,activated_stellate,single_batch
571,human2_lib2.final_cell_0013-1,7,beta,beta,single_batch
572,human2_lib2.final_cell_0014-1,5,delta,delta,single_batch
573,human2_lib2.final_cell_0015-1,1,ductal,acinar,single_batch
574,human2_lib2.final_cell_0016-1,1,ductal,acinar,single_batch
575,human2_lib2.final_cell_0017-1,1,ductal,acinar,single_batch
576,human2_lib2.final_cell_0018-1,0,ductal,ductal,single_batch
577,human2_lib2.final_cell_0019-1,3,alpha,alpha,single_batch
578,human2_lib2.final_cell_0020-1,5,delta,delta,single_batch
579,human2_lib2.final_cell_0021-1,6,macrophage,macrophage,single_batch
580,human2_lib2.final_cell_0022-1,7,beta,beta,single_batch
581,human2_lib2.final_cell_0023-1,5,delta,delta,single_batch
582,human2_lib2.final_cell_0024-1,1,ductal,acinar,single_batch
583,human2_lib2.final_cell_0025-1,7,beta,beta,single_batch
584,human2_lib2.final_cell_0026-1,5,delta,delta,single_batch
585,human2_lib2.final_cell_0027-1,3,alpha,alpha,single_batch
586,human2_lib2.final_cell_0028-1,3,alpha,alpha,single_batch
587,human2_lib2.final_cell_0029-1,9,activated_stellate,activated_stellate,single_batch
588,human2_lib2.final_cell_0030-1,1,ductal,acinar,single_batch
589,human2_lib2.final_cell_0031-1,7,beta,beta,single_batch
590,human2_lib2.final_cell_0032-1,1,ductal,acinar,single_batch
591,human2_lib2.final_cell_0033-1,3,alpha,alpha,single_batch
592,human2_lib2.final_cell_0034-1,5,delta,delta,single_batch
593,human2_lib2.final_cell_0035-1,0,ductal,ductal,single_batch
594,human2_lib2.final_cell_0036-1,1,ductal,acinar,single_batch
595,human2_lib2.final_cell_0037-1,7,beta,beta,single_batch
596,human2_lib2.final_cell_0038-1,3,alpha,alpha,single_batch
597,human2_lib2.final_cell_0039-1,3,alpha,alpha,single_batch
598,human2_lib2.final_cell_0040-1,7,beta,beta,single_batch
599,human2_lib2.final_cell_0041-1,3,alpha,alpha,single_batch
600,human2_lib2.final_cell_0042-1,7,beta,beta,single_batch
601,human2_lib2.final_cell_0043-1,1,ductal,acinar,single_batch
602,human2_lib2.final_cell_0044-1,1,ductal,acinar,single_batch
603,human2_lib2.final_cell_0045-1,1,ductal,acinar,single_batch
604,human2_lib2.final_cell_0046-1,7,beta,beta,single_batch
605,human2_lib2.final_cell_0047-1,5,delta,delta,single_batch
606,human2_lib2.final_cell_0048-1,7,beta,beta,single_batch
607,human2_lib2.final_cell_0049-1,7,beta,beta,single_batch
608,human2_lib2.final_cell_0050-1,0,ductal,ductal,single_batch
609,human2_lib2.final_cell_0051-1,3,alpha,alpha,single_batch
610,human2_lib2.final_cell_0052-1,1,ductal,acinar,single_batch
611,human2_lib2.final_cell_0053-1,0,ductal,ductal,single_batch
612,human2_lib2.final_cell_0054-1,7,beta,beta,single_batch
613,human2_lib2.final_cell_0055-1,3,alpha,alpha,single_batch
614,human2_lib2.final_cell_0056-1,8,beta,epsilon,single_batch
615,human2_lib2.final_cell_0057-1,7,beta,beta,single_batch
616,human2_lib2.final_cell_0058-1,7,beta,beta,single_batch
617,human2_lib2.final_cell_0059-1,3,alpha,alpha,single_batch
618,human2_lib2.final_cell_0060-1,3,alpha,alpha,single_batch
619,human2_lib2.final_cell_0061-1,7,beta,beta,single_batch
620,human2_lib2.final_cell_0062-1,7,beta,beta,single_batch
621,human2_lib2.final_cell_0063-1,3,alpha,alpha,single_batch
622,human2_lib2.final_cell_0064-1,7,beta,beta,single_batch
623,human2_lib2.final_cell_0065-1,8,beta,epsilon,single_batch
624,human2_lib2.final_cell_0066-1,7,beta,beta,single_batch
625,human2_lib2.final_cell_0067-1,1,ductal,acinar,single_batch
626,human2_lib2.final_cell_0068-1,7,beta,beta,single_batch
627,human2_lib2.final_cell_0069-1,9,activated_stellate,activated_stellate,single_batch
628,human2_lib2.final_cell_0070-1,7,beta,beta,single_batch
629,human2_lib2.final_cell_0071-1,1,ductal,acinar,single_batch
630,human2_lib2.final_cell_0072-1,7,beta,beta,single_batch
631,human2_lib2.final_cell_0073-1,7,beta,beta,single_batch
632,human2_lib2.final_cell_0074-1,3,alpha,alpha,single_batch
633,human2_lib2.final_cell_0075-1,0,ductal,ductal,single_batch
634,human2_lib2.final_cell_0076-1,1,ductal,acinar,single_batch
635,human2_lib2.final_cell_0077-1,7,beta,beta,single_batch
636,human2_lib2.final_cell_0078-1,1,ductal,acinar,single_batch
637,human2_lib2.final_cell_0079-1,3,alpha,alpha,single_batch
638,human2_lib2.final_cell_0080-1,0,ductal,ductal,single_batch
639,human2_lib2.final_cell_0081-1,5,gamma,delta,single_batch
640,human2_lib2.final_cell_0082-1,3,alpha,alpha,single_batch
641,human2_lib2.final_cell_0083-1,7,beta,beta,single_batch
642,human2_lib2.final_cell_0084-1,7,beta,beta,single_batch
643,human2_lib2.final_cell_0085-1,9,activated_stellate,activated_stellate,single_batch
644,human2_lib2.final_cell_0086-1,8,beta,epsilon,single_batch
645,human2_lib2.final_cell_0087-1,7,beta,beta,single_batch
646,human2_lib2.final_cell_0088-1,3,alpha,alpha,single_batch
647,human2_lib2.final_cell_0089-1,7,beta,beta,single_batch
648,human2_lib2.final_cell_0090-1,5,gamma,delta,single_batch
649,human2_lib2.final_cell_0091-1,7,beta,beta,single_batch
650,human2_lib2.final_cell_0092-1,3,alpha,alpha,single_batch
651,human2_lib2.final_cell_0093-1,1,ductal,acinar,single_batch
652,human2_lib2.final_cell_0094-1,7,beta,beta,single_batch
653,human2_lib2.final_cell_0095-1,3,alpha,alpha,single_batch
654,human2_lib2.final_cell_0096-1,3,alpha,alpha,single_batch
655,human2_lib2.final_cell_0097-1,7,beta,beta,single_batch
656,human2_lib2.final_cell_0098-1,3,alpha,alpha,single_batch
657,human2_lib2.final_cell_0099-1,3,alpha,alpha,single_batch
658,human2_lib2.final_cell_0100-1,3,alpha,alpha,single_batch
659,human2_lib2.final_cell_0101-1,3,alpha,alpha,single_batch
660,human2_lib2.final_cell_0102-1,9,activated_stellate,activated_stellate,single_batch
661,human2_lib2.final_cell_0103-1,3,alpha,alpha,single_batch
662,human2_lib2.final_cell_0104-1,9,activated_stellate,activated_stellate,single_batch
663,human2_lib2.final_cell_0105-1,7,beta,beta,single_batch
664,human2_lib2.final_cell_0106-1,5,gamma,delta,single_batch
665,human2_lib2.final_cell_0107-1,3,alpha,alpha,single_batch
666,human2_lib2.final_cell_0108-1,7,beta,beta,single_batch
667,human2_lib2.final_cell_0109-1,5,delta,delta,single_batch
668,human2_lib2.final_cell_0110-1,1,ductal,acinar,single_batch
669,human2_lib2.final_cell_0111-1,3,alpha,alpha,single_batch
670,human2_lib2.final_cell_0112-1,9,activated_stellate,activated_stellate,single_batch
671,human2_lib2.final_cell_0113-1,7,beta,beta,single_batch
672,human2_lib2.final_cell_0114-1,3,alpha,alpha,single_batch
673,human2_lib2.final_cell_0115-1,3,alpha,alpha,single_batch
674,human2_lib2.final_cell_0116-1,3,alpha,alpha,single_batch
675,human2_lib2.final_cell_0117-1,7,beta,beta,single_batch
676,human2_lib2.final_cell_0118-1,7,beta,beta,single_batch
677,human2_lib2.final_cell_0119-1,9,activated_stellate,activated_stellate,single_batch
678,human2_lib2.final_cell_0120-1,6,macrophage,macrophage,single_batch
679,human2_lib2.final_cell_0121-1,1,ductal,acinar,single_batch
680,human2_lib2.final_cell_0122-1,7,beta,beta,single_batch
681,human2_lib2.final_cell_0123-1,7,beta,beta,single_batch
682,human2_lib2.final_cell_0124-1,3,alpha,alpha,single_batch
683,human2_lib2.final_cell_0125-1,7,beta,beta,single_batch
684,human2_lib2.final_cell_0126-1,7,beta,beta,single_batch
685,human2_lib2.final_cell_0127-1,1,ductal,acinar,single_batch
686,human2_lib2.final_cell_0128-1,3,alpha,alpha,single_batch
687,human2_lib2.final_cell_0129-1,5,delta,delta,single_batch
688,human2_lib2.final_cell_0130-1,7,beta,beta,single_batch
689,human2_lib2.final_cell_0131-1,7,beta,beta,single_batch
690,human2_lib2.final_cell_0132-1,3,alpha,alpha,single_batch
691,human2_lib2.final_cell_0133-1,7,beta,beta,single_batch
692,human2_lib2.final_cell_0134-1,3,alpha,alpha,single_batch
693,human2_lib2.final_cell_0135-1,7,beta,beta,single_batch
694,human2_lib2.final_cell_0136-1,0,ductal,ductal,single_batch
695,human2_lib2.final_cell_0137-1,8,beta,epsilon,single_batch
696,human2_lib2.final_cell_0138-1,3,alpha,alpha,single_batch
697,human2_lib2.final_cell_0139-1,3,alpha,alpha,single_batch
698,human2_lib2.final_cell_0140-1,5,delta,delta,single_batch
699,human2_lib2.final_cell_0141-1,7,beta,beta,single_batch
700,human2_lib2.final_cell_0142-1,7,beta,beta,single_batch
701,human2_lib2.final_cell_0143-1,3,alpha,alpha,single_batch
702,human2_lib2.final_cell_0144-1,6,macrophage,macrophage,single_batch
703,human2_lib2.final_cell_0145-1,11,activated_stellate,t_cell,single_batch
704,human2_lib2.final_cell_0146-1,1,ductal,acinar,single_batch
705,human2_lib2.final_cell_0147-1,8,beta,epsilon,single_batch
706,human2_lib2.final_cell_0148-1,3,alpha,alpha,single_batch
707,human2_lib2.final_cell_0149-1,5,delta,delta,single_batch
708,human2_lib2.final_cell_0150-1,6,macrophage,macrophage,single_batch
709,human2_lib2.final_cell_0151-1,5,delta,delta,single_batch
710,human2_lib2.final_cell_0152-1,3,alpha,alpha,single_batch
711,human2_lib2.final_cell_0153-1,1,ductal,acinar,single_batch
712,human2_lib2.final_cell_0154-1,1,acinar,acinar,single_batch
713,human2_lib2.final_cell_0155-1,5,delta,delta,single_batch
714,human2_lib2.final_cell_0156-1,3,alpha,alpha,single_batch
715,human2_lib2.final_cell_0157-1,1,ductal,acinar,single_batch
716,human2_lib2.final_cell_0158-1,0,ductal,ductal,single_batch
717,human2_lib2.final_cell_0159-1,3,alpha,alpha,single_batch
718,human2_lib2.final_cell_0160-1,7,beta,beta,single_batch
719,human2_lib2.final_cell_0161-1,0,ductal,ductal,single_batch
720,human2_lib2.final_cell_0162-1,1,ductal,acinar,single_batch
721,human2_lib2.final_cell_0163-1,3,alpha,alpha,single_batch
722,human2_lib2.final_cell_0164-1,3,alpha,alpha,single_batch
723,human2_lib2.final_cell_0165-1,5,delta,delta,single_batch
724,human2_lib2.final_cell_0166-1,5,delta,delta,single_batch
725,human2_lib2.final_cell_0167-1,3,alpha,alpha,single_batch
726,human2_lib2.final_cell_0168-1,3,alpha,alpha,single_batch
727,human2_lib2.final_cell_0169-1,1,ductal,acinar,single_batch
728,human2_lib2.final_cell_0170-1,3,alpha,alpha,single_batch
729,human2_lib2.final_cell_0171-1,7,alpha,beta,single_batch
730,human2_lib2.final_cell_0172-1,5,delta,delta,single_batch
731,human2_lib2.final_cell_0173-1,3,alpha,alpha,single_batch
732,human2_lib2.final_cell_0174-1,7,beta,beta,single_batch
733,human2_lib2.final_cell_0175-1,7,beta,beta,single_batch
734,human2_lib2.final_cell_0176-1,3,alpha,alpha,single_batch
735,human2_lib2.final_cell_0177-1,0,ductal,ductal,single_batch
736,human2_lib2.final_cell_0178-1,5,delta,delta,single_batch
737,human2_lib2.final_cell_0179-1,3,alpha,alpha,single_batch
738,human2_lib2.final_cell_0180-1,9,activated_stellate,activated_stellate,single_batch
739,human2_lib2.final_cell_0181-1,5,delta,delta,single_batch
740,human2_lib2.final_cell_0182-1,7,beta,beta,single_batch
741,human2_lib2.final_cell_0183-1,5,gamma,delta,single_batch
742,human2_lib2.final_cell_0184-1,5,delta,delta,single_batch
743,human2_lib2.final_cell_0185-1,5,gamma,delta,single_batch
744,human2_lib2.final_cell_0186-1,7,beta,beta,single_batch
745,human2_lib2.final_cell_0187-1,0,ductal,ductal,single_batch
746,human2_lib2.final_cell_0188-1,3,alpha,alpha,single_batch
747,human2_lib2.final_cell_0189-1,0,ductal,ductal,single_batch
748,human2_lib2.final_cell_0190-1,3,alpha,alpha,single_batch
749,human2_lib2.final_cell_0191-1,0,ductal,ductal,single_batch
750,human2_lib2.final_cell_0192-1,7,beta,beta,single_batch
751,human2_lib2.final_cell_0193-1,0,ductal,ductal,single_batch
752,human2_lib2.final_cell_0194-1,3,alpha,alpha,single_batch
753,human2_lib2.final_cell_0195-1,7,beta,beta,single_batch
754,human2_lib2.final_cell_0196-1,7,beta,beta,single_batch
755,human2_lib2.final_cell_0197-1,1,ductal,acinar,single_batch
756,human2_lib2.final_cell_0198-1,7,beta,beta,single_batch
757,human2_lib2.final_cell_0199-1,3,alpha,alpha,single_batch
758,human2_lib2.final_cell_0200-1,0,ductal,ductal,single_batch
759,human2_lib2.final_cell_0201-1,9,activated_stellate,activated_stellate,single_batch
760,human2_lib2.final_cell_0202-1,3,alpha,alpha,single_batch
761,human2_lib2.final_cell_0203-1,7,beta,beta,single_batch
762,human2_lib2.final_cell_0204-1,7,beta,beta,single_batch
763,human2_lib2.final_cell_0205-1,0,ductal,ductal,single_batch
764,human2_lib2.final_cell_0206-1,3,alpha,alpha,single_batch
765,human2_lib2.final_cell_0207-1,0,ductal,ductal,single_batch
766,human2_lib2.final_cell_0208-1,3,alpha,alpha,single_batch
767,human2_lib2.final_cell_0209-1,3,alpha,alpha,single_batch
768,human2_lib2.final_cell_0210-1,3,alpha,alpha,single_batch
769,human2_lib2.final_cell_0211-1,3,alpha,alpha,single_batch
770,human2_lib2.final_cell_0212-1,3,alpha,alpha,single_batch
771,human2_lib2.final_cell_0213-1,7,beta,beta,single_batch
772,human2_lib2.final_cell_0214-1,0,ductal,ductal,single_batch
773,human2_lib2.final_cell_0215-1,3,alpha,alpha,single_batch
774,human2_lib2.final_cell_0216-1,3,alpha,alpha,single_batch
775,human2_lib2.final_cell_0217-1,3,alpha,alpha,single_batch
776,human2_lib2.final_cell_0218-1,0,ductal,ductal,single_batch
777,human2_lib2.final_cell_0219-1,8,beta,epsilon,single_batch
778,human2_lib2.final_cell_0220-1,0,ductal,ductal,single_batch
779,human2_lib2.final_cell_0221-1,9,activated_stellate,activated_stellate,single_batch
780,human2_lib2.final_cell_0222-1,3,alpha,alpha,single_batch
781,human2_lib2.final_cell_0223-1,7,beta,beta,single_batch
782,human2_lib2.final_cell_0224-1,3,alpha,alpha,single_batch
783,human2_lib2.final_cell_0225-1,3,alpha,alpha,single_batch
784,human2_lib2.final_cell_0226-1,0,ductal,ductal,single_batch
785,human2_lib2.final_cell_0227-1,3,alpha,alpha,single_batch
786,human2_lib2.final_cell_0228-1,3,alpha,alpha,single_batch
787,human2_lib2.final_cell_0229-1,7,beta,beta,single_batch
788,human2_lib2.final_cell_0230-1,7,beta,beta,single_batch
789,human2_lib2.final_cell_0231-1,7,beta,beta,single_batch
790,human2_lib2.final_cell_0232-1,7,beta,beta,single_batch
791,human2_lib2.final_cell_0233-1,1,ductal,acinar,single_batch
792,human2_lib2.final_cell_0234-1,6,macrophage,macrophage,single_batch
793,human2_lib2.final_cell_0235-1,3,alpha,alpha,single_batch
794,human2_lib2.final_cell_0236-1,1,ductal,acinar,single_batch
795,human2_lib2.final_cell_0237-1,3,alpha,alpha,single_batch
796,human2_lib2.final_cell_0238-1,7,beta,beta,single_batch
797,human2_lib2.final_cell_0239-1,7,beta,beta,single_batch
798,human2_lib2.final_cell_0240-1,0,ductal,ductal,single_batch
799,human2_lib2.final_cell_0241-1,7,beta,beta,single_batch
800,human2_lib2.final_cell_0242-1,5,delta,delta,single_batch
801,human2_lib2.final_cell_0243-1,10,quiescent_stellate,quiescent_stellate,single_batch
802,human2_lib2.final_cell_0244-1,3,alpha,alpha,single_batch
803,human2_lib2.final_cell_0245-1,3,alpha,alpha,single_batch
804,human2_lib2.final_cell_0246-1,7,beta,beta,single_batch
805,human2_lib2.final_cell_0247-1,0,ductal,ductal,single_batch
806,human2_lib2.final_cell_0248-1,7,beta,beta,single_batch
807,human2_lib2.final_cell_0249-1,3,alpha,alpha,single_batch
808,human2_lib2.final_cell_0250-1,8,beta,epsilon,single_batch
809,human2_lib2.final_cell_0251-1,3,alpha,alpha,single_batch
810,human2_lib2.final_cell_0252-1,7,beta,beta,single_batch
811,human2_lib2.final_cell_0253-1,7,beta,beta,single_batch
812,human2_lib2.final_cell_0254-1,7,beta,beta,single_batch
813,human2_lib2.final_cell_0255-1,7,beta,beta,single_batch
814,human2_lib2.final_cell_0256-1,3,alpha,alpha,single_batch
815,human2_lib2.final_cell_0257-1,3,alpha,alpha,single_batch
816,human2_lib2.final_cell_0258-1,7,beta,beta,single_batch
817,human2_lib2.final_cell_0259-1,3,alpha,alpha,single_batch
818,human2_lib2.final_cell_0260-1,5,delta,delta,single_batch
819,human2_lib2.final_cell_0261-1,3,alpha,alpha,single_batch
820,human2_lib2.final_cell_0262-1,8,beta,epsilon,single_batch
821,human2_lib2.final_cell_0263-1,0,schwann,ductal,single_batch
822,human2_lib2.final_cell_0264-1,8,beta,epsilon,single_batch
823,human2_lib2.final_cell_0265-1,7,beta,beta,single_batch
824,human2_lib2.final_cell_0266-1,3,alpha,alpha,single_batch
